Epoch	SMILES	Valid	Desired	RDKit_Aggregate_5refs_TanimotoCombo	SA
1	Cc1ccc(CNC(=O)c2nnc(-c3ccc(C)o3)o2)cc1	1.0	0	0.802	0.974
1	CC12C=CC(=O)C=C1CCC1C2C(O)CC(O)C1(O)O	1.0	0	0.802	0.261
1	CCC(=O)N(Cc1ccco1)c1cc(Cl)ccc1Cl	1.0	0	0.984	0.972
1	COc1ccccc1NC(=O)Cc1noc2c1ccc1cc(O)ccc12	1.0	0	0.839	0.97
1	Cc1cc(C(=O)O)c(C(=O)O)c(SC(=O)c2ccccc2)n1	1.0	0	0.778	0.961
1	CCN1C(=O)CC(C(=O)Nc2cc(C)cc(C)c2)S1	1.0	0	0.862	0.832
1	Oc1nc(CSc2nnc(-c3ccccc3)o2)nc2ccccc12	1.0	0	0.795	0.971
1	Cc1ccc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)o1	1.0	0	0.843	0.935
1	OC(CS(=O)(=O)Nc1cccc(C(F)(F)F)c1)C(=O)N1CCC(O)CO1	1.0	0	0.905	0.645
1	COc1ccc(CC(NS(=O)(=O)c2cnccc2N)C(=O)NC(CCCCN)C(N)=O)cc1	1.0	0	0.0	0.842
1	CCOC(=O)c1ccccc1NC(=O)COC(=O)CCc1c[nH]c2ccccc12	1.0	0	0.666	0.982
1	Cc1ccc(OCC(=O)c2cc(C)n(CCc3ccc(F)cc3)c2C)cc1	1.0	0	0.761	0.984
1	Oc1ccc2c(c1)CC(Nc1nc3c(NCCN4CCOCC4)c(Cl)cn3n1)CC2	0.0	0	0.0	0.0
1	O=C(O)CCC1CC(=O)NN(C2CC(C3CCC(=O)O3)CC2)C1=O	1.0	0	0.837	0.384
1	NCCCn1c(Nc2ccccc2)c([N+](=O)[O-])c(=O)n1CCc1ccccc1	1.0	0	0.849	0.935
1	CC(CCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl)C1CCCCC1	1.0	0	0.752	0.94
1	NC(=O)c1cnc2cc(-c3cc[nH]c3)ccc2c1	1.0	0	0.788	0.959
1	Cc1ccc(Cn2cc(CN3C(C(=O)O)Cc4ccccc4C3)c(-c3ccc(F)cc3)n2)cc1	1.0	0	0.0	0.915
1	CC(=O)NC(Cn1cncn1)CP(=O)(O)O	1.0	0	0.836	0.719
1	CC(=O)Nc1ccc(Nc2nc3ccccc3nc2-n2nc(C)cc2C)cc1	1.0	0	0.96	0.972
1	O=C(Nc1c(F)ccc2ccccc12)Oc1ccc(F)cc1	1.0	0	0.848	0.985
1	O=C1CC(c2ccc(F)cc2)Sc2cc(Cl)c(Cl)cc2N1	1.0	0	0.939	0.906
1	CCOC(=O)c1csc(C(Cc2ccc(Cl)cc2)C(N)=O)n1	1.0	0	0.939	0.925
1	COc1cc(N(CCN)C(=O)CCCc2nc3ccccc3[nH]2)cc(OC)c1OC	1.0	0	0.697	0.955
1	COc1cc2c3c(c1)C(c1ccc(O)c(C)c1)CC3=NC(C)=NC2=O	1.0	0	1.031	0.81
1	O=C(NO)C1CC(O)CN1c1cccc(F)c1	1.0	0	0.82	0.869
1	Cc1cc(CON=C2C(=O)Nc3cccc(Cl)c32)[nH]n1	1.0	0	0.859	0.852
1	COCCNC(=O)c1ccc(S(=O)(=O)NCC2CCCCC2)cc1	1.0	0	0.741	0.984
1	O=C(Cc1cccs1)Nc1ccc2[nH]c(O)nc2c1	1.0	0	1.002	0.963
1	N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)c(Cl)c1	1.0	0	0.811	0.944
2	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)cc2)c(C)c1	1.0	0	1.04	0.982
2	Brc1ccc(OCc2ccncc2)cc1	1.0	0	0.835	0.992
2	COc1ccc2nc(O)c(CNc3ccc(N(C)C)cc3)cc2c1	1.0	0	0.9	0.97
2	Cc1ccc(C(=O)Nc2ccc(Br)cc2)cc1	1.0	0	0.756	0.995
2	CCNc1nc(Nc2cnc(C)n2)cc2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc12	0.0	0	0.0	0.0
2	Cc1cc(C)nc(SCC(=O)Nc2ccc(Cl)cc2Cl)n1	1.0	0	0.869	0.983
2	COc1cc2c(Nc3ccc(Cl)cc3Cl)c(C)nnc2cc1OC	1.0	0	0.925	0.97
2	O=c1ccn(C2CC(F)C(CSc3ccc(F)cc3)O2)c(=O)[nH]1	1.0	0	0.924	0.693
2	O=S(=O)(Cc1cccc(Br)c1)NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.955	0.965
2	COC1CCC(CC2(OCCCn3cc(C)nc3C)=C(C=O)C(=O)OC2=O)CC1	0.0	0	0.0	0.0
2	COc1ccccc1C(c1ccccc1)c1c(C)n(C)c2ccccc12	1.0	0	0.974	0.951
2	CCN(CC)C(=O)c1sc(NS(=O)(=O)c2ccc(F)cc2)c(C)c1	1.0	0	0.807	0.962
2	CCC(CC)(c1ccc(C=O)s1)c1ccc(OC)c(N)c1	1.0	0	0.898	0.911
2	OC(=C(Cl)Cl)c1cc(Cl)ccc1Cl	1.0	0	0.696	0.956
2	CCCCCCN(CCCC)c1ccc(C=C2COc3ccccc3C2=O)cc1	1.0	0	0.779	0.962
2	Nc1nc2ccccc2nc1C(=O)NNS(=O)(=O)Cc1ccccc1	1.0	0	0.8	0.968
2	O=C(O)C=NC1CCCCCCC1	1.0	0	0.658	0.939
2	CC1=C(c2ccccc2)N(C)C(C)C1	1.0	0	0.805	0.895
2	Oc1ccc2nc(Cl)cnc2c1	1.0	0	0.638	0.971
2	Nc1nc2c(s1)=CCc1cc(Cl)c(Cl)cc1O2	0.0	0	0.0	0.0
2	Cn1c(S)nnc1Cn1nnc(-c2ccccc2)n1	1.0	0	0.884	0.948
2	CC(=O)c1cnc(N2CCN(C(=O)C3CC3c3ccc(Cl)cc3)CC2)nc1O	1.0	0	0.741	0.832
2	CCCCc1c(C(=O)CC)c(NC(=O)C(C)C)sc1=O	0.0	0	0.0	0.0
2	O=C(NC1=NCCCCC1)S12CCCCC1CO2	1.0	0	0.796	0.24
2	O=C(Cc1ccc(C(=O)N2CCC(C(=O)NCCc3ccc(Cl)cc3)CC2)cc1)NO	1.0	0	0.0	0.98
2	COC(=O)CSC(=O)C(c1ccccc1)c1ccccc1OC	1.0	0	1.052	0.933
2	COc1ccc(OC)c(C(=O)c2ccccc2)c1-c1cc(O)cc(O)c1	1.0	0	0.755	0.974
2	COc1ccccc1C(c1ccccc1)C1CCN(C(C)CCc2ccccc2)CC1	1.0	0	0.0	0.901
2	CC(=O)Nc1cc(-c2cccc(O)c2)ncn1	1.0	0	0.785	0.98
2	CC1C=CCC2C(=O)N(c3ccccc3)C(=O)C12	1.0	0	0.915	0.87
2	O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCCCC1	1.0	0	0.834	0.982
2	O=Cc1cccc(S(=O)(=O)N2CCC(Nc3nc(N)c(C#N)s3)CC2)c1	1.0	0	0.749	0.916
2	COc1ccc(O)c(CCC(=O)NNC(=O)c2ccc(Cl)cc2)c1	1.0	0	0.663	0.985
2	Cc1cc(=O)n2nc(OC3CCCC3)sc2n1	1.0	0	0.804	0.928
2	Cc1cc(N)nnc1CNC(=O)c1cc(Cl)ccc1OCC(F)F	1.0	0	0.916	0.94
2	COC(=O)c1c(C)[nH]c2cc(Br)ccc12	1.0	0	0.756	0.98
2	COCc1cc(C)nc(OCCOc2ccc(F)cc2)c1C(C)C	1.0	0	0.757	0.963
2	COc1ccc(NS(=O)(=O)c2ccc(C(=O)N(C)Cc3ccc(C)o3)cc2)cc1	1.0	0	0.762	0.981
2	CNC(=O)c1ccc(CSc2ccc(Cl)cc2)o1	1.0	0	0.892	0.979
2	CCC(C=O)NC(=O)c1ccc(N)cc1	1.0	0	0.758	0.948
2	CC(C)CC(=O)C(C)C(=O)C(C)(C)C(=O)N1CC(C)CCC(C)C1=O	1.0	0	0.822	0.459
2	NS(=O)(=O)c1ccc2c(c1)nc(CO)n2CCCC1CCCCC1	1.0	0	0.862	0.965
2	Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.875	0.983
2	C=CCn1c2ccccc2c2nnc(SCc3ccc(Br)cc3)nc21	1.0	0	0.844	0.962
2	Nc1nccc2sc(-c3ccoc3)cc12	1.0	0	0.747	0.932
2	O=C(NCC(=O)N1CCN(c2ccc(F)cc2)CC1)c1ccccc1Nc1cccc2[nH]ncc12	1.0	0	0.0	0.965
2	CN1CCN(c2ccccc2NC(=O)c2ccc(CN3CCCCC3)cc2)CC1	1.0	0	0.681	0.985
2	CC(C)N=C1C=C(O)OC12CCCCC2	1.0	0	0.771	0.495
2	CCCOc1ccc(C(C)=NNc2ccc(F)cc2F)cc1	1.0	0	0.896	0.983
2	Cc1cc(C(=O)c2ccccc2)n2ccnc(CC3CCCC3)c2n1	0.0	0	0.0	0.0
2	CCOC(=O)c1sc(NC(=O)COc2ccc(C)cc2)cc1C	1.0	0	0.804	0.981
2	O=C(O)c1ccc2nc(-c3ccc(F)cc3)c3ncnn3c12	0.0	0	0.0	0.0
2	CCCCCCCCC(=O)NCCc1ccc(OC(C)=O)cc1OC	1.0	0	0.703	0.982
2	O=C(OC1CCOCC1)N1CCCCCC1(CCCl)CC(=O)c1ccc(Cl)cc1	1.0	0	0.814	0.776
2	O=C(c1ccco1)N1CCC(n2nnc3cccnc32)CC1	1.0	0	0.843	0.959
2	CCN(C(C)=O)c1cccc(F)c1	1.0	0	0.762	0.985
2	COC(=O)c1ccc(CNC(=O)c2ccc3c(c2)N(C)C(=O)C2CCCCN32)cc1	1.0	0	0.705	0.938
2	N#CC(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1	1.0	0	1.014	0.955
2	CC1OC2(O)C3(C)CC(C)C(C1)C1(OC3OC(CO)C(O)C(O)C1O)OC23	0.0	0	0.0	0.0
2	Cc1nc2nc(-c3ccccc3)nn2n1	0.0	0	0.0	0.0
2	CCCCCNC(=O)NC(=O)c1ccc(C)cc1	1.0	0	0.76	0.992
2	CCOc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	0	0.96	0.954
2	COc1cccc(C(=O)NCc2nc3ccccc3n2C)c1C	1.0	0	0.916	0.984
2	CCCNC(=O)CNC(=O)c1ccc(Cl)cc1Cl	1.0	0	0.775	0.99
2	COc1cccc(S(=O)(=O)N(Cc2ccc(Cl)cc2)CC2CCCNC2)c1	1.0	0	0.938	0.937
2	NCCCNC(=O)c1cncc(NS(=O)(=O)c2ccc(F)cc2)c1	1.0	0	0.801	0.98
2	O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCNCC2	1.0	0	0.85	0.964
2	CCn1nnnc1-c1cc(Cl)c(Cl)cc1Cl	1.0	0	0.743	0.966
2	CC(C)(C)C(=O)Nc1c2ccc(Cl)cc2cn1CCC(=O)O	1.0	0	0.804	0.935
2	C1=Nc2ccccc2OC1C1CCCCc2ccc(cc2)OCCO1	1.0	0	0.82	0.157
2	COc1ccc(OC(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)cc1	1.0	0	0.741	0.988
2	O=C1c2cccc3cccc(c23)C(=O)N1CC(O)CO	1.0	0	0.753	0.949
2	CCCCn1c(SCc2ccc(OC)cc2)nc2ccccc21	1.0	0	0.846	0.987
2	Cn1nc(NS(=O)(=O)c2c(Cl)ccc2Cl)s1	0.0	0	0.0	0.0
2	O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)cs2)cc1	1.0	0	0.933	0.988
2	COc1ccc(OC)cc1NC(=O)CN1C(=O)NC(C)(c2ccc(C)cc2)C1=O	1.0	0	0.789	0.952
2	COc1ccccc1CN1C(=O)C2Cc3ccccc3CN2C(=O)C2CCCCC21	1.0	0	0.892	0.795
2	COc1cccc(CN(CCCN)C(=O)c2ccc(C)cc2)c1	1.0	0	0.941	0.988
2	O=C(C=Cc1ccc(F)c(Cl)c1)NO	1.0	0	0.694	0.979
2	COCC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)cc1	1.0	0	0.728	0.986
2	O=C1C(=O)c2cc(Br)ccc2OC1c1ccccc1	1.0	0	0.964	0.939
2	OCCOCCNc1nc(-c2ccc(Cl)c(Cl)c2)cs1	1.0	0	0.822	0.972
2	CC(=O)Nc1ccc(C(=O)N2CCNCC2Cc2ccccc2)cc1	1.0	0	0.885	0.959
2	Cc1ccc(C(=O)Nc2ccc(Cl)nn2)cc1	1.0	0	0.737	0.988
2	COc1cc(C(=O)NCC2COc3ccccc3O2)ccc1NS(C)(=O)=O	1.0	0	0.787	0.942
2	COc1ccccc1CCC(C(=O)O)C1=NCCN1C(=O)NCc1ccccc1	1.0	0	0.791	0.889
2	O=S(=O)(c1cccc(Cl)c1)N1CCCC1c1ccc(Cl)cc1	1.0	0	1.003	0.965
2	O=C(OCCOCc1cn(Cc2ccc(Cl)cc2)cn1)c1ccc2c(c1)OCO2	1.0	0	0.627	0.959
2	Cc1ccc2nc(Cl)c(Oc3ncccc3C)cc2c1	1.0	0	0.949	0.968
2	CCCNS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.735	0.988
2	CNS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.737	0.992
2	CC(C)CN1CC2C(C1)C2c1ccc(C(C)(C)C)cc1	1.0	0	0.845	0.859
2	Cc1occc1[S+]([O-])c1ccc(Cl)c(Cl)c1	1.0	0	0.87	0.543
2	COC1(C(=O)NC(C)C(=O)NCCCN(C)C)CC(=O)N(Cc2ccc(Cl)cc2)c2ccc(Cl)cc21	1.0	0	0.0	0.733
2	CCC(C)N1CCN(Cc2cc(Cl)ccc2Br)CC1	1.0	0	0.873	0.953
2	Nc1[nH]nc2cc(-c3ccc(CNC(=O)c4ccc(Cl)cc4)cc3)ncc12	1.0	0	0.702	0.97
2	CCOC(=O)c1ccc(NC(=O)N(C)c2cc(Nc3cccc(C)c3)nc(N3CCCCC3)n2)cc1	1.0	0	0.0	0.953
2	COc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCN)cc2)ccc1Cl	1.0	0	0.725	0.963
2	Fc1cc(C(O)c2ccc(Cl)cc2)ccn1	1.0	0	0.872	0.948
2	CCOC(=O)CCNCc1ccc(C(C)(C)C)cc1	1.0	0	0.787	0.988
2	O=C(CSc1nc[nH]n1)NCCCCN(Cc1ccccc1)C(CC(C)C)NC(=O)C(c1ccccc1)c1ccccc1	1.0	0	0.0	0.726
2	O=C(OC1CCCCC1)N(c1ccc(Br)cc1)C1CCN(CCCF)CC1	1.0	0	0.822	0.944
2	Cc1ncc([N+](=O)[O-])n1CC(=O)NN=Cc1cccs1	1.0	0	0.785	0.93
2	Cc1ccc(C=NNC(=O)c2cc(O)c(-c3ccc(C)cc3)c(O)c2)cc1	1.0	0	0.731	0.977
2	Cc1ccoc1C(=O)Nc1ccc(Cl)cn1	1.0	0	0.802	0.975
2	Cc1ccnc(NS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	0	0.852	0.987
2	CC(=O)c1ccc(OCCOc2cccc(C)c2)c(NS(C)(=O)=O)c1	1.0	0	0.76	0.983
2	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1	1.0	0	0.719	0.973
2	CC(=O)c1cc(-c2ccc(Cl)cc2)n(O)c(=O)[nH]1	0.0	0	0.0	0.0
2	Clc1ccc(Nc2nc(Cl)nc3ccccc23)cc1	1.0	0	1.002	0.988
2	CCCc1c(Cc2ccc(-c3ccc(C#N)cc3)cc2)c(=O)oc2ccccc12	1.0	0	0.89	0.973
2	N=C(N)Nc1ccc(Cc2cc(C(=O)N(C)C)nc3ccccc23)cc1	1.0	0	0.977	0.967
2	O=[N+]([O-])c1cc(S(=O)(=O)Nc2ncccc2C2CCCCC2)ccc1F	1.0	0	0.858	0.964
2	CCCCNC(=O)c1c2c(nc3ccccn13)CCC2	0.0	0	0.0	0.0
2	O=C(Nc1cccc(C(=O)N2CCCCC2)c1O)Nc1cccc2ccccc12	1.0	0	0.682	0.982
2	O=C(Cc1cccc2ccccc12)NO	1.0	0	0.769	0.99
2	O=S(=O)(c1ccc(OC(F)(F)F)cc1)N1CCCCCCC1	1.0	0	0.812	0.985
2	CC(=O)Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1	1.0	0	0.802	0.992
2	CC(C)c1ccc(S(=O)(=O)NCCSc2ccc(Cl)cc2)cc1	1.0	0	0.889	0.984
2	CCc1cc(O)c(-c2cccc3ccc(-c4nn[nH]n4)c2)cc1O	0.0	0	0.0	0.0
2	CC(=O)c1cccc(NS(=O)(=O)c2ccc(C)c(C)c2)c1	1.0	0	0.864	0.989
2	O=S(=O)(NCCc1csc(-c2cscn2)n1)c1ccc(Cl)cc1Cl	1.0	0	0.738	0.944
2	CC(=O)Nc1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(Cl)cc4)c3)cc2c1N(C)C	1.0	0	0.0	0.936
2	O=C(c1cncc(OCc2ccco2)c1)c1ccc(N2CCC(O)C2)cc1	1.0	0	0.785	0.922
2	O=C(Nc1ccc2oc(CCc3ccccc3)nc2c1)c1cccs1	1.0	0	0.684	0.98
2	COc1cccc(NC(=O)CCCC(=O)c2ccccc2)c1	1.0	0	0.76	0.992
2	COc1nc2c(c(=O)c3ccccc3o2)c(=O)n1-c1ccccc1	1.0	0	0.891	0.966
2	CCc1nc2ccccc2c(=O)n1CCC(=O)N1CCCCC1C	1.0	0	1.115	0.945
2	CC(C)C(NC(=O)N1CCOCC1)C(=O)N1CCC(O)C1B(O)O	1.0	0	0.833	0.568
2	NC(=O)c1cc(Cl)c2cccnc2c1-c1cccc(Cl)c1	1.0	0	0.843	0.975
2	Brc1ccc(CNc2ncnc3ccc(Cl)cc23)nc1	1.0	0	0.852	0.974
2	COc1cc(C(=O)Nc2c(C)cccc2C)ccc1OCc1c(C)n(C)n(-c2ccccc2)c1=O	1.0	0	0.0	0.966
2	Cc1ccc(C(=O)NCC(C)(C)C)cc1-c1noc(C2CCCCC2)n1	1.0	0	0.737	0.965
2	CCCSc1ccc(C(=O)Nc2ccc(F)cc2C)cc1	1.0	0	0.755	0.988
2	c1cc(-c2cncnc2)cs1	1.0	0	0.753	0.967
2	Cc1cc(SCC(=O)OCC(=O)NC(=O)NC2CCCC2)ccc1Cl	1.0	0	0.701	0.973
2	Cc1ccc(S(=O)(=O)Nc2cccnc2)c(S(=O)(=O)Nc2ccc(Br)cc2)c1	1.0	0	0.839	0.972
2	Oc1nc2ncc(Cl)c(Cl)c2n1Cc1ccc(Cl)cc1	1.0	0	0.954	0.947
2	O=C(NS(=O)(=O)c1ccccc1)c1cc(Oc2cccc(Cl)c2)cc(-n2cc(C(F)(F)F)cc2F)c1	1.0	0	0.0	0.93
2	COc1cc(C)cc(OC)c1CCC(C)S	1.0	0	0.829	0.91
2	COc1cccc(CN2CCN(Cc3cc(-c4ccc(Cl)cc4)on3)CC2C)c1	1.0	0	0.781	0.934
2	O=C(NCCO)c1cc(-c2nc(NC3CCCCC3)c3sccc3n2)ccn1	1.0	0	0.775	0.947
2	COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(OC)c1	1.0	0	0.908	0.991
2	CCOc1nc(Nc2cccc(C(F)(F)F)c2)nc(Oc2ccc(Cl)cc2)n1	1.0	0	0.787	0.968
2	COc1cc(C2Nc3ccccc3N=C3CCCC(=O)C32)ccc1O	1.0	0	0.951	0.799
2	C=CCNS(=O)(=O)NCc1ccc(Cl)cc1Cl	1.0	0	0.782	0.956
2	COC(=O)c1ccc2nc(OC)sc2c1-c1ccccc1	1.0	0	0.931	0.968
2	CC(C)(C)C(=O)NCc1cccc(Br)c1	1.0	0	0.819	0.987
2	O=C1c2ccccc2C(=O)C12Oc1ccccc1C12CCCN(C2CCCCC2)C1	1.0	0	0.84	0.514
2	COc1ccc(-c2cc(=O)c3ccc(OCCCN4CCCCC4)cc3o2)cc1	1.0	0	0.682	0.977
2	O=C(C=Cc1ccccc1)Nc1ccc(Cl)cc1Cl	1.0	0	0.833	0.99
2	CCOC(=O)CCNC(=O)N1CCCCCC(NS(=O)(=O)Cc2ccccc2Cl)C1=O	1.0	0	0.0	0.892
2	CC(=O)c1ccc(NC(=O)Cn2c(CCC(=O)O)ccc2-c2cccs2)cc1	1.0	0	0.757	0.966
2	CSC1=SSC(c2ccc(Cl)cc2)=NC1CO	1.0	0	0.846	0.396
2	NC(=O)c1cnc(NC2CCCCC2)nc1Nc1ccc(C(Cl)(F)Cl)cc1	1.0	0	0.909	0.943
2	CCn1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c(C)c1C	1.0	0	0.879	0.969
2	O=C(CCNC(=O)c1ccc(F)cc1)NO	1.0	0	0.866	0.991
2	COc1ccc2c(c1)n(C)c(=O)n2CCc1cccc(OC)c1OC	1.0	0	0.858	0.977
2	COc1cc2ncnc(N3CCC(C(=O)c4cccc(Cl)c4)CC3)c2cc1OC	1.0	0	0.768	0.972
2	Cc1cc(O)ccc1CC(=O)NC1C(O)OC(CO)CC1C(C)C	1.0	0	0.862	0.563
2	Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CN1CCCCC1	1.0	0	0.759	0.985
2	Cc1nnc(N=CC(=O)c2cccc(Br)c2)s1	1.0	0	0.906	0.93
2	CCOC(=O)CCC(=O)NS(=O)(=O)c1ccc(C(=O)OC(C)C(=O)N(C)C)cc1	1.0	0	0.644	0.934
2	Cc1ccc(NC(=O)Cn2c(O)cnc2O)cc1	1.0	0	0.931	0.962
2	CC1CCN(C(=O)COC(=O)c2ccccc2OCc2ccccc2)CC1	1.0	0	0.826	0.986
2	O=S1(=O)CC(N2CCCC2)CCN1Cc1ccc(Br)cc1	1.0	0	0.963	0.9
2	O=C(c1c(F)cccc1F)N1CCC(CCN2CCCCCC2)CC1	1.0	0	0.711	0.978
2	Cc1ccc2c(cnn2C(=O)CCC(=O)N2CCCCC2)c1NC(=O)c1ccc(Cl)cc1	1.0	0	0.0	0.96
2	COCCNC(=O)Cn1ncn2c(=O)oc3ccccc3c21	0.0	0	0.0	0.0
2	CC1CC(=O)N(CC(=O)NNC(=O)c2cccc(F)c2)c2ccccc2OC12CCOC2	1.0	0	0.0	0.575
2	Cn1nnc2c(N3CCOC3C(N)=O)nc(-c3cncc4ccc(C#N)cc34)nc21	1.0	0	0.789	0.648
2	CS(=O)(=O)CCc1c(S(=O)(=O)c2ccccc2)oc2ccccc12	1.0	0	0.931	0.957
2	CCOC(=O)c1ccc(N2C(=O)CC(Nc3ccc(Cl)cc3)C2=O)cc1	1.0	0	0.858	0.959
2	c1ccc(CCCCN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1	1.0	0	0.752	0.941
2	c1ccc2c(c1)C1CC(C3CCCC3)nc21	1.0	0	0.909	0.727
2	CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(Cc2ccccc2)CC1	1.0	0	0.692	0.985
2	O=C(O)c1ccccc1C=C1SC(=S)N(c2ccc(Cl)cc2)C1=O	1.0	0	0.89	0.977
2	Cc1noc(C)c1CSCC(=O)NNC(=O)c1cccc(F)c1	1.0	0	0.781	0.971
2	Cc1ccccc1N1CCN(C(=O)CC(N)Cc2cccc3ccccc23)CC1	1.0	0	0.739	0.953
2	CC(=O)N1c2ccc(Br)cc2C(c2ccccc2)C1c1ccccc1	1.0	0	1.061	0.909
2	CCC(NNc1c(Cl)cncc1Cl)C(=O)NC(C)C	1.0	0	0.85	0.838
2	CCOCCCNS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.756	0.983
2	CCCn1nc(S(=O)(=O)c2cccc(Br)c2)c2cc(C(N)=O)ccc21	1.0	0	0.852	0.957
2	CC(C)(C)c1ccc(OC(=O)Nc2cccc3cccnc23)cc1	1.0	0	0.772	0.983
2	Cc1oc(C(=O)O)cc1Cc1ccc(C(F)(F)F)cc1	1.0	0	1.03	0.972
2	O=C(Nc1ccc(C(=O)NCc2ccc(Cl)cc2)cc1)N1Cc2ccccc2C1	1.0	0	0.61	0.986
2	CCc1ncnc(-c2cc(Cl)c(C(=O)NC3CCN(Cc4ccccc4)CC3)c(F)c2)c1=O	0.0	0	0.0	0.0
2	CC(C)(C)OC(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(CO)C(N)=O	1.0	0	0.766	0.922
2	Cn1nc(C(=O)OCC2COC2)c2ccccc21	1.0	0	0.796	0.967
2	CCCCCSc1nc(C)c2cn(Cc3cccc(Cl)c3)c(O)c2n1	1.0	0	0.9	0.932
2	Cc1cn(C(=O)N2CCCC(CC#N)(c3ccc(C#N)cc3)C2)cc1C	1.0	0	0.926	0.709
2	Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NC2CCCC2)cc1	1.0	0	0.688	0.986
2	CC(=O)Nc1c(C)cc(Cl)c(Cl)c1C	1.0	0	0.697	0.973
2	CCCOc1ccc2oc(C)c(C(=O)O)c2c1	1.0	0	0.781	0.981
2	O=C(CNCc1ccc2c(c1)OCO2)NN=Cc1ccc(Cl)cc1	1.0	0	0.719	0.977
2	CC(=O)Nc1cncc(Nc2cccc(F)c2)c1	1.0	0	0.793	0.983
2	CC(=O)NC1CCCC(NS(=O)(=O)c2ccccc2)CC=CCCCC(=O)N1	1.0	0	0.743	0.583
2	Cc1c(C(=O)c2ccc3cc[nH]c3c2)oc2ccc(Br)cc12	1.0	0	0.786	0.964
2	Cn1cc(C(=O)c2c(C)cc(C(=O)O)cc2)ccc1=O	1.0	0	0.96	0.98
2	Oc1ccc(CCN2CCCCC2)cc1	1.0	0	0.845	0.992
2	CCCN=c1c(N2CC(C)OCC2)c(O)nc2ccc(Cl)cc12	0.0	0	0.0	0.0
2	Cc1cc(C)nc(NS(=O)(=O)c2ccc(Br)cc2)n1	1.0	0	0.796	0.983
2	COC(=O)C(Cc1ccc(O)cc1)c1ccc(OCCc2ccc(N(C)C)cc2)cc1	1.0	0	0.0	0.944
2	O=C(NCC1CCN(c2ncnc3sccc23)CC1)C1CCCCC1	1.0	0	0.769	0.963
2	CCOCc1nc2c(C(=O)Nc3ccc(Cl)cc3F)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1	1.0	0	0.0	0.943
2	CC(C)c1cccc(C(C)O)c1O	1.0	0	0.695	0.941
2	COc1cc2[nH]c(=S)n(CCCN3CCOCC3)c(=O)c2cc1OC	1.0	0	0.908	0.967
2	CC(=O)N1CCN(c2ccc(C(=O)N3CCCc4ccccc43)cc2)CC1	1.0	0	0.855	0.982
2	CNC(=O)c1cccc(CNC(=O)c2ccc3c(c2)OCO3)c1	1.0	0	0.815	0.987
2	Cc1ccc(C)c(S(=O)(=O)N2CCN(C)CC2)c1	1.0	0	0.888	0.987
2	CC(C)N(C(=O)c1cnccn1)c1ccc(C2CN(C)CC2c2ccc(Cl)cc2)cc1	1.0	0	0.0	0.812
2	Cc1nc(N)nc(NOCCOCCOC(=O)c2ccccc2)c1C#N	1.0	0	0.7	0.938
2	COC(=O)C1CN(Cc2nc(C)nc3sc4c(NC(C)C)nccc4c23)CCN1	1.0	0	0.872	0.704
2	COc1ccn2nc(-c3ccc(C(O)(C)C)cc3)c(-c3ccnc(OC)c3)c2n1	1.0	0	0.9	0.928
2	Cc1ccc(NS(=O)(=O)n2nc(N)nc2NCc2ccc(F)cc2)c(O)c1	1.0	0	0.805	0.932
2	O=S(=O)(NCCc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1Cl	1.0	0	0.832	0.981
