Epoch	SMILES	Valid	Desired	CDPKit_ROCS_TanimotoCombo	SA
15	COc1ncc(N2C(=O)c3c(c(N)ccc3)NC2=O)cn1	1.0	1	0.825	0.936
15	CNC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.917
15	O=C(c1cnc(Cl)c(Cl)c1)N1CCC(NCCO)CC1	1.0	1	0.735	0.969
15	CS(=O)(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(Oc2ccccc2C(=O)O)cc1	1.0	1	0.676	0.978
15	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.662	0.983
15	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cccc(C)c3)c3c2cccc3)CC1	1.0	1	0.415	0.969
15	O=S(=O)(NCc1ccc(Cl)cc1)c1ccccc1C[n+]1cc(Cl)ncc1N	1.0	1	0.524	0.918
15	CC(=O)NCc1ccc(CNC(=S)Nc2ccccc2)cc1	1.0	1	0.5	0.99
15	O=C(c1ccccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)nc1	1.0	1	0.642	0.974
15	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc2ccccc12	1.0	1	0.532	0.968
15	O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCCCCC1	1.0	1	0.877	0.986
15	O=[N+]([O-])c1cc(O)n2c1nc(O)c2=O	1.0	1	0.516	0.698
15	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.743	0.984
15	CCCCN1C(=O)C(Nc2ccc(S(=O)(=O)NC)cc2)C1=O	1.0	1	0.639	0.967
15	CC(=O)NCc1ccc(CN(Cc2ccc(Cl)cc2)Cc2ccc(Cl)cc2)cc1	1.0	1	0.36	0.985
15	COc1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	1	0.668	0.982
15	CC(=O)C1=C(O)C(=O)N(Cc2ccco2)C1C1CCCCC1	1.0	1	0.633	0.889
15	COc1c(NS(=O)(=O)c2ccc(Cl)s2)ncc(Br)n1	1.0	1	0.776	0.934
15	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.988	0.935
15	CC(=O)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1C	1.0	1	0.848	0.982
15	COc1ccc(N2C(=O)C3ON(C)c4c(cccc43)C2C(=O)c2ccccc2)cc1	1.0	1	0.863	0.302
15	CC1(c2ccc(S(=O)(=O)Nc3cccc(F)c3)cc2)CCNCC1	1.0	1	0.534	0.968
15	CNS(=O)(=O)c1cccn1Cc1ccc(C(=O)c2ccccc2)cc1	1.0	1	0.568	0.971
15	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1	1.0	1	0.997	0.919
15	CCCc1c(OC)cc[n+](S(=O)(=O)c2ccc(NC(C)=O)cc2)c1	1.0	1	0.596	0.926
15	COc1nc(Cl)cnc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1	1.0	1	0.831	0.955
15	N#Cc1c2c(c(NS(=O)(=O)c3ccc(Cl)cc3)c1)C(=O)c2c1ccccn1	1.0	1	0.691	0.942
15	COc1ccc2nc(NS(=O)(=O)c3ccc(OC)cc3)c(NS(=O)(=O)c3ccc(Cl)s3)nc2c1	1.0	1	0.606	0.955
15	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1C	1.0	1	0.852	0.967
15	CC(C)(C)c1ccc(SCc2ccc(CN3CCCC3)cc2)cc1	1.0	1	0.47	0.986
15	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cccc(OC(=O)(C(Cl)Cl)C(Cl)F)c2)cc1	0.0	0	0.0	0.0
15	COc1c2c(NS(=O)(=O)c3ccc(F)cc3)nn(Cc3cccc(C(=O)O)c3)c2ccc1	1.0	1	0.827	0.968
15	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	1	0.655	0.973
15	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1	1.0	1	0.986	0.922
15	O=C(C1=C(O)C(=O)N(c2ccc(N)cc2)C1C1CCCCC1)C1CCCCCC1	1.0	1	0.965	0.893
15	CCOC(=O)c1ccc(NS(=O)(=O)c2ccc(C(=O)OC)cc2)cc1	1.0	1	0.502	0.99
15	CC(C)(c1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)O)C1CCCCCCCCCC1=O	1.0	1	0.704	0.713
15	Nc1nn2c(O)c(Cc3ccccc3Cl)c(C3CC3)nc2n1	1.0	1	0.995	0.921
15	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1	1.0	1	0.628	0.976
15	O=C(O)c1c(F)c(F)c(F)c(Br)c1F	1.0	1	0.671	0.942
15	CNC(=O)Cn1nc(OC)c2c1NCN(C)C2	1.0	1	0.669	0.796
15	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCCC1	1.0	1	0.983	0.92
15	CC(=O)C1=C(O)C(=O)N(c2ccc(C(cccccc2)c2ccccc2)c2ccccc2)C1	1.0	0	0.005	0.488
15	COc1ccc2ncn(C)c(=O)c2c1CNc1c(Cl)c(Cl)c(Cl)c(Cl)c1	1.0	1	0.816	0.93
15	COc1nn(C2COC2)c2c1c(NS(=O)(=O)c1ccc(Cl)cc1)ncn2	1.0	1	0.833	0.929
16	COc1ccc(CN2C(=O)c3c(C)cccc3N3CCNCC3c2cccc(Cl)c1	0.0	0	0.0	0.0
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.929
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.919	0.97
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1ccccc1	1.0	1	0.892	0.978
16	CCCNS(=O)(=O)c1cccc(CNC(=O)c2cccc3c2cnn3C)c1O	1.0	1	0.598	0.956
16	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2C)C1C1CCCCC1	1.0	1	0.988	0.89
16	Cc1noc(C)c1S(=O)(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1	1.0	1	0.555	0.979
16	COc1cc(C(=O)N=C(Cc2ccc(Cl)cc2)C(=O)NO)ccc1	1.0	1	0.868	0.96
16	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.943	0.945
16	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)cc1	1.0	1	0.748	0.959
16	O=C(Nc1cccnc1)c1ccccc1	1.0	1	0.681	0.995
16	CC(C)(C)COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.612	0.934
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C(C)C)CC1CCCCO1	0.0	0	0.0	0.0
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.793	0.982
16	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCN(C)CC3)c3c2cccc3)CC1	1.0	1	0.395	0.96
16	O=S(=O)(Nc1cc(Cl)ncc1)c1ccccc1CO	1.0	1	0.816	0.976
16	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.836	0.95
16	O=C(Nc1cccc(Cl)c1)c1ccc(O)cc1	1.0	1	0.876	0.994
16	COc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.801	0.994
16	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(CCn3ccnc3)c2ccc1	1.0	1	0.654	0.926
16	O=C(O)c1ccncc1	1.0	0	0.343	0.992
16	COc1nc(Cl)cnc1NS(=O)(c1ccccc1)c1ccccc1	1.0	0	0.005	0.697
16	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.739	0.967
16	CCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(C)c1	1.0	1	0.99	0.913
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(Cl)cn2)cc1	1.0	1	0.828	0.959
16	N#Cc1cc(S(=O)(=O)Nc2c(Cl)c(Cl)ccc2C(=O)c2ccncc2)ccc1	1.0	1	0.874	0.959
16	Cc1c2C(=Cc3c(Cl)cccc3)c3ccccc3c[n+]2ccc1Cc1ccc(Cl)cc1	0.0	0	0.0	0.0
16	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)c2cccc(c2)C1=O22	0.0	0	0.0	0.0
16	O=S1(=O)NC(Nc2ccc(Cl)c(Cl)c2)=Nc2c1cc(Cl)cc2O	1.0	1	0.743	0.871
16	COc1ccc(Cl)cc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1F	1.0	1	0.793	0.982
16	CC(=O)OCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1Oc1cc(Cl)cc(C(F)(F)F)c1	1.0	1	0.776	0.907
16	CCOC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.977	0.929
16	CCCCc1nc2ncnc(O)c2c(=O)n1Cc1ccc(C(C)(C)C)cc1	1.0	1	0.879	0.944
16	O=C(Nc1cccc2c1CCCN2)c1ccccc1Oc1ccccc1	1.0	1	0.611	0.981
16	Cc1cc(-c2cnc(C)nc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc1	1.0	1	0.82	0.96
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ncccn2)cc1	1.0	1	0.696	0.975
16	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc(C(=O)N2CCOCC2)c1	1.0	0	0.005	0.96
16	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1	1.0	1	0.628	0.976
16	COc1c(NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.709	0.986
16	NS(=O)(=O)c1ccc(S(=O)(=O)CCNS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.419	0.973
16	CS(=O)(=O)Nc1cc(CCc2ccccn2)ccc1	1.0	1	0.636	0.986
16	CCn1c(O)c2c(c1O)C1(C)C(=O)N(c3cccc(C(C)C)c3)C(=O)C1C1CC3CCN(CC(=O)O)(C2)C31	0.0	0	0.0	0.0
16	COc1nc(Cl)c(N2CCCCC2)nc1	1.0	1	0.795	0.966
16	Cc1ccc(-c2cc(SCc3nc4nc(Cc5ccccc5)nn4c(O)c3)ccc2)cc1	1.0	1	0.772	0.952
16	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	1	0.376	0.969
16	CC(=O)NCc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.798	0.984
16	N#Cc1c[n+](CC2CCCN(C(=O)c3ccccc3)c3c2cccc3O)cc1	0.0	0	0.0	0.0
16	O=C(NCCNC(=O)c1ccccc1Cl)c1cccc2ccccc12	1.0	1	0.616	0.99
16	O=C(O)c1cccnc1	1.0	0	0.292	0.992
16	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C(C)C	1.0	1	0.833	0.937
16	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(O)n2C	0.0	0	0.0	0.0
16	CC(C)(C)c1ccc(SC(=O)Cc2ccccc2)cc1	1.0	1	0.661	0.982
16	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.911	0.929
16	Cn1ncc2c1ncnc2NS(=O)(=O)c1c(Cl)c(Cl)ccc1	1.0	1	0.778	0.962
16	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.725	0.984
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc2nonc12	1.0	1	0.687	0.945
16	N#Cc1cccn1Cc1ccccc1F	1.0	1	0.684	0.973
16	C=C(C)c1ccc(S(=O)(=O)NCC)cc1	1.0	1	0.473	0.983
16	COc1ccc(C2C(C(C)=O)=C(O)C(=O)C2)c(OC)c1	1.0	1	0.801	0.903
16	Oc1cc(CSc2ccc(F)c(F)c2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.415	0.945
16	Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)cc(C(=O)Oc2ccccc2)c1	1.0	1	0.591	0.984
16	COc1nn(CC(N)=O)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)ncn2	1.0	1	0.781	0.926
16	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1	1.0	1	0.557	0.985
16	O=C(Nc1cccc(S(=O)(=O)NCc2ccccc2)c1)c1ccccc1	1.0	1	0.442	0.991
16	CNC(=O)c1ccccc1NS(=O)(=O)c1cccc(C)c1	1.0	1	0.722	0.989
16	CC(=O)NCc1ccc(Cl)cc1NS(=O)(=O)c1ccc(C)cc1	1.0	1	0.757	0.984
16	O=C(OCc1ccccc1)c1ccc(C=NNc2ccccc2)cc1	1.0	1	0.373	0.989
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.834	0.947
16	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.684	0.973
16	Cn1nnnc1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	1	0.947	0.957
16	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3ccc(Cl)cc3)c3c2cccc3)CC1	1.0	1	0.456	0.971
16	CCCC(=O)C1=C(O)C(=O)N(c2ccc(OC)cc2)C1C1CCCCC1	1.0	1	0.985	0.912
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.929
16	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.802	0.968
16	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cc(Cl)c(Cl)cc1	1.0	1	0.935	0.951
16	Cc1nn2c(O)cc(CSc3ccccc3)nc2n1	1.0	1	0.86	0.951
16	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.739	0.967
16	COCCOc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(NCCN)n2	1.0	1	0.466	0.906
16	CCOc1c(OC)cc(C=NNc2c([N+](=O)[O-])cccc2)cc1	1.0	1	0.597	0.982
16	CC(=O)C1C(=O)N(C)c2ccccc2N1	1.0	1	0.667	0.886
16	Oc1cc(CSc2ccc(Cl)cc2)ncc1C	1.0	1	0.649	0.968
16	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3ccccc3)c2ccc1	1.0	1	0.551	0.965
16	Cc1cccnc1N1C(=O)c2c(ccc(Cl)c2)N1C(=O)OCCN(C)C	1.0	1	0.738	0.92
16	O=C(c1cnn(C(c2ccccc2)c2ccccc2)c1)N1CCCCCC1	1.0	1	0.743	0.977
16	Cc1cc(NC(=O)c2cnn(Cc3ccccc3)c2)cn1C(C)c1sc2ccccc2c1Br	1.0	0	0.342	0.83
16	O=C(O)c1c(F)c(F)c(F)c(F)c1F	1.0	1	0.67	0.966
16	O=S(=O)(Nc1ncnc2n[nH]nc12)c1ccc(Cl)c(FCl)c1	0.0	0	0.0	0.0
16	O=c1c2ccccc2nc2nc(NCCO)n(Cc3ccccc3)c(=O)c12	0.0	0	0.0	0.0
16	COc1nc(Br)cnc1NS(=O)(=O)c1ccccc1	1.0	1	0.834	0.971
16	CCOC(=O)C1=C(O)C(=O)N1Cc1ccc(C)cc1	1.0	1	0.933	0.972
16	CC(=O)C1=C(O)C(=O)N(c2c(C)cc(C)cc2)C1C1CCCCC1	1.0	1	0.991	0.91
16	CC(=O)NCc1ccc(CN(C(=O)Cc2ccc(OC)c(OC)c2)C(C)C)cc1	1.0	1	0.687	0.98
16	O=C(c1cc[n+]([O-])cc1)c1cccnc1	1.0	1	0.684	0.961
16	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)cc3)c3c2cccc3OC)cc1	1.0	1	0.838	0.974
16	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(C(Cl)(Cl)CCl)cc1	1.0	1	0.584	0.95
16	Cc1ncccc1S(=O)(=O)NC(=O)N1CCCCC1	1.0	1	0.595	0.969
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.991	0.948
16	N#CC1(c2ccccc2)CCN(C(=O)c2ncc(Cl)cc2)CC1	1.0	1	0.8	0.965
16	CCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)OC)cc2)cc1	1.0	1	0.567	0.989
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.929
17	Cc1c(S(=O)(=O)NCCC(=O)O)cccc1Cl	1.0	1	0.533	0.984
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.721	0.988
17	O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCCCC1	1.0	1	0.646	0.979
17	O=C(Nc1ccc(S(=O)(=O)NCc2ccccc2)c2c1cccc2)c1ccccc1	1.0	1	0.461	0.987
17	O=C(OCc1ccccc1)c1c(O)n(Cc2ccccc2)c2ccccc12	1.0	1	0.709	0.983
17	CN(C)c1ccc(S(=O)(=O)NCCc2ccccc2)cc1	1.0	1	0.75	0.99
17	Cc1cccc(C2c3c(C)n[nH]c3O)c(C3(C)COC(C)(C)C32)n1	0.0	0	0.0	0.0
17	Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nnc(Cl)s3)cc2)ccc1	1.0	1	0.442	0.976
17	CCOC(=O)C1=C(O)C(=O)N1c1cc(Br)c(NS(=O)(=O)c2ccccc2)cc1	1.0	1	0.51	0.954
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(CO)ccc2)cc1	1.0	1	0.746	0.967
17	Cn1ncc2c1cc(S(=O)(=O)Nc1ccc(F)cc1)c(C(=O)O)n2	1.0	1	0.797	0.953
17	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.73	0.948
17	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OC)cc2)CC1	1.0	1	0.753	0.985
17	Nc1ccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1	1.0	1	0.751	0.989
17	Cc1ccc(C2=NC(=O)C(=Cc3cccc(C(N)=O)c3)C2=O)cc1	1.0	1	0.543	0.965
17	O=C(c1cnccc1)c1ccc(Cn2c3c(c5ccccc23)C2=NNCCN2)c1	0.0	0	0.0	0.0
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.991	0.948
17	Nc1cc(F)c(NS(=O)(=O)c2cc(F)c(Cl)cc2)cc1	1.0	1	0.824	0.982
17	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.593	0.966
17	Cc1c(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cccc1	1.0	1	0.541	0.985
17	CC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC(C)C)cc1)c1ccccc12	1.0	1	0.782	0.963
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.929
17	CC1CCN(C(=O)C(C)n2cc(C)c3ccccc32)CC1	1.0	1	0.645	0.939
17	COc1nc(Cl)cnc1NS(=O)(=O)c1c(Cl)csc1Cl	1.0	1	0.897	0.862
17	CCCCc1nc2nc(N)nn2c(O)c1Cc1ccccc1	1.0	1	0.989	0.948
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1	1.0	1	0.614	0.989
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.678	0.977
17	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1CO	1.0	1	0.592	0.947
17	O=S1(=O)Nc2ccc(Cl)cc2O1ccccc1	0.0	0	0.0	0.0
17	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.798	0.963
17	O=S(=O)(Nc1cc(Cl)cc(Cl)c1O)c1ccccc1	1.0	1	0.553	0.986
17	O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)NS1(=O)=NC23CCCCC2C(COC(=O)c2ccccc2)CC315	0.0	0	0.0	0.0
17	Oc1cc(CSc2cccc(C(F)(F)F)c2)nc2nc(C3CC3)nn12	1.0	1	0.551	0.915
17	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)cc1	1.0	1	0.964	0.937
17	CCCCCCc1ccc(C(=O)NO)cc1	1.0	1	0.786	0.991
17	N#Cc1cc(Oc2ccc(C(=O)Nc3ccccc3)cc2)ccc1	1.0	1	0.491	0.991
17	O=S(=O)(Nc1ncncn1)c1ccc(Cl)c(F)c1	1.0	1	0.755	0.967
17	N#Cc1cc2c(cc1)c1c(C(N)=O)nc(N(C)C)nc2n1C	1.0	1	0.892	0.395
17	O=C(O)c1ccccc1Oc1c(F)cc(Br)cc1F	1.0	1	0.845	0.981
17	O=C(NCCN=O)c1ccccc1Oc1ccc(Cl)cc1	1.0	1	0.938	0.98
17	COc1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	1	0.668	0.982
17	O=C(Nc1ccc(N2CCC(Oc3ccccc3)CC2)cc1)N1CCOCC1	1.0	1	0.415	0.981
17	CC(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1	1.0	1	0.484	0.99
17	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.817	0.978
17	COCC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.632	0.962
17	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.831	0.955
17	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1	1.0	1	0.447	0.991
17	CC(=O)OCC(C)(C)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.568	0.979
17	CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.519	0.981
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(F)c1	1.0	1	0.894	0.965
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)nccn2)cc1	1.0	1	0.649	0.966
17	O=S1(=O)NC(Nc2ccccc2F)=Nc2c1cc(Cl)cc2O	1.0	1	0.73	0.877
17	O=C(c1cncs1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	1	0.613	0.959
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1csc2c1cccc2	1.0	1	0.764	0.944
17	Oc1c(Cc2ccccc2)ccc2c1ccc1ccccc12	1.0	1	0.705	0.988
17	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.724	0.972
17	Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCCC3CCNCC3)c3ccccc23)ccc1C	1.0	1	0.385	0.964
17	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.739	0.967
17	Cc1c2C(=O)N(c3ccc(F)cc3F)C(=O)c2c(N)ccc1N(	0.0	0	0.0	0.0
17	COc1nccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)c1	1.0	1	0.541	0.953
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.951	0.958
17	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C)cc2)C1C1CCCCC1C	1.0	1	0.987	0.748
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(C)(=O)=O)cc2)cc1	1.0	1	0.676	0.961
17	Cn1cc(-c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2)ccc1	0.0	0	0.0	0.0
17	COc1c(C)nc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	1	0.502	0.933
17	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cccn1	1.0	1	0.643	0.975
17	Oc1c(Cc2ccccc2)nccc1Cc1ccccc1	1.0	1	0.751	0.985
17	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	1	0.462	0.974
17	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1cccn1)	1.0	1	0.699	0.83
17	CCNc1nc(NS(=O)(=O)c2cccc(Cl)c2)c2ccccc2n1	1.0	1	0.733	0.977
17	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)NC3CC3)c3c2cccc3)CC1	1.0	1	0.39	0.965
17	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(O)n2	1.0	1	0.889	0.948
17	CC1CCN(C(=O)C(CCn2ccnc2Cl)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.625	0.816
17	N#Cc1ccc(Oc2cc(Cl)cc(C(CNc3ncc(C)cc3)c3ncccc3)c2)cc1	1.0	1	0.464	0.881
17	CCC(c1ccccc1)c1cnc(N)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.869	0.887
17	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(N(C)O)n2	1.0	1	0.769	0.877
17	CN(C)c1ccc(S(=O)(=O)NCC(=O)O)cc1Cl	1.0	1	0.697	0.975
17	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1ccccc1Cl	1.0	1	0.88	0.936
17	N#Cc1ccc(Oc2ccc(C(=O)OCc3ccncc3)cc2)cc1	1.0	1	0.444	0.986
17	COc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.808	0.972
17	O=C(c1cnccc1)c1cnc(O)c(Cl)c1	1.0	1	0.774	0.963
17	Cc1cc(N2C(=O)c3c(cc(F)c(C(F)(F)F)c3)C2=O)ccc1C	1.0	1	0.763	0.972
