Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Supermol_TanimotoCombo	SA
16	CSc1ncc(Cl)cc1C(=O)Nc1cnc(Cl)cc1C#N	1.0	0	0.152	0.927
16	CC(=O)C1=C2C(=Nc3ccccc32)C(=O)c2ccccc21	1.0	0	0.085	0.948
16	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.138	0.983
16	CC(=O)NCc1ccc(C(=O)Nc2ccccc2C(=O)c2ccncc2)cc1	1.0	0	0.093	0.985
16	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.322	0.912
16	Cc1c(N(CCCC#N)C(=O)Cc2ccc(C(=O)c3ccccc3)cc2)ccc(C(F)(F)F)c1	1.0	0	0.101	0.96
16	CC(C)Sc1ccc(S(=O)(=O)Nc2ccc(Br)cc2)cc1C(	0.0	0	0.0	0.0
16	CC(O)(c1ncc(C#N)c(Cl)c1)c1ccccc1	1.0	0	0.069	0.908
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	0	0.171	0.973
16	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.155	0.983
16	C[n+]1cc(Cc2cnc(N)nc2N)ccc1	1.0	0	0.053	0.913
16	O=C(O)CCc1cc(C(=O)O)nc(Nc2ccc(Cl)c(Cl)c2)c1	1.0	1	0.218	0.974
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)ccnc2)cc1	1.0	0	0.139	0.963
16	CCCCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.116	0.978
16	COc1c2c(NS(=O)(=O)c3ccc(C)cc3)nc(N)nc2cc1	0.0	0	0.0	0.0
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccc(C(=O)O)cc2)cc1	1.0	0	0.093	0.981
16	CC1CCCCN1C(=O)C(CCn1cccc1C#N)NS(=O)(=O)c1cc(F)c(Cl)cc1	1.0	0	0.158	0.757
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C12CCCCCCCC2	1.0	1	0.267	0.758
16	CC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1c1ccc(Cl)cc1	1.0	1	0.246	0.953
16	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(NC(=O)CO)c3)c2ccc1	1.0	0	0.114	0.942
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cc(C(F)(F)F)cc2)cc1	1.0	0	0.127	0.961
16	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.106	0.975
16	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.129	0.98
16	O=S(=O)(Nc1cc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)cc1)	1.0	0	0.124	0.907
16	N#Cc1c(SCc2nc3nc(Cc4ccccc4)nn3c(O)c2)nccc1	1.0	0	0.148	0.928
16	O=C(Nc1ccc(S(=O)(=O)c2ccccc2)c2c1cccc2)c1ccccc1	1.0	0	0.099	0.988
16	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C	1.0	0	0.18	0.948
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)[se]n1	0.0	0	0.0	0.0
16	O=C(O)c1ccc(Cl)c(OS(=O)(=O)c2cc(Cl)c(Cl)cc2)c1O	1.0	0	0.158	0.966
16	COc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1C	1.0	0	0.123	0.976
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.338	0.953
16	COc1ccc(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)CCC)CC3)c3ccccc23)cc1	1.0	0	0.005	0.97
16	CNS(=O)(=O)c1ccc(CNC(=O)c2cccc3[nH]cnc23)cc1	1.0	0	0.083	0.975
16	N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.078	0.989
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1	1.0	0	0.166	0.966
16	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.125	0.983
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1Cl	1.0	0	0.08	0.935
16	Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccc(Cl)nc2)cc1	1.0	1	0.279	0.979
16	O=C(NCCNC(=O)c1ccc(Cl)cc1)c1cccs1	1.0	0	0.079	0.989
16	CC1CN(C(=O)Cc2ncccc2C(F)(F)F)c2ccccc21Sc1cccc(C(F)(F)F)c1	0.0	0	0.0	0.0
16	CN(C)C(=O)C(C)(C)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.134	0.965
16	COc1cccc(CSc2c(F)c(F)ccc2)c1O	1.0	0	0.087	0.975
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.345	0.959
16	COc1c2c(NS(=O)(=O)c3ccc(Cl)cc3)nn(Cc3ccccc3)c2ccc1	1.0	0	0.184	0.977
16	N#Cc1ccccc1CC(=O)c1ccccc1FN	0.0	0	0.0	0.0
16	Cc1cnc(SCc2ccc(Cl)cc2)nc1O	1.0	1	0.202	0.97
16	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1C	1.0	0	0.178	0.958
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2cc[n+]([O-])cc2)cc1	1.0	0	0.121	0.956
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1NC(=O)CC(C)(C)C	1.0	0	0.14	0.913
16	Cc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.153	0.981
16	N#Cc1cccn1CCC(=O)Nc1cc(Cl)ccc1N1CCCC1	1.0	0	0.118	0.965
16	COc1ccccc1C(=O)Nc1ccc2c(c1)CCN2C(=O)c1ccccc1)c1ccccc1	0.0	0	0.0	0.0
16	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.309	0.928
16	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.135	0.963
16	CN1C(=O)c2c(C1=O)N(c1ccccc1)CC2=[O]	1.0	0	0.089	0.95
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCN)ncnc2N7	0.0	0	0.0	0.0
16	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccn2)cc1)c1ccccc1	1.0	0	0.137	0.959
16	CN(C)c1ccc(S(=O)(=O)NCCCN)cc1	1.0	0	0.08	0.984
16	COc1nn(C(C)C)ccc1N1C(=O)c2c(cccc2)CCOC1CCCC(=O)O	0.0	0	0.0	0.0
16	O=C(O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.104	0.992
16	COc1c(Oc2ccc(C(=C)NC(C)(C)C)cc2)ccc(OC)c1O	1.0	0	0.094	0.961
16	O=C(C1=C(O)C(=O)N(c2ccc(C(=O)O)cc2)C1c1cc(Br)c(C(=O)O)cc1)CCC	1.0	1	0.266	0.898
16	CSCCN(C(=O)Cc1ccc2c(c1)OCO2)C1CCCCC1	1.0	0	0.092	0.962
16	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)cccc2)cc1	1.0	0	0.126	0.978
16	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Br)c1	1.0	1	0.212	0.899
16	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cccn1	1.0	0	0.135	0.943
16	CCCOc1c(OC)cc(Cc2c(C)c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)nnc2N)cc1	1.0	0	0.074	0.936
16	CCCC(=O)NC(c1ccc(Cl)cc1)c1ccccc1[PH]	1.0	0	0.005	0.896
16	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(F)c1	1.0	0	0.121	0.976
16	O=S(=O)(Nc1cc(F)ccc1Cn1ccnn1)c1cc(Cl)c(Cl)cc1	1.0	1	0.237	0.962
16	O=C1c2c(C(=O)N1Cc3ccccc3C1)cn2Cc1ccccc1	0.0	0	0.0	0.0
16	O=c1c2ccccc2c(-c2ccc(Cl)c(Cl)c2)ncc1Cl	1.0	0	0.152	0.978
16	O=S(=O)(Nc1cc(Cl)ccc1Cn1cnnc1)c1cccc(Cl)c1	1.0	0	0.139	0.96
16	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.184	0.993
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(C)ccc1	1.0	1	0.342	0.954
17	Cc1cc(NS(=O)(=O)c2cc(Cl)c(Cl)cc2)ccc1	1.0	0	0.15	0.99
17	Cc1ccc(-c2nn(CC(N)=O)c(O)c2-c2cccc(OCc3cc(Cl)ccc3)c2)cc1	1.0	0	0.103	0.96
17	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.116	0.975
17	Cc1cnc(C(=O)Oc2c(C)c(Cl)ccc2F)cc1	1.0	0	0.152	0.969
17	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.134	0.98
17	CCc1ccncc1	1.0	0	0.025	0.992
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	0	0.171	0.973
17	Nc1nn2c(O)c(Cc3cccc(F)c3)c(C3CC3)nc2n1	1.0	0	0.137	0.921
17	O=S(=O)(NCc1ccccc1)c1ccc(Cl)cc1	1.0	0	0.126	0.994
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)c(N)ncn2)cc1	1.0	0	0.162	0.955
17	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.186	0.957
17	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1c1cc(C)ccc12	0.0	0	0.0	0.0
17	O=S(=O)(Nc1cc(Cl)cnc1C(=O)N1CCCC1)c1ccccc1	1.0	0	0.11	0.978
17	COc1nc(Cl)cnc1NS(=O)(=O)c1nc(Cl)cs1	1.0	0	0.14	0.853
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCC1	1.0	1	0.329	0.929
17	COCc1c(OC)c(NS(=O)(=O)c2ccc(Br)cc2)ccc1	1.0	0	0.109	0.981
17	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccc(C)c2)cc1	1.0	0	0.15	0.972
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.345	0.959
17	C(=O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)ccc[n+]1[O-]	1.0	0	0.124	0.924
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	0	0.144	0.976
17	COc1nc(F)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.093	0.961
17	COc1ccc(CN2CCCCC2CCOc2ccc(C)cc2)cc1O	1.0	0	0.09	0.954
17	Cc1ncc(NS(=O)(=O)c2cccc(Cl)c2)cc1	1.0	0	0.123	0.987
17	CCS(=O)(=O)c1ccc(C(=O)c2ccccc2)cc1C	1.0	0	0.078	0.987
17	COc1ccccc1C(=O)Nc1ccc(S(=O)(=O)NC(C)C)cc1O	1.0	0	0.105	0.983
17	O=C(O)c1ccccn1	1.0	0	0.028	0.991
17	COc1ccc(NS(=O)(=O)c2ccc(C)c(CCC(N)=O)c2)cc1	1.0	0	0.097	0.984
17	CNS(=O)(=O)c1ccc(CNC(=O)c2c(N)n[nH]c2)cc1	1.0	0	0.061	0.951
17	O=C(NS(=O)(=O)c1ccccc1)c1cc2ccc(C3CCNCC3)cc2cc1	1.0	0	0.102	0.974
17	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.162	0.981
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C(F)(F)F)cc2)C1C1CCCCCCC1	1.0	1	0.339	0.905
17	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(Cl)cccc2)cc1	1.0	0	0.117	0.978
17	N#Cc1cc2c(cc1)[nH]c(-c1c(-c2ccc(F)cc2)nc2nnccc12	0.0	0	0.0	0.0
17	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1F	1.0	0	0.17	0.972
17	O=S(=O)(=O)Nc1ccc(Cl)cc1N1CCCC1	0.0	0	0.0	0.0
17	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCCC1	1.0	1	0.434	0.893
17	CNS(=O)(=O)c1ccc(Cl)cc1Cc1coc2cc(OS(=O)(=O)C(C)(C)CO)ccc2c1	0.0	0	0.0	0.0
17	c1cc(COc2ccc(CCc3nnc(NC(=O)c4ccccc4)o3)cc2)ccc1	1.0	0	0.064	0.983
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cc(C(F)(F)[O-])ccc1	1.0	0	0.148	0.911
17	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.122	0.96
17	N#Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2CNC(=O)c2ccc(cc2)ccc2)cc1	0.0	0	0.0	0.0
17	Cc1ccc(C(=O)c2ccc(C(C)C)cc2)cc1C	1.0	0	0.1	0.992
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cccc(C(F)(F)F)c1	1.0	1	0.29	0.938
17	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	0	0.158	0.958
17	CS(=O)(=O)c1cc(C(=O)NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc1	1.0	0	0.1	0.974
17	CN(C)c1ccc(S(=O)(=O)NC(C)C)cc1	1.0	0	0.068	0.987
17	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.106	0.975
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ncc(F)cc2)CC3)cc1	1.0	0	0.133	0.941
17	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1	1.0	0	0.141	0.973
17	O=C(c1cnc(Cl)cc1)c1cc(C(=O)c2cc(Cl)ccc2)c(C(F)(F)F)c(C2CCOCC2)c1	1.0	0	0.168	0.917
17	O=S(=O)(NCCCNC(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1	1.0	0	0.071	0.989
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cc(O)cc2)cc1	1.0	0	0.117	0.972
17	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(Cc2ncccc2)C3=O)cc1	1.0	0	0.102	0.951
17	C1CCC23CCCN2CCCC312	0.0	0	0.0	0.0
17	CCC(CC)(NS(=O)(=O)c1cccc(-c2ccc(F)cc2)c1)C(	0.0	0	0.0	0.0
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.005	0.901
17	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1	1.0	1	0.428	0.956
17	O=C(CNC(=O)c1ccccc1)c1ccc(Cl)cc1	1.0	0	0.116	0.993
17	O=C(OC(=Cc1ccc(O)c(Cl)c1)c1ccccc1)c1ccccc1	1.0	0	0.126	0.976
17	COc1c(C2O)c(OC)cc2CC(=O)c2cc(Cl)ccc2c1	1.0	0	0.14	0.165
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.347	0.963
17	CC(C)(CO)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C#N)c2)cc1	1.0	0	0.164	0.946
17	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.309	0.928
17	CCC(=O)c1ccc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)nc1	1.0	0	0.005	0.932
17	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(CF()(F)cc1)CN	0.0	0	0.0	0.0
17	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2)C1C1CCCCC1	1.0	1	0.288	0.906
17	O=S(=O)(Nc1cc(F)ccc1Cn1ccnn1)c1ccc(Cl)nc1	1.0	1	0.237	0.949
17	Cc1cc(C(=O)NCc2ccc(C(=O)Nc3ccccc3C(=O)c3ccccc3)cc2)nc2ccccc12	1.0	0	0.005	0.977
17	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1[NH-]	1.0	1	0.361	0.544
17	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.101	0.976
17	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.134	0.98
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(F)c[n+]([O-])c2)cc1	1.0	0	0.098	0.944
17	CNS(=O)(=O)c1ccc(CCCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1	1.0	0	0.06	0.977
17	COc1ccc(C(=O)Nc2c(F)cncc2F)cc1	1.0	0	0.105	0.984
17	CS(=O)(=O)c1cc(OS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	0	0.132	0.979
17	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cccc1	1.0	0	0.153	0.956
17	N#Cc1cccn1CCC(NS(=O)(=O)c1cc(Cl)c(N)c(Cl)c1)Co1	0.0	0	0.0	0.0
17	Cc1ccccc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1C	1.0	0	0.129	0.973
17	CSc1cc(C(=O)Nc2ccc(F)cc2C(=O)NCC(=O)C2)ccc2ccc1	0.0	0	0.0	0.0
17	N#Cc1cc(NS(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)ccc1	1.0	0	0.094	0.977
17	CCC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2)C1C1CCCCC1	1.0	1	0.299	0.909
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ncc(F)cc2)C(=O)O3)cc1	1.0	0	0.133	0.925
17	N#Cc1ccc(S(=O)(=O)NC2CCN(CC(O)COc3ccccc3)CC2)cc1	1.0	0	0.049	0.942
17	CCc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	0	0.186	0.983
17	NS(=O)(=O)c1ccc(C(=O)c2c(O)C(=O)c3c(c(C(F)(F)[O-])cc(F)c32)Nc2cnccc2)cc1	1.0	0	0.163	0.816
17	COc1cccc2c1c(NS(=O)(=O)c1ccc(N(C)C)cc1)nn2Cc1ccc(OC)cc1	1.0	0	0.151	0.967
17	O=C(O)c1cccnc1Nc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.101	0.977
17	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1	1.0	0	0.143	0.985
17	O=C(Nc1cc(Cl)ccc1C(=O)Nc1cnccc1)c1ccc(C(=O)O)cc1	1.0	0	0.082	0.986
17	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ccncc2)C3)cc1	1.0	0	0.124	0.95
17	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(C(F)(F)F)cc1	1.0	0	0.127	0.984
17	Nc1nn2c(O)c(Cc3ccc(F)cc3Cl)cnc2n1	1.0	0	0.133	0.924
17	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCCC1	1.0	1	0.42	0.927
17	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)c4ccccc4)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.972
17	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)c(CC(=O)O)ncc2	1.0	1	0.233	0.957
17	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.115	0.973
17	O=C(O)c1cc(Cl)ccc1ONC1CC(CO)OC1n1cc(Cl)c(=O)[nH]c1=O	1.0	0	0.132	0.489
17	CCOc1ccc(C=NNc2c([N+](=O)[O-])cccc2F)cc1	1.0	0	0.089	0.975
17	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC(F)(F)F)cc1	1.0	0	0.118	0.973
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1c(Cl)cccc1	1.0	1	0.338	0.953
18	CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.104	0.977
18	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.345	0.959
18	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1c1ccccc1	1.0	1	0.261	0.959
18	O=C(c1cnc(Cl)cc1)c1cc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.166	0.963
18	O=C(Nc1ccncc1)c1cc(Oc2ccc(Cl)cc2N)ccc1	1.0	0	0.192	0.985
18	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CC(C)(C)C)cc2)ccn1	1.0	0	0.117	0.965
18	Cc1cc(Oc2c(C(=O)O)cc(F)cc2)ccc1	1.0	0	0.144	0.99
18	CNc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.115	0.947
18	COc1nc(Cl)cnc1NS(=O)(=O)c1c(F)c(Cl)c(Cl)cc1	1.0	0	0.155	0.93
18	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCOCC2)cc1	1.0	0	0.103	0.966
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.209	0.972
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3sccc23)cc1	1.0	0	0.141	0.971
18	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1.0	0	0.159	0.973
18	CC(=O)C1=C(O)C(=O)N(c2c(F)cc(F)cc2F)C1C1CCCCC1	1.0	1	0.362	0.863
18	CCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.153	0.98
18	COc1c2c(NS(=O)(=O)c3ccc(Cl)cc3)nn(Cc3cccnc3)c2ccc1	1.0	1	0.214	0.969
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(N)(=O)=O)cc2)cc1	1.0	0	0.161	0.958
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccn(C)c2)cc1	1.0	0	0.11	0.965
18	N#Cc1cc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)ccc1	1.0	0	0.138	0.974
18	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(C3CC3)nc2n1	1.0	0	0.133	0.912
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(Cl)cncn2)cc1	1.0	0	0.161	0.965
18	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	0	0.14	0.971
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.241	0.963
18	NS(=O)(=O)c1ccc(-n2c(O)ccc2)cc1	1.0	0	0.067	0.964
18	CCNS(=O)(=O)c1cccc(C(=O)NCCNCC(N)C(=O)O)c1	1.0	0	0.058	0.936
18	CCc1ccc(N2C(=O)C(O)=C(C(C)=O)C2C2CCCCC2)cc1	1.0	1	0.298	0.925
18	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.112	0.981
18	Cc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)s1Cl	0.0	0	0.0	0.0
18	O=S(=O)(Nc1cc(Cl)ccc1Cn1cnnc1)c1cc(Cl)c(Cl)cc1	1.0	1	0.202	0.956
18	O=C(Nc1ncc(C(=O)O)cc1)c1ccccc1P(=O)(c1ccccc1)c1ccccc1	1.0	0	0.158	0.955
18	COc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.106	0.981
18	O=C(Cn1c(O)c(NS(=O)(=O)c2ccc(F)cc2)c2ccccc21)NCc1cccc(Cl)c1	1.0	0	0.111	0.963
18	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.213	0.979
18	O=C(CO)C(=O)c1ccccc1Oc1ccc(Cl)cc1O	1.0	0	0.181	0.969
18	CCNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1	1.0	0	0.134	0.967
18	Cc1cccc(Nc2c(Cl)cncc2)c1N	1.0	0	0.073	0.974
18	Cc1cc(Oc2c(C(=O)O)cccc2C(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.183	0.984
18	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.318	0.913
18	Oc1cc(CSc2cccc(Br)c2)nc2nc(Cc3ccccc3)nn12	1.0	0	0.091	0.948
18	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	0	0.144	0.976
18	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)CN)CC3)c3c2cccc3)cccc1	1.0	0	0.122	0.967
18	CNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3nccnc3)c3c2cccc3)CC1	1.0	0	0.146	0.954
