Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Aggregate_5refs_TanimotoCombo	SA
3	Cc1cccc(CCc2ccc(N(C)C)cc2C(=O)O)c1	1.0	0	0.84	0.983
3	Cn1nc(NC(=O)c2cnn(-c3ccccn3)c2)c2ccccc21	1.0	0	0.846	0.965
3	Cc1c(N(C(=O)c2cc(F)c(F)cc2Cl)C(C)(C)C)nc(C(F)(F)F)n1	0.0	0	0.0	0.0
3	FC(F)(F)c1nn2c(Cl)c(Cl)nn2c1CN1CCCCC1	0.0	0	0.0	0.0
3	NC(=O)c1ccc2[nH]c3c(C(=O)NCc4cccnc4)cccc3c2c1	1.0	0	0.744	0.976
3	C=S(O)c1c(C)noc1C	1.0	0	0.59	0.427
3	Cc1ccc(S(=O)(=O)N2CCC(C)CC2)cc1[N+](=O)[O-]	1.0	1	0.922	0.982
3	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1	1.0	0	0.0	0.969
3	Oc1cc(CSc2ccccc2F)nc2nc(Cl)c(Cl)nc12	1.0	0	0.896	0.913
3	O=C(COc1ccccc1)Nc1ccncc1Cl	1.0	0	0.832	0.99
3	O=C(O)C(=O)N(Cc1ccc(Cl)cc1)C1CCC(Oc2ccccc2)CC1	1.0	0	0.897	0.973
3	O=C(O)CC(Cc1cc(CCCO)c(N)c(C(C)(C)C)c1)c1ccc(F)cc1	1.0	0	0.835	0.884
3	CC(C)(C)OOC(C)(C)C	1.0	0	0.544	0.961
3	NC(=O)NN=Cc1ccc(Cl)cc1F	1.0	1	0.952	0.975
3	CC(c1ccc(Br)cc1)n1nnnc1SCC(=O)N1CCOCC1	1.0	1	0.925	0.907
3	CCCCC(=O)c1cnc2ccc(C)cc2c1Nc1ccc(OCCCN(C)C)c(C(F)(F)F)c1	1.0	0	0.0	0.946
3	NC(=O)c1ccc(Oc2ccccc2)cn1	1.0	1	0.964	0.989
3	c1nc(CCc2cnccn2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1	1.0	1	0.92	0.952
3	Cc1ccc(SCC(N)C(=O)O)cc1	1.0	1	0.918	0.963
3	CC(C)(C)c1ccc(SCc2nnc(O)c3c2CCCC3)cc1	1.0	0	0.865	0.934
3	Cc1nnc(SCC(=O)Nc2cccc(C#N)c2)n1C	1.0	1	0.913	0.979
3	Cc1ccc(CN(CCCN(C)C)Cc2ccncc2)s1	1.0	0	0.859	0.968
3	Cc1cc(-c2cccc(C(F)(F)F)c2)cc(C#Cc2c(N)ncnc2NCC(C)C)n1	1.0	0	0.0	0.906
3	CNc1ccc(S(=O)(=O)N(C)C)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.955	0.975
3	NS(=O)(=O)c1ccccc1NS(=O)(=O)COc1ccccc1	1.0	0	0.859	0.972
3	CC(Nc1nccc(Cl)n1)c1ccc(C(=O)NCc2ccc(F)c(F)c2)cc1	1.0	0	0.753	0.939
3	Cc1cc(SC(C)C(=O)NCCNc2ccc(Cl)cc2)c(C)cc1Br	1.0	0	0.69	0.932
3	CC(CF)n1cc(Cl)nc(N2CCCCCC2)n1	0.0	0	0.0	0.0
3	O=C(O)CC1=C(c2ccccc2)OC(OCc2ccccc2)CC1O	1.0	0	0.86	0.832
3	CC(=O)NC(Cc1ccc(NS(=O)(=O)O)cc1)c1ccc(Cl)cc1	1.0	0	0.799	0.955
3	OCC1(NCc2cccc(Oc3ccccc3)c2)CCOCC1	1.0	0	0.807	0.971
3	Cc1c(Cl)c(=O)oc2ccc(OC(=O)c3ccccc3)cc12	1.0	0	0.868	0.982
3	N=C(N)SCc1cccc(Cl)c1	1.0	0	0.825	0.976
3	O=C(c1cc(-c2ccc(Cl)cc2)n[nH]1)c1ccco1	1.0	0	0.828	0.974
3	CCOc1c2ccccc2nn1-c1c(Cl)cccc1Cl	1.0	1	0.908	0.967
3	O=c1cc(-c2cccnc2)coc1O	0.0	0	0.0	0.0
3	Oc1nc2ccccc2n1-c1nccs1	1.0	0	0.8	0.958
3	Cc1cccc(OCC(=O)Nc2nc3nc(N4CCN(C)CC4)ccc3[nH]2)c1	1.0	0	0.674	0.961
3	CSc1nn(Cc2ccccc2)c(N)c1SC	1.0	0	0.89	0.948
3	Cc1nc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cs1	1.0	1	0.911	0.977
3	Cc1ccc2nc(O)c(-c3nc4ccccc4[nH]3)cn2c1	0.0	0	0.0	0.0
3	COc1cc(OC)c(NC(=O)CSc2ncnc3sc(C)cc23)cc1Cl	1.0	1	0.928	0.962
3	COc1ccc(C(C)(F)F)cc1NC(=O)c1cc(C)nn1C	1.0	0	0.812	0.97
3	CCc1cccc(C(CC(N)=O)c2c(C)cccc2C)c1	1.0	0	0.856	0.944
3	O=C(c1ccc(F)cc1)C1CCCN(Cc2cc(Cl)ccc2O)C1	1.0	0	0.845	0.958
3	CN1CCN(C(=O)CC2CCCNC2)c2ccccc21	1.0	0	0.84	0.915
3	O=S(=O)(NCCCN1CCc2ccccc2C1)c1ccccn1	1.0	0	0.776	0.974
3	CCc1nnc(NC(=O)CCc2ccccc2)s1	1.0	0	0.896	0.987
3	CC(=O)Nc1nc(C)c(S(=O)(=O)NC(=O)c2ccc(Br)cc2)cn1	1.0	0	0.822	0.962
3	Cc1cncc(NC(=O)Nc2cnc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)nc2)cc1	0.0	0	0.0	0.0
3	COc1ccccc1CC(O)CN1CCC(O)(Cc2ccccc2)CC1	1.0	0	0.755	0.937
3	O=C(C(=O)c1cc(F)ccc1F)c1ccccc1N	1.0	0	0.882	0.979
3	N#Cc1c(Cl)nc2ccc(C(F)(F)F)cc2n1	1.0	0	0.853	0.947
3	C=CCNC(=O)c1ccc(OC)cc1	1.0	0	0.749	0.992
3	O=C(Nc1cccc(Cl)c1)c1cnc(Cl)c(Cl)c1	1.0	0	0.892	0.987
3	COc1ncc(Cl)cc1-c1nccnc1OC1CN(C(=O)c2cccnc2)C1	1.0	0	0.766	0.933
3	O=S(=O)(Nc1ccncc1Cl)c1cccc(Cl)c1	1.0	0	0.891	0.983
3	CN(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccc(F)cc2)c2cccnc2n1Cc1ccc(Cl)cc1	1.0	0	0.0	0.91
3	Cc1cc(NC(=O)c2ccccc2[N+](=O)[O-])on1	1.0	0	0.825	0.977
3	N=C(N)c1ccc(C(=O)NC(Cc2ccc(Cl)cc2)C(=O)NC(Cc2ccccc2)C(N)=O)cc1	1.0	0	0.0	0.914
3	N#Cc1ccc(OCc2cn(Cc3nc4ccccc4s3)nn2)cc1	1.0	0	0.806	0.966
3	O=C(c1cnc2ccc(Cl)cn12)N(C1CCCCC1)C1CCCCC1	1.0	0	0.841	0.947
3	NC(=O)Cc1cnn(-c2ccc(C(F)(F)F)cc2)c1	1.0	0	0.889	0.975
3	O=C(CCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	1.0	0	0.715	0.985
3	CCCCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(O)c(OC)c1	1.0	0	0.829	0.968
3	CC1C(C(=O)c2cnncc2Nc2ccccc2)=CSC1=O	1.0	0	0.85	0.708
3	CN(C)C=NS(=O)(=O)c1ccccc1	1.0	0	0.791	0.971
3	Cc1cc(C)cc(C(=O)NC(=S)Nc2ccc(F)cc2OCc2ccccc2)c1	1.0	0	0.743	0.981
3	Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2O)cc1	1.0	0	0.75	0.989
3	CCn1c(=O)c2c(nc(N=C3C(=O)Nc4ccccc43)n2C)n(C)c1=O	1.0	0	0.802	0.894
3	NS(=O)(=O)c1ccc(CCNc2ncccc2C(F)(F)F)cc1	1.0	0	0.766	0.977
3	O=C(O)c1ccccc1OCc1ccc(Cl)c(Cl)c1	1.0	1	1.114	0.991
3	NS(=O)(=O)c1ccc(CCONC(=O)c2cc(Cl)ccc2O)cc1	1.0	0	0.776	0.973
3	N#Cc1ccc(S(=O)(=O)Nc2ccc(Nc3nc(Cl)nc4ccccc34)cc2)cc1	1.0	0	0.739	0.975
3	CCN1c2ncccc2C(=O)NC1c1ccncc1	1.0	0	0.846	0.876
3	Clc1ccc(CN2CCN(C3CN4CCCCC3c4ccc(Cl)cc3Cl)CC2)cc1	0.0	0	0.0	0.0
3	Cc1ccc(N(C)c2ccc(C(C)C)cc2)cc1F	1.0	0	0.881	0.984
3	CC(C)CC(NC(=O)CC(=O)C(CC(N)=O)Cc1ccccc1)c1ccccc1	1.0	0	0.691	0.877
3	COc1cccc(OC2C=CC(C(=O)NCc3ccc(Cl)cc3)OCC2OCc2ccccc2)c1	1.0	0	0.0	0.696
3	O=c1ccn(Cc2ccc(F)cc2)c2ccccc12	1.0	1	0.979	0.988
3	O=C(Cc1cn(Cc2ccccc2)c2ccccc12)Nc1ccc(Cl)cc1	1.0	0	0.8	0.988
3	NC(=O)Cc1nccnc1SC(C(=O)Nc1ccc(I)cc1)c1ccc(F)cc1	1.0	0	0.813	0.883
3	NC(=O)c1cnc(N)c2cc(Br)c(Br)cc12	1.0	0	0.699	0.94
3	CN(c1ccc(N2CCOCC2)cc1)S(=O)(=O)c1ccccc1	1.0	0	0.834	0.985
3	O=S(=O)(NCCc1ccc(Cl)cc1)c1cnc2ccc(Cl)cc2c1	1.0	0	0.832	0.982
3	Cc1noc(NS(=O)(=O)c2cccc(OC(c3ccccc3)c3cncs3)c2)c1I	1.0	0	0.765	0.769
3	Oc1nc(SCc2ccc(Cl)cc2Cl)nc2ccccc12	1.0	1	0.941	0.977
3	CCCCCC(=O)C(=O)CC	1.0	0	0.755	0.974
3	Oc1ccc(-c2nc3ccccc3s2)c2nc(CCc3ccc(NCc4ccccc4)cn3)cnc2c1	0.0	0	0.0	0.0
3	Cc1nnc(SCc2ccccc2)s1	1.0	0	0.868	0.987
3	Cc1ccc(C(=O)NCCCn2cccn2)cc1S(=O)(=O)N1CCNCC1	1.0	0	0.709	0.965
3	COc1cc2c(cc1Nc1nc(C)cc(Nc3cccc(C(=O)N(C)C)c3)nc1O)CCN2	0.0	0	0.0	0.0
3	COc1ccccc1C(=O)n1nc(-c2ccc(Cl)cc2)nc1N	1.0	0	0.756	0.978
3	CCN(CC(=O)Nc1ccccc1F)C(=O)COc1ccccc1[N+](=O)[O-]	1.0	0	0.892	0.981
3	Cn1c(=O)cc(SCC(=O)NC2CCCc3ccccc32)c2cc(Cl)ccc21	1.0	0	0.826	0.915
3	COc1ccc(CCCN(C)C)cc1Nc1ncc(Cl)c(Nc2cccc3c2OCCO3)n1	1.0	0	0.0	0.939
3	CCC(C(=O)NCC#N)c1cccc(Oc2cccc(CC(=O)O)c2)c1	1.0	0	0.796	0.928
3	COc1cc(OC)cc(C2COc3ccccc3C2=O)c1	1.0	1	0.913	0.943
3	O=C(NCCCn1ccnc1)Nc1ccc([N+](=O)[O-])cc1	1.0	0	0.816	0.98
3	CCCNC(=O)c1ccccc1N1C(=O)CCC1=O	1.0	0	0.779	0.983
3	Oc1cc(N2CCOCC2)c(O)n1Cc1ccccc1	1.0	1	0.953	0.964
3	Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCC=Cc3ccc(Cl)cc3)cc2)cc1	1.0	0	0.564	0.981
3	Cc1nn(Cc2ccccc2)c(C)c1NC(=O)CC(C)C	1.0	0	0.878	0.985
3	COc1ccc(-c2ccc(C(N)=O)cc2)cc1C#N	1.0	0	0.794	0.988
3	O=C1N(C(CN2Cc3cnc4ccccc4c3)C2)c2cccc(F)c2N1	1.0	0	0.861	0.958
3	CCC(C)C(N)CN(C(=O)C1CC1c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1	1.0	0	0.0	0.656
3	CCOc1ccc(C(=O)Nc2nc(C)c3ccccc3n2)cc1	1.0	0	0.781	0.988
3	CCN(CC)Cc1nc2ccccc2n1CCOc1ccc(Cl)cc1	1.0	1	0.916	0.982
3	Cc1nc2ccc(NC(=O)c3ccccc3)cc2n(C2CCCCC2)c1=O	1.0	0	0.77	0.98
3	Cc1ccc(S(=O)(=O)NCC(NC(=O)Oc2ccccc2)c2ccc(F)cc2)cc1	1.0	0	0.764	0.951
3	O=C1N=C(Nc2ccc(Cl)cc2Cl)S1	1.0	0	0.844	0.97
3	CN(CCOc1ccccc1)CCc1ccc(F)cc1	1.0	0	0.883	0.991
3	CCCCS(=O)(=O)N1CCCC(C)(C(=O)NSC(=O)Nc2cccc(Oc3ncccc3)c2)C1	1.0	0	0.0	0.74
3	CC(C)(C)c1ccc(C(=O)NCCCn2ccc3ccccc32)cc1	1.0	0	0.802	0.984
3	CNC(C)COc1cc(F)ccc1F	1.0	0	0.785	0.95
3	Cc1ccc(S(=O)(=O)Oc2ccc(C(=O)Nc3ccc(F)cc3)cc2)cc1	1.0	0	0.684	0.989
3	CCC(=O)Nc1cccc(OCC(=O)OCC)c1N	1.0	0	0.778	0.981
3	Cn1cc(Cl)c(C(=O)NCc2ccccc2F)n1	1.0	1	0.955	0.98
3	COC(=O)Nc1nc2cc(C(=O)c3cc(F)ccc3OCCN)ccc2[nH]1	1.0	0	0.824	0.959
3	COc1ccc(NC(=O)c2ccccc2C)cc1Sc1nc(N2CCCCCC2)no1	1.0	0	0.0	0.95
3	Cc1cc(C)nc(SCC(=O)Nc2ccc(NC(C)(C)C)cc2)n1	1.0	0	0.843	0.975
4	COc1cccc(NC(=O)NC2CCc3ccccc32)c1	1.0	0	0.821	0.972
4	O=C(Cc1ccccc1)NC(NC(CO)C(=O)CO)C(=O)O	1.0	0	0.818	0.828
4	O=C(CCc1ccc(Cl)cc1)c1ccc2nccc(O)c2c1	1.0	0	0.801	0.981
4	CCC(C)C(NC(=O)c1cccc([N+](=O)[O-])c1)C1CCCCC1=O	1.0	0	0.835	0.767
4	O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1I	1.0	0	0.658	0.853
4	CC(=O)c1cccc(S(=O)(=O)NCCCNS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	0	0.768	0.981
4	COc1ccc(NS(=O)(=O)c2ccc3c(c2)CCCN3C(=O)CN(C)C)cc1	1.0	0	0.74	0.975
4	Cc1cc(Nc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)ccc1N1CCOCC1	1.0	0	0.718	0.93
4	Cn1ccc(S(=O)(=O)c2ccccc2)S1	0.0	0	0.0	0.0
4	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cl)c1ccc(F)cc1	1.0	1	0.923	0.987
4	COc1cccc(OC)c1OCCCn1ccnc1	1.0	0	0.835	0.982
4	COc1ccc2c(ccn2S(=O)(=O)c2ccc(F)cc2F)c1OC	1.0	0	0.879	0.969
4	O=C(CCc1ccc(Cl)cc1Cl)c1cccnc1	1.0	1	0.943	0.985
4	O=C(NCCCN1CCCC1)c1ccc2cc(Br)ccc2c1	1.0	0	0.79	0.987
4	O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc(F)c(F)c2)cs1	1.0	1	0.96	0.973
4	Cn1nc(O)c(C(N)=O)n1	1.0	0	0.605	0.819
4	CC(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	1.0	0	0.775	0.246
4	COc1ccccc1N1CCN(c2ncnc3sc(C)c(C)c23)CC1	1.0	0	0.768	0.976
4	CC1CN(C(=O)c2ccc3ncc(Cl)cn3c2)CCC1n1cc(C(N)=O)nc1Cl	0.0	0	0.0	0.0
4	O=[N+]([O-])c1ccc(CCN2CCCC2)cc1	1.0	0	0.845	0.99
4	COc1cccc(S(=O)(=O)NCc2ccc(C(=O)Nc3ccccc3N)cc2)c1	1.0	0	0.618	0.985
4	Cc1cc(C(=O)COC(=O)c2ccc(C)s2)c(C)n1C	1.0	0	0.808	0.97
4	O=C(CCc1ccc(Cl)cc1)c1ccc(O)cc1	1.0	1	0.926	0.992
4	O=c1c(=O)n(Cc2ccc(F)cc2)ccn1Sc1ccccc1	1.0	1	0.974	0.954
4	CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)c(S(=O)(=O)NC)c2)cc1	1.0	0	0.81	0.983
4	COc1cc(OC)cc(C(=O)Nc2nnc(SCc3c(Cl)cccc3Cl)s2)c1	1.0	0	0.685	0.971
4	O=C(COC(=O)c1ccc(O)cc1O)c1ccc(Cl)c(Cl)c1	1.0	1	0.927	0.983
4	CN(C(=O)c1cccc(Cl)c1)c1nnc(-c2cnccn2)s1	1.0	0	0.859	0.957
4	CCc1ccc(S(=O)(=O)c2c(C(=O)O)cccc2C(F)(F)F)cc1	1.0	0	0.894	0.975
4	O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(NC(=O)c2ccc(Br)cc2)cn1	1.0	0	0.535	0.983
4	CCOC(=O)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.827	0.992
4	O=[N+]([O-])c1cc(Cl)ccc1Oc1cccc(Br)c1	1.0	1	1.06	0.986
4	Cc1ccc(N(CC(=O)NCc2ccc(F)cc2)S(=O)(=O)c2ccccc2)cc1	1.0	0	0.818	0.985
4	COc1cnc(OCC2CCCN2c2ccnc(O)n2)cc1	1.0	1	0.929	0.842
4	CCOC(=O)N1CCN(C(=O)C(=O)Nc2ccc(Br)c(Cl)c2)CC1	1.0	0	0.867	0.975
4	COc1ccccc1N1CCN(CC(O)c2ccc(Oc3nnnn3Cc3ccc(F)cc3)cc2)CC1	1.0	0	0.0	0.893
4	CC1Oc2ccccc2S(=O)(=O)N1	1.0	0	0.625	0.736
4	Cc1nn(C)c(C)c1S(=O)(=O)NCCN1CCCC1	1.0	0	0.855	0.971
4	O=S(=O)(NCCO)c1ccc(Oc2ccccc2)nc1	1.0	0	0.836	0.982
4	NC1=NC(CCc2ccc(F)c(F)c2)CO1	1.0	1	0.999	0.89
4	CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccc(S(C)(=O)=O)cc2)cc1	1.0	0	0.706	0.986
4	CCc1ncnc2cc(OCC(C)C)c(O)cc12	1.0	0	0.796	0.958
4	N#CCc1cc(Cl)nc2c1NC(C(=O)O)C1CCC21	1.0	0	0.876	0.37
4	Fc1ccc(Oc2ncnc3ccccc23)cc1	1.0	1	1.001	0.989
4	O=C(Nc1cccc2ccccc12)N1CCc2c(Cl)cccc21	1.0	0	0.767	0.981
4	COc1ccc(Cn2ccc3ccc(-c4ccc(OC)c(OC)c4)cc32)cc1	1.0	0	0.867	0.984
4	CCn1c(CSCc2ccc(Cl)cc2)nnc1S	1.0	1	1.081	0.959
4	O=C(Cn1nnc(-c2ccncc2)c1=O)NCc1ccccc1	0.0	0	0.0	0.0
4	CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(-c2ccc(S(N)(=O)=O)cc2)s1	1.0	0	0.0	0.915
4	COc1ccc(S(=O)(=O)N(C)C)cc1NS(=O)(=O)c1ccc(F)cc1	1.0	0	0.898	0.984
4	CCCCn1c(S)nnc1-c1ccc(F)cc1	1.0	1	0.974	0.978
4	CC(Nc1ncnc2[nH]cnc12)c1cccc(F)c1	1.0	1	0.974	0.9
4	CNCc1cc(OC(C)(C)C(=O)O)cc(N2CCC2)c1	1.0	0	0.833	0.966
4	CCn1c(=O)cc(Nc2ccc(C)cc2)c2cccnc21	1.0	0	0.867	0.978
4	O=C(CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl)NO	1.0	0	0.819	0.966
4	O=C(O)c1cccc(NC(=O)c2cccc(Cl)c2Cl)c1	1.0	0	0.863	0.991
4	CC(=O)Nc1ccc(S(=O)(=O)NC2=NCCN2)cc1	1.0	0	0.745	0.971
4	Cc1c(NS(=O)(=O)c2ccc(I)cc2)cccc1C(=O)CCC1=CC(=O)c2ccccc2C1=O	1.0	0	0.0	0.945
4	Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COc1ccc(Cl)cc1Cl	1.0	0	0.782	0.984
4	CCCC(=O)C1C(=O)C(C(C)(C)C)N(C)C(=O)C1CC	1.0	0	0.883	0.494
4	COc1ccc(C(C(=O)NC2CCCC2)N(Cc2ccccc2)C(=O)c2sccc2C)cc1	1.0	0	0.0	0.933
4	Cc1ccc(S(=O)(=O)Nc2cc([N+](=O)[O-])ccc2O)cc1Cl	1.0	1	0.99	0.98
4	Nc1nccc(-c2ccc(Cl)cc2)n1	1.0	0	0.86	0.988
4	Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NC(C)C)c(C)c1Cl	1.0	0	0.89	0.924
4	O=C(c1ccc(Cl)c(Cl)c1)c1cccn1Cc1ccccn1	1.0	1	1.039	0.976
4	O=S(=O)(c1ccc(Oc2ccc(F)cc2)c(Cl)c1)c1cnn2ccc(Cl)nc12	1.0	0	0.761	0.943
4	O=S(=O)(Nc1ncnc2sccc12)c1cc(Cl)ccc1Cl	1.0	0	0.827	0.968
4	COc1ccc(Cl)c2sc(C(N)=O)nc12	1.0	0	0.667	0.963
4	Cc1nnc(CNC(=O)c2cccs2)cn1	1.0	1	0.907	0.956
4	O=S(=O)(c1ccccc1)c1sc2ncccc2c1-c1ccncc1	1.0	1	0.963	0.965
4	COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(Cl)c3C)CC2)cc1	1.0	0	0.778	0.985
4	O=C(c1cc(Cl)c2c(c1)C(=O)c1ccccc1C2=O)c1ccc(Cl)s1	1.0	0	0.743	0.966
4	CCCSc1nnc(Cc2ccccc2)n1C	1.0	1	0.933	0.983
4	CCN(C(=O)Nc1ccc(C(C)C)cc1)c1cc(Cl)ccc1NS(N)(=O)=O	1.0	0	0.803	0.959
4	CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O	1.0	0	0.865	0.861
4	Clc1ccc(C(c2ccc(Cl)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1	1.0	0	0.871	0.978
4	Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1ccccc1	1.0	0	0.819	0.991
4	CC(C)(C)C(=O)Nc1ncnc2sccc12	1.0	0	0.816	0.962
4	CCN(CC)S(=O)(=O)c1ccc(O)c(C(=O)OCC(=O)c2ccc(Br)cc2)c1	1.0	0	0.715	0.976
4	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1	1.0	1	0.92	0.978
4	Cc1ccc(S(=O)(=O)NCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1	1.0	0	0.718	0.984
4	O=S(=O)(CC(F)(F)F)c1ccc(-c2cccc(Cl)c2Cl)cn1	1.0	0	0.882	0.95
4	Cn1nc(S(=O)(=O)NCCOc2ccccc2)ccc1=O	1.0	0	0.869	0.972
4	CN(C)C(=O)COc1ccc(S(=O)(=O)N2CC(C)OC(C)C2)cc1	1.0	0	0.819	0.91
4	CCOc1ccc(C(=O)N(c2ccccc2)c2ccccc2)cc1	1.0	1	0.92	0.989
4	Cc1cc(C(=O)c2cccnc2)c(C)n1-c1cccc2cc(S(N)(=O)=O)ccc12	1.0	0	0.83	0.964
4	O=C(Nc1ccc(F)cc1)c1cccc(F)c1	1.0	0	0.787	0.995
4	N#CC(c1ccc(Cl)nn1)c1cccc(C(F)(F)F)c1	1.0	1	0.992	0.874
4	CCCCOc1ccc(C(=O)Nc2cccc(OC(=O)c3cccs3)c2)cc1	1.0	0	0.651	0.984
4	Cc1cc(C)c(CNC(=O)c2cc(OCC(F)(F)F)c(Cl)cc2Cl)cn1	1.0	0	0.792	0.96
4	CCCCCn1cc(C(=O)c2ccccc2O)c2ccccc21	1.0	0	0.831	0.983
4	COc1ccc(-n2c(C)nc(I)c2C(=O)c2ccccc2)cc1	1.0	0	0.85	0.971
4	O=S(=O)(Cl)CC(O)CO	1.0	0	0.559	0.75
4	CCOc1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1OCC	1.0	0	0.771	0.986
4	CC(=O)N1CCCn2c1nc1cccn12	1.0	0	0.774	0.818
4	COc1ccc(-c2ccc(CSc3nnc(-c4ccccc4)n3C)cn2)cc1	1.0	0	0.749	0.981
4	CCc1nn(C(C)C)c2c(N)nc(N(CC)CC)nc12	1.0	0	0.819	0.886
4	Cc1ccc(N2C(=O)Nc3c(C(=O)Nc4ccccc4)cc(C)nc32)cc1	1.0	0	0.681	0.975
4	CC(c1ccccc1)n1c(S)nnc1NC(=O)c1ccccc1	1.0	0	0.783	0.934
4	O=C(COc1ccccc1)N1CCCC1	1.0	0	0.826	0.994
4	CN(C(=O)c1ccccc1)c1cccc(NS(=O)(=O)c2cccc(Cl)c2)c1	1.0	0	0.877	0.984
4	CCOc1ccccc1N1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCCCC3)c2)CC1	1.0	0	0.0	0.974
4	CCC(C)NS(=O)(=O)c1ccc(NC(C)=O)cc1	1.0	0	0.817	0.974
4	NC(=O)c1cc(Cl)ccc1N=Nc1ccc(O)cc1	1.0	0	0.886	0.966
4	CCc1c(C(=O)NC(C)(C)c2nnn(C)n2)oc2nc(F)c(F)cc12	1.0	1	1.068	0.774
4	NC(=S)NN=Cc1cccc(Oc2ccccc2)c1	1.0	1	0.969	0.984
4	OC(CNc1ccc(Cl)cc1)CN1CCOCC1	1.0	1	0.924	0.962
4	CC(Nc1ncnc2c(C(N)=O)cccc12)c1ccc(Cl)cc1	1.0	0	0.893	0.948
4	CC(C)n1nccc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1O	1.0	0	0.823	0.95
4	CNCC(CC)NC(=O)c1ccc(Br)cc1	1.0	1	0.927	0.961
4	O=C(C=Cc1ccc(Cl)cc1)c1ccc(F)cc1	1.0	1	0.92	0.991
4	CCc1nc2ccc(N(C)C)cc2n1CCCn1cc(C)cn1	1.0	0	0.845	0.956
4	NS(=O)(=O)c1ccc(C(=O)NC(=O)NS(=O)(=O)c2ccccc2)cc1	1.0	0	0.799	0.983
4	Cc1nnsc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1	1.0	0	0.845	0.955
4	Cc1cccc(C)c1NC(=O)c1c(Cl)cnc(Cl)c1Cl	1.0	0	0.851	0.97
4	COc1ccc(C(=O)NC(C(=O)N2CCc3ccc(OC)cc32)C(C)C)cc1	1.0	0	0.8	0.954
4	CC(CCc1ccccc1)C(NC(=O)CCl)c1ccc([N+](=O)[O-])cc1	1.0	0	0.779	0.896
4	Cc1cc(N2CCCC2)ccc1Oc1ccc2c(c1)CCS2	1.0	1	0.913	0.969
4	CCCCN(C(=O)c1ccnc2ccccc12)C12CC3CC(CC(C3)C1)C2	1.0	0	0.9	0.623
4	O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)O)cc1	1.0	0	0.8	0.992
4	Cc1ccc(NC(=O)CSc2cc(Cl)ccc2Cl)c([N+](=O)[O-])c1	1.0	0	0.876	0.981
4	COc1ccc(CNC(=O)CCc2ccccc2)cc1	1.0	1	1.004	0.994
4	CC(=O)c1cccc(Oc2ncnc(O)c2NS(=O)(=O)c2ccc(C)cc2)c1	1.0	1	0.905	0.96
4	c1ccc(OCc2nn[nH]n2)cc1	1.0	1	0.917	0.983
4	CCCCCS(=O)(=O)O	1.0	0	0.658	0.984
4	COc1ccc(CC(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1OC	1.0	0	0.821	0.981
4	CSCC(NC(C)=O)C(=O)N(C)C	1.0	0	0.796	0.907
4	O=S(=O)(Nc1ncns1)c1ccc(Cl)cc1	1.0	1	0.978	0.97
4	Cn1c(=O)n(-c2cccc(F)c2)c2ccc(Cl)cc21	1.0	0	0.85	0.98
4	CCCN1C(=O)C(C(=O)Nc2ccc(Cl)cc2)C(=O)c2ccccc21	1.0	0	0.829	0.947
