Epoch	SMILES	Valid	Desired	ROCS_CCR2	SA
3	COc1nc(C)c(CC(=O)Nc2ccc(C(=O)OC)cc2)nc1O	1.0	1	1.005	0.961
3	O=C(c1ccc(Cl)cc1Cl)N1CCC(O)(c2ccc(Cl)cc2)CC1	1.0	1	0.941	0.979
3	N=C1SCC(=O)N1N=Cc1ccc(Br)cc1Cl	1.0	0	0.89	0.874
3	N=C(N)c1ccc(C(=O)Nc2ccccc2C(=O)C(=O)CCl)cc1	1.0	0	0.814	0.974
3	Nc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)cc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)n2)cn1	1.0	0	0.0	0.92
3	CC(C)(O)c1ccc(Cn2nc(-c3ccc(Cl)cc3Cl)c3c2C2CCC3CC2)cc1	1.0	0	0.89	0.8
3	N#Cc1ccc(Sc2ccccc2N2CCCCC2)cc1	1.0	1	1.173	0.98
3	O=C(CSc1ccc(Cl)cc1)Nc1ccc(Br)cc1Br	1.0	1	0.932	0.987
3	COc1ccc(NC2=NC(=O)c3ccccc3O2)cc1	1.0	1	0.944	0.983
3	CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)CCC(=O)NCc3ccccc3OC)c21	1.0	0	0.0	0.949
3	CC(C)C(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1	1.0	0	0.814	0.991
3	O=S(=O)(Nc1ccc(CCNCC(O)c2cccnc2)cc1)c1ccc(F)cc1	1.0	0	0.665	0.95
3	COc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	1	1.046	0.99
3	Cn1c(=O)c2c(SCC(=O)NCCCCO)nc(C)nc2n(C)c1=O	1.0	0	0.827	0.954
3	COc1ccccc1CNC(=O)C1CCCN(S(=O)(=O)c2ccc(C)cc2)C1	1.0	1	0.968	0.964
3	COc1ccccc1N1C(=O)SC(=Cc2ccccc2)C1=O	1.0	1	0.954	0.984
3	CC(=O)c1cn(CCCO)c2cc(OC)c(OC)cc12	1.0	0	0.896	0.975
3	Oc1ccc(O)c2nc(-c3ccccc3)ncc12	1.0	1	0.916	0.978
3	COc1ccccc1C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1	1.0	0	0.701	0.993
3	Cc1ccc(OCC(=O)N=C(C)c2cccnc2)cc1	1.0	1	0.945	0.971
3	c1ccc(OCc2nc(-c3ccco3)cs2)cc1	1.0	1	0.941	0.983
3	COc1ccc(C2c3c(nc(C)nc3C)-c3ccc4ccccc4c3O2)cc1O	1.0	0	0.865	0.857
3	O=c1nc(OCC2CCCO2)ccn1-c1ccc(F)cc1	1.0	1	0.962	0.914
3	Cc1cc2ccccc2n1CCNC(=O)C1COc2ccccc2O1	1.0	1	0.937	0.936
3	CCOc1ccc(NS(=O)(=O)c2cccc(-c3ccc(F)cc3C)c2)cc1	1.0	1	1.013	0.986
3	Oc1ccc(N(Cc2ccccc2)Cc2ccccc2)c(O)c1O	1.0	1	0.926	0.979
3	CCOC(=O)C1(C)CCN1C(=O)c1cccc(F)c1OC	1.0	1	0.985	0.895
3	O=S(=O)(c1ccc(Cl)cc1)N1CCc2ccccc2C1	1.0	1	1.028	0.989
3	O=C(O)c1ccc(C(=O)Nc2cc(OCc3ccccc3)cc3ccoc23)c(Cl)c1	1.0	0	0.682	0.973
3	COc1ccc(C)cc1NC(=O)c1ccccc1C(=O)c1ccccc1	1.0	1	0.955	0.99
3	CCOC(=O)c1c(-c2ccc(Cl)cc2Cl)csc1Nc1ccc(O)cc1	1.0	0	0.898	0.972
3	CC(C)(CCN)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1	1.0	0	0.726	0.964
3	CCc1cccc(Cc2cn(C)c3cc(O)ccc23)c1	1.0	1	1.214	0.977
3	COc1cccc(N=Nc2ccc3cc4ccccc4cc3c2)c1O	1.0	0	0.841	0.963
3	CC(C)Nc1ccc(C#Cc2ccccn2)cn1	1.0	0	0.751	0.959
3	O=S(=O)(O)OCc1ccccc1Sc1ccccc1OCCc1ccccc1	1.0	0	0.826	0.968
3	CCc1ccc(CCNC(=O)c2ccc(Sc3ccc(Cl)cc3)cc2)cc1	1.0	0	0.744	0.986
3	O=C(CC1(c2ccc(F)cc2)COC(=O)N1)NCC1CC1	1.0	1	0.968	0.834
3	COc1ccccc1N1CC(C(=O)Nc2noc3ccccc23)CC1	1.0	0	0.836	0.946
3	O=C1c2c(Cl)cc(Cl)cc2CCC1(F)Br	1.0	0	0.789	0.745
3	CCOC(=O)C(C(C)CC)N(CC)c1ccc(Cl)cc1C#N	1.0	1	0.905	0.786
3	CCCn1c(=O)c2c(ncn2C)n(C)c1=O	1.0	0	0.874	0.967
3	Cc1cccc(NC(=O)Nc2cccc(Cl)c2)c1	1.0	0	0.743	0.993
3	CC(=O)C1=C(C)N(c2ccccc2C)C(=O)c2nccc(C)c21	1.0	1	1.001	0.961
3	CCC(Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2O)c1)C(=O)O	1.0	0	0.786	0.922
3	COC1COCCC1NC1CCC(CC(=O)O)CO1	1.0	0	0.879	0.426
3	CCCC1C(=O)N(C)c2cnc(-c3ccc(Cl)cc3)nc2N1C1CCCC1	1.0	1	0.996	0.894
3	Cc1ccc(S(=O)(=O)NC(C(=O)O)c2ccccc2)cc1	1.0	1	1.149	0.973
3	COc1ccccc1NS(=O)(=O)c1ccc(C(=O)OCC(=O)Nc2ccccc2C)cc1	1.0	0	0.0	0.986
3	COc1cccc(CCOc2ccc(Cc3nc(C(=O)COc4cccc(OC)c4)no3)cc2)c1	1.0	0	0.0	0.959
3	Cc1c(CC(=O)Nc2cccc(Cl)c2)c(=O)oc2c(C)c3c(ccn3S(=O)(=O)c3c(Cl)cccc3Cl)cc12	1.0	0	0.0	0.906
3	O=S(=O)(c1cc(-c2nc3cc(F)ccc3[nH]2)ccc1Cl)N1CCC2(CCOC2)C1	1.0	0	0.789	0.687
3	Cc1cc(S(=O)(=O)c2ccc(Cl)cc2)cc2c3c(oc12)CCNC3	1.0	1	0.972	0.942
3	Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1cccnc1	1.0	0	0.878	0.974
3	Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1	1.0	1	0.997	0.945
3	CC(C)c1cccc(C(C)C)c1NC(=O)Nc1ccccc1Cl	1.0	0	0.772	0.985
3	COc1ccc(Cl)cc1NC(=O)Cc1ccc(Cl)cc1	1.0	1	0.975	0.993
3	O=C(Cc1cccc2ccccc12)Nc1scc(Br)c1-c1nc[nH]n1	1.0	0	0.784	0.905
3	CCN1CCN(Cc2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1	1.0	0	0.749	0.983
3	COc1ccc2c(c1)C(=O)N(CC1(c3ccc(F)cc3)SCCN1)c1ccccc1-2	1.0	1	0.984	0.828
3	CCOc1ccc(S(=O)(=O)NCc2cccc(Cc3ccc(C(=O)O)cc3)c2)cc1	1.0	0	0.726	0.984
3	COc1ccc2cc(CN(Cc3cc[n+]([O-])cc3)C3CCN(Cc4cccc(F)c4)CC3)ccc2c1	1.0	0	0.0	0.944
3	CCCc1ccccc1Oc1ccc(C#N)c(Cl)c1O	1.0	1	0.937	0.968
3	Cc1ncoc1-c1nnc(SCC(=O)Nc2ccccc2Cl)n1C	1.0	0	0.841	0.962
3	COC(=O)C(CC(=O)O)c1nc2ccccc2s1	1.0	1	0.92	0.933
3	COc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)cc1	1.0	0	0.864	0.991
3	O=C(c1ccco1)n1sc2ccccc21	1.0	1	1.004	0.94
3	COc1ccc(C(=O)COC(=O)CCNS(=O)(=O)c2ccccc2)cc1OC	1.0	0	0.748	0.984
3	CCOC(=O)c1c(C)csc1NC(=O)COc1ccccc1[N+](=O)[O-]	1.0	0	0.8	0.973
3	COc1cc(C(=O)CCc2ccc3c(ccc(=O)n3C)c2)ccc1O	1.0	0	0.826	0.976
3	Cc1cc(C)c(C=C(C#N)C(=O)NCCN2CCOCC2)c(C)c1Cl	1.0	0	0.826	0.943
3	O=S(=O)(c1cccc(Cl)c1Cl)n1nc(OCc2ccccc2)c2ncccc21	1.0	1	0.982	0.953
3	CCN(CC)C(=O)c1cnn(C)c1NC(=O)c1nc(C)c(C2CC2)nc1N	1.0	0	0.854	0.904
3	O=C(CC1(CC(=O)NC2NCCCCC2)CCN(C(=O)CC(F)(F)C(F)(F)F)C1)Nc1ccccc1	1.0	0	0.0	0.584
3	O=C(CC1C(=O)NCCN1C(=O)c1cccc(F)c1)NCc1ccco1	1.0	0	0.877	0.927
3	CCOC(=O)Cn1c(=O)c(-c2ccc(OC)cc2)nc2ccc(N(C)C)nc21	1.0	1	0.91	0.962
3	Clc1ccc(C(Cc2ccccc2)(c2ccccc2)c2ccccc2)cc1N1CCNCC1	1.0	0	0.0	0.963
3	O=C(O)c1ccc(C(=O)c2cc(Br)ccc2Br)cc1	1.0	0	0.896	0.988
3	COc1cc(CCN2C(=O)C(=O)c3ccccc3C2=O)cc(OC)c1OC	1.0	1	0.966	0.981
3	C=CCNC(=O)Nc1ccc(Cl)c(Cl)c1	1.0	0	0.821	0.986
3	CCN(CC)C(=O)C1CC(C(=O)O)Nc2ccc(Cl)cc21	1.0	1	0.913	0.815
3	O=C(CCc1ccc(Cl)cc1)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	0	0.874	0.985
3	CN1C(=O)c2ccccc2CC1Cc1ccccn1	1.0	1	1.07	0.929
3	CC(C)NCC(O)COc1ccc(-c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)c(C(N)=O)c1	1.0	0	0.0	0.891
3	Cc1ccc(CSCc2nc(C)nc3c2CCN3c2ccc(F)cc2)cc1	1.0	0	0.871	0.955
3	CC(C)(C)c1ccc(C(=O)Nc2ccc(CN3CCOCC3)cc2)cc1	1.0	0	0.686	0.988
3	O=C(CSc1nnc(-c2cccnc2)n1Cc1ccccc1)N1CCCCC1	1.0	1	0.924	0.979
3	O=C(NCCc1ccccc1)C1CCCN(c2ncnc3oc(-c4ccccc4)cc23)C1	1.0	0	0.0	0.916
3	Cc1ccc(-c2cc(C(=O)NC(C)c3cccc(Cl)c3)cc(C(F)(F)F)c2)cc1	1.0	0	0.787	0.957
3	Cc1ccn(-c2nnc(C)c(Nc3ccc(O)cc3)n2)n1	1.0	1	1.011	0.946
3	CCOc1ccc(S(=O)(=O)NC)cc1	1.0	0	0.788	0.992
3	COc1ncc(Cl)cc1-c1csc(C(N)Cc2ccccc2)c1	1.0	1	0.997	0.909
3	CCc1ccc(CN(C)CC(O)COc2ccccc2C)cc1	1.0	1	1.038	0.966
3	Cn1cccc1C(=O)N1CCCCCC1	1.0	1	0.967	0.984
3	C=CCc1ccnc(C(=O)O)c1	1.0	1	0.935	0.97
3	Cc1ccc2c(O)cc(C3CCCC3)nc2n1	1.0	1	1.004	0.951
3	Cc1cncc(N2CC3CNC3C2)c1	1.0	1	0.927	0.752
3	Cc1cc(OCC(=O)O)cc(F)c1Cl	1.0	0	0.773	0.978
3	O=S(=O)(O)c1cc(Cl)c(O)c2ncccc12	1.0	0	0.824	0.969
3	CCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1	1.0	0	0.738	0.989
3	NC(=O)C1CCN(c2nc(-c3ccc(Cl)cc3)cs2)CC1	1.0	0	0.88	0.981
3	O=C(NCc1ccccc1Cl)c1cc(-c2ccc(F)cc2)[nH]n1	1.0	0	0.826	0.982
3	COc1ccc(-c2nc(C)nc(NCc3ccc(Cl)cc3)c2C#CCN)cc1	1.0	1	0.96	0.961
3	COc1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(N3CCCCCC3)o2)cc1	1.0	0	0.899	0.974
3	O=C(CSc1c(Cl)cccc1Cl)c1ccccc1Cl	1.0	1	0.91	0.984
3	CC(c1ccc(Cl)cc1)N(Cc1nc(O)c2ccccc2n1)CCCN1CCOCC1	1.0	0	0.0	0.893
3	NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccccc2)cc1	1.0	0	0.899	0.989
3	CC(C)(C)NC(=O)CCn1nc(-c2ccc(Cl)cc2)c(-c2ccncc2)n1	1.0	1	0.99	0.955
3	O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCC1	1.0	1	0.938	0.99
3	Cc1cccc(C#CCCCN)c1	1.0	0	0.747	0.972
3	CCOc1ccccc1OCC1CCCN1	1.0	1	0.908	0.962
3	NS(=O)(=O)c1ccc(C(=O)NN=Cc2ccccc2)cc1	1.0	0	0.875	0.988
3	CCc1cccc2c(CCNC(=O)CCl)c(C)nc1-2	0.0	0	0.0	0.0
3	COc1ccc(C(=O)Nc2nc3ccccc3n2CCC(C)N)cc1	1.0	0	0.799	0.956
3	CN(CC(=O)Nc1ccccc1Cl)Cc1cccnc1	1.0	0	0.853	0.988
4	CCC[N+]1(CC2CCCCCCC2)CCC1	1.0	0	0.77	0.906
4	COc1ccccc1NC(=O)CSc1nc2cc(C(C)C)ccc2nc1N1CCCCC1	1.0	0	0.0	0.965
4	O=C(c1cccc(Cl)c1)c1ccc(N2CCCCCC2)cc1	1.0	1	0.938	0.99
4	N=C(N)c1ccc(CNC(=O)CCCCCC(=O)Nc2ccccc2)cc1	1.0	0	0.709	0.986
4	O=C(CNC(=O)C1CCCCC1)NCCc1ccc(Cl)cc1	1.0	0	0.811	0.989
4	O=S(=O)(c1ccc(F)c(F)c1)N1CCC(O)(c2cccnc2)CC1	1.0	1	0.973	0.965
4	COc1cccc2c1NC(N)=NC2C	1.0	0	0.696	0.828
4	O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1c(F)cccc1F	1.0	1	1.025	0.984
4	COc1ccccc1-c1cc2nc(C(=O)NCCCCO)cn2c(-c2ccccc2)n1	1.0	0	0.0	0.965
4	O=C(Nc1ccccc1N1CCOCC1)N1CCCCC1	1.0	1	0.953	0.986
4	CC1CC2(NC(=O)CCCCC(=O)O)C(c3ccccc3)CCC2C1	1.0	0	0.823	0.636
4	O=C(CCCN1C(=O)c2ccccc2C1=O)Nc1ccccn1	1.0	0	0.873	0.985
4	COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1	1.0	0	0.0	0.93
4	CN1CC(=O)N(CC(=O)NCc2ccc(Cl)cc2)CC(=O)C1Cc1ccccc1	1.0	0	0.815	0.909
4	COc1cccc(CN2CC(C)C(c3nc(O)c4cnn(C5CCCC5)c4n3)C2)c1	1.0	0	0.835	0.753
4	Cc1cccc(C)c1NC(=O)CN1CCCCC1	1.0	0	0.878	0.991
4	C=C1CCCC2(C)C(=C)CCCC21Cc1cc(I)c(OC(C)=O)c(CC=C(C)C)c1	1.0	0	0.825	0.365
4	CS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(F)cc3Cl)sc2c1	1.0	0	0.767	0.98
4	O=C(O)Cc1ccc(Cl)c2oc(O)c(Cc3ccccc3)c(=O)c12	1.0	1	1.061	0.946
4	CN(C)C(=O)CN1CCC(C(=O)c2ccccc2F)CC1	1.0	0	0.846	0.982
4	CCN(CC)c1cc(N2CCOCC2)nc(S)n1	1.0	1	0.916	0.913
4	COc1ccc(C(=O)C[n+]2cccc(NC(C)=O)c2)cc1	1.0	0	0.867	0.974
4	NCCc1ccc(-c2c(O)ccc3nc(O)ccc23)cc1	1.0	1	0.933	0.968
4	CCCCC(=O)NNc1c(O)cc(C)cc1Br	1.0	0	0.859	0.962
4	NC(=NOC(=O)c1cccc(Cl)c1)c1cccc(C(=O)c2ccncc2)c1	1.0	0	0.757	0.971
4	COc1nc(F)ccc1NC(=O)Nc1ccc(Cl)cc1	1.0	0	0.843	0.982
4	Nc1ncc(-c2nc(N3CCOCC3)c3ccc(Cl)nn3n2)cn1	0.0	0	0.0	0.0
4	CCOc1cc(CN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)ccc1F	1.0	0	0.0	0.967
4	COc1ccc(OC)c(C2=CC(C)(C)OC2=O)c1	1.0	1	1.014	0.954
4	CC(=O)c1ccc(OCC(=O)N2CCN(C)CC2)cc1	1.0	1	0.951	0.989
4	COC(=O)Nc1nc2cc(C(=O)c3ccccc3)cnc2[nH]1	1.0	1	1.141	0.967
4	O=C(NC(=S)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1	1.0	0	0.69	0.986
4	O=C(c1ccc(Cl)cc1)c1cc(Cc2cccnc2)[nH]n1	1.0	1	0.927	0.971
4	S=C1NCCN(Cc2ccccc2)C1	1.0	1	1.05	0.97
4	CC(C)CN1Cc2ccc(Oc3cccc([N+](=O)[O-])c3)cc2C1=O	1.0	0	0.884	0.97
4	COc1ccccc1CNc1nc2ccccc2nc1NS(C)(=O)=O	1.0	1	1.013	0.977
4	O=S(=O)(c1ccccc1F)c1ccccc1	1.0	1	0.909	0.992
4	Cc1ccccc1Oc1ccc(NC(=O)c2ccccc2)cc1	1.0	0	0.815	0.994
4	O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccccc1	1.0	0	0.749	0.988
4	O=C(O)CCCC(=O)Nc1ccc(N2CCCCC2)cc1Cl	1.0	0	0.779	0.986
4	O=S(=O)(c1ccccc1F)c1nn(-c2ccccc2)n(Cc2ccccc2)c1=O	1.0	1	0.906	0.949
4	Nc1nc(Cl)nc2c1ncn2C1CC(OP(=O)(O)OP(=O)(O)O)C(CO)N1	1.0	0	0.804	0.198
4	Cc1nc(N)nc(N2N=C(c3ccccc3)CC2=O)n1	1.0	1	1.047	0.944
4	O=c1cc([N+](=O)[O-])cc(Cl)n1Cc1ccc(C(F)(F)F)cc1	1.0	1	1.102	0.958
4	CCc1ccccc1NS(=O)(=O)c1ccc(OC)c2c(c1)C(=O)c1ccccc1-2	0.0	0	0.0	0.0
4	Nc1cnc(CSc2ncccn2)nc1Br	1.0	1	0.913	0.903
4	Cc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1	1.0	1	0.969	0.993
4	COc1nc(Cl)sc1NC(=O)Cc1ccc(Cl)cc1Cl	1.0	1	1.119	0.949
4	COC(=O)C(Cc1cccc(C#N)c1)NS(=O)(=O)c1ccc(C)cc1	1.0	1	1.003	0.956
4	CCCC(=NNC(=O)c1cccnc1)c1ccccc1	1.0	0	0.888	0.982
4	O=C(CSc1nnc(-c2ccccc2F)o1)Nc1ccc(Cl)cc1	1.0	1	1.044	0.984
4	CC(C)c1nnc(NS(=O)(=O)c2ccc(F)cc2)s1	1.0	1	0.959	0.978
4	Nc1cccc(N)c1N	1.0	0	0.7	0.974
4	COc1ccc2c(C)cc(O)nc2c1C	1.0	0	0.83	0.967
4	O=C1c2ccccc2CC1=NNc1c(Cl)c(Cl)c(Cl)cc1Cl	1.0	1	0.981	0.927
4	Cc1cc(C)cc(CC(=O)Nc2ccccc2)c1	1.0	1	0.947	0.993
4	Cc1ccc(S(=O)(=O)n2ncc(CO)c2C(=O)c2ccccc2)cc1	1.0	1	0.973	0.966
4	O=C(CC(F)(F)F)N1CC=C(c2ccccc2Cl)CC1	1.0	1	1.119	0.962
4	Cc1c(Cl)cccc1NC(=O)CSc1nc(-c2ccccc2)cc(C(F)(F)F)n1	1.0	1	0.981	0.974
4	CCNC(=O)C(NC(=O)c1ccc(F)cc1F)c1cccnc1	1.0	0	0.842	0.946
4	N#Cc1cccc(-c2ccc(=O)n(Cc3c(O)ccc4cc(C(=O)O)ccc34)c2)c1	1.0	0	0.783	0.961
4	c1cncc(Nc2ccc(N3CCOCC3)cc2)c1	1.0	1	0.954	0.987
4	Clc1ccc(CNc2nc(N3CCCCC3)nc3ccccc23)cc1	1.0	1	1.08	0.984
4	COc1cc(NC(=O)c2ccccc2F)c(OC)cc1Cl	1.0	1	0.906	0.99
4	COc1ccc(S(=O)(=O)N(C)CC(=O)NCc2ccccn2)cc1Cl	1.0	0	0.781	0.979
4	NC(CCc1ccc([N+](=O)[O-])cc1)=NO	1.0	0	0.862	0.978
4	COc1ccc(COc2ccc(C(=O)Nc3ccncc3)cc2)cc1	1.0	0	0.735	0.991
4	CCCCN(CC)C(=O)C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12	1.0	0	0.857	0.963
4	Cc1nc(N)c2sc(C)c(C)c2c1N	1.0	0	0.802	0.889
4	O=C(NCc1cc(Cl)ccc1Cl)N1CCOCC1	1.0	1	1.01	0.984
4	Cc1ccc(C)c(C(=O)Nc2nnc(C(F)(F)F)s2)c1	1.0	0	0.889	0.974
4	O=C(C1CC1)N1CCNCC1	1.0	0	0.744	0.981
4	CCSCCc1ccncc1C1(O)CCCCC1	1.0	0	0.878	0.917
4	COC(=O)C1(Cc2ccc(F)cc2)C2=NSCC2C(=O)N1C	1.0	1	1.113	0.483
4	O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)N1CCCCC1	1.0	1	0.976	0.984
4	CC(C)(Sc1ccc(Cl)cc1)C(=O)NCC#N	1.0	0	0.869	0.95
4	COC(=O)C1(Cc2ccccc2)c2c(c(O)n(Cc3ccccc3)c2O)CN1C	1.0	1	0.925	0.815
4	COC(=O)Nc1ccc(S(=O)(=O)NCCc2cccc(C)c2)cc1	1.0	0	0.859	0.987
4	Cc1ccc(O)cc1Nc1c(C(=O)O)cnc2sc(-c3ccccc3)cc12	1.0	0	0.859	0.964
4	CC(C)Cn1cc(C(=O)Nc2cccc(C(F)(F)F)c2)c2ncccc21	1.0	0	0.826	0.968
4	Cc1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(C)cc2)cc1	1.0	1	1.098	0.945
4	CS(=O)(=O)c1ccc(Oc2c(Cl)cc(Cc3cccc(Cl)c3Cl)s2)cc1	1.0	0	0.784	0.941
4	NS(=O)(=O)c1ccc(CCN)cc1	1.0	0	0.751	0.99
4	COc1ccccc1NS(=O)(=O)c1ccc(C(=O)NCCCN2CCCC2=O)cc1	1.0	0	0.67	0.98
4	CCCCC(NC(=O)c1cccc(C)c1)c1cccnc1	1.0	0	0.886	0.966
4	CC(=O)N1CCC(CC(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(C)C)cc3)cc2)CC1	1.0	0	0.0	0.92
4	O=C(O)CC1(c2ccc(F)cc2)C2CC3CC(C2)CC1C3	1.0	1	1.0	0.647
4	NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccccc2)cc1	1.0	1	1.017	0.955
4	O=C(O)CC(c1ccc(Cl)cc1)n1cccc(C(F)(F)F)c1CC(=O)O	0.0	0	0.0	0.0
4	COc1cc(O)cc(C(=O)CCc2cc[n+](CCCCCCCC(=O)CCCCCCC3=CCCC3)c(O)c2)c1	1.0	0	0.0	0.833
4	O=C(Nc1csc(Cl)c1Cl)C(Cl)(Cl)Cl	1.0	0	0.797	0.86
4	Cc1ccc(CC2CN(C)CC3c4ccccc4CCC23)cc1	1.0	1	0.952	0.833
4	COc1c(Cl)cc(Cl)cc1C(=O)NCC1CCCO1	1.0	1	0.947	0.952
4	CCOc1ccc(S(=O)(=O)Nc2cccc(-c3ccccc3)c2)cc1[N+](=O)[O-]	1.0	0	0.89	0.984
4	CC(C)Nc1cc(N2CCN(C)CC2)c2ccccc2n1	1.0	1	0.943	0.976
4	COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2O)cc(OC)c1C	1.0	1	1.041	0.969
4	Cc1cc(C)nn1CC(=O)OCC(=O)NC(c1ccccc1)c1ccccc1	1.0	0	0.788	0.979
4	CCCCOc1ccc(S(=O)(=O)C=CC(=O)OC)cc1	1.0	0	0.804	0.973
4	O=S(=O)(c1ccccc1F)c1ccncc1	1.0	0	0.872	0.985
4	C[N+](C)(C)CCCNP(=O)(c1ccccc1)c1ccccc1	1.0	1	0.95	0.923
4	Oc1ccc(N=Cc2c(O)ccc3occc23)cc1	1.0	1	0.925	0.948
4	OCC1CN(Cc2ccc(F)cc2)CC(O)(c2ccc(F)cc2)C1	1.0	1	0.984	0.878
4	O=C(Nc1ccc(C(=O)Nc2ccc(F)cc2)cc1)Nc1ccc(Cl)cc1Cl	1.0	0	0.633	0.989
4	O=C(CCNC(=O)c1ccccc1Cl)Nc1ccc2c(c1)OCO2	1.0	0	0.89	0.987
4	O=S(=O)(c1cccc(F)c1)c1cn(C2CCCNC2)c2ccccc12	1.0	1	0.979	0.908
4	COc1cccc(OC)c1C(=O)Nc1nc2c(s1)CC(C)CC2	1.0	1	0.911	0.936
4	Cc1cccnc1CN1CCN(C(=O)c2cccc(Cl)c2)CC1	1.0	1	0.919	0.985
4	COC(=O)CN1C(=O)C2(CCCNCC2)c2ccc(N3CCCCC3=O)cc21	1.0	0	0.883	0.702
4	O=C(O)c1c[nH]c2cc(Cl)ccc12	1.0	0	0.795	0.984
4	CC(C)(C)c1ccc2c(c1)C1OCCCCC1C(c1ccccc1Cl)N2	1.0	0	0.896	0.784
4	Cc1cc(C)n(C(=O)c2cccc(Br)n2)n1	1.0	1	0.907	0.952
4	CNC(=S)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	1.0	1	0.901	0.977
4	Cc1ccccc1OCCCC(=O)NCCc1ccccc1	1.0	1	0.915	0.992
4	O=C(O)c1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl	1.0	1	0.92	0.988
4	CCC(N)(C(=O)OC)c1[nH]nc(-c2ccc(F)cc2)c1-c1ccncc1	1.0	1	1.027	0.853
4	Oc1cc(CSc2cccc(Cl)c2)c2c(Cl)ccnc2n1	1.0	1	0.961	0.931
4	COc1ccc(C(=O)N(C)c2ccccc2)cc1OC1CCCC1	1.0	0	0.845	0.984
4	CC(NC(=O)c1ccnc(F)c1)c1ccc(OC2CCN(C)CC2)cc1	1.0	0	0.804	0.935
4	COc1ccc(-c2nn3c(C)nnc3s2)cc1C	1.0	0	0.898	0.969
4	COc1ccc(C(=O)COC(=O)C(NC(N)=O)C(C)C)cc1	1.0	0	0.85	0.963
4	Cc1c(C(=O)C(N)=O)c2cc(OCc3cccs3)ccc2n1Cc1ccccc1	1.0	0	0.759	0.967
4	O=C(CSc1ccc(-c2ccc(Cl)cc2)nn1)Nc1ccccc1F	1.0	0	0.849	0.983
4	COc1nc(I)ccc1NS(=O)(=O)c1ccc(C(C)C)c(Cl)c1	1.0	1	0.957	0.946
4	NC(=O)c1nc(-c2ccc(Cl)cc2)n(CCCN)n1	1.0	1	0.965	0.965
4	NC(=O)c1cccc(N=Cc2ccc(O)cc2)c1O	1.0	0	0.895	0.963
4	CC(C)n1nc(C(C)(C)C)cc1C(=O)NS(=O)(=O)c1cccc2ccccc12	1.0	0	0.749	0.957
4	O=S1(=O)N=C(NC2CCCCC2)c2ccccc21	1.0	1	0.935	0.967
4	O=C(Nc1cc(C(=O)O)cc(C(=O)O)c1)c1cccc(Cl)c1Cl	1.0	0	0.776	0.985
4	COC(=O)CC=Cc1ccc(O)c(O)c1O	1.0	1	1.008	0.937
4	CC(=O)Nc1ccc(S(=O)(=O)CC(=N)C2C(=O)CC(C)(C)CC2=O)cc1	1.0	0	0.797	0.918
4	O=C(O)C1CCC(OCc2ccc(F)cc2Cl)CC1	1.0	1	0.909	0.977
4	O=S1(=O)CC(N2CCCCCC2)CN1Cc1ccc(F)cc1	1.0	1	1.045	0.907
4	CCC(=O)NCC1Cc2cccc(-c3ccc(OC)c(OC)c3)c2O1	1.0	0	0.845	0.94
4	CCOC(=O)c1ccc(Cl)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1C	1.0	0	0.795	0.977
4	COc1ccc(S(=O)(=O)c2ccc(Oc3cc(O)ccc3O)c(N)c2)cc1	1.0	0	0.838	0.974
