Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	Active
ZINC01840065_172	Trypsin_3.sq	753	0.501	0.413	0.088	0
ZINC01854025_44	Trypsin_3.sq	754	0.501	0.405	0.096	0
ZINC02712627_17	Trypsin_3.sq	755	0.501	0.387	0.113	0
ZINC04236932_104	Trypsin_3.sq	756	0.500	0.375	0.125	0
ZINC02388049_178	Trypsin_3.sq	757	0.500	0.388	0.113	0
ZINC02965443_163	Trypsin_3.sq	758	0.500	0.382	0.118	0
ZINC00902658_61	Trypsin_3.sq	759	0.500	0.387	0.113	0
ZINC04382511_30	Trypsin_3.sq	760	0.500	0.426	0.074	0
ZINC04392565_114	Trypsin_3.sq	761	0.500	0.380	0.120	0
ZINC04619495_63	Trypsin_3.sq	762	0.500	0.396	0.105	0
ZINC03919661_118	Trypsin_3.sq	763	0.500	0.360	0.140	0
ZINC03867358_128	Trypsin_3.sq	764	0.500	0.365	0.135	0
ZINC03840253_192	Trypsin_3.sq	765	0.500	0.385	0.115	0
ZINC03818900_150	Trypsin_3.sq	766	0.500	0.331	0.169	0
ZINC02656913_5	Trypsin_3.sq	767	0.500	0.357	0.143	0
ZINC02952188_188	Trypsin_3.sq	768	0.500	0.337	0.163	0
ZINC03819383_100	Trypsin_3.sq	769	0.500	0.392	0.108	0
ZINC03327169_92	Trypsin_3.sq	770	0.500	0.408	0.092	0
ZINC03341362_72	Trypsin_3.sq	771	0.500	0.329	0.171	0
ZINC02379382_96	Trypsin_3.sq	772	0.500	0.418	0.082	0
ZINC03919972_147	Trypsin_3.sq	773	0.500	0.374	0.126	0
ZINC00902583_161	Trypsin_3.sq	774	0.500	0.344	0.156	0
ZINC03600291_66	Trypsin_3.sq	775	0.500	0.404	0.095	0
ZINC03815827_28	Trypsin_3.sq	776	0.499	0.395	0.104	1
ZINC02952339_150	Trypsin_3.sq	777	0.499	0.335	0.164	0
ZINC01840043_108	Trypsin_3.sq	778	0.499	0.388	0.111	0
ZINC02964623_132	Trypsin_3.sq	779	0.499	0.393	0.106	0
ZINC04217908_151	Trypsin_3.sq	780	0.499	0.391	0.108	0
ZINC03800681_128	Trypsin_3.sq	781	0.499	0.317	0.182	0
ZINC00902617_35	Trypsin_3.sq	782	0.499	0.390	0.109	0
ZINC02973482_80	Trypsin_3.sq	783	0.499	0.337	0.162	0
ZINC02640284_98	Trypsin_3.sq	784	0.499	0.358	0.141	0
ZINC02382511_146	Trypsin_3.sq	785	0.499	0.414	0.085	0
ZINC01548416_118	Trypsin_3.sq	786	0.499	0.387	0.112	0
ZINC00579071_26	Trypsin_3.sq	787	0.499	0.367	0.132	0
ZINC03293582_34	Trypsin_3.sq	788	0.499	0.401	0.098	0
ZINC03333552_126	Trypsin_3.sq	789	0.499	0.363	0.136	0
ZINC03987625_174	Trypsin_3.sq	790	0.499	0.384	0.115	0
ZINC03874136_178	Trypsin_3.sq	791	0.499	0.347	0.152	0
ZINC03987620_191	Trypsin_3.sq	792	0.499	0.392	0.107	0
ZINC03891134_61	Trypsin_3.sq	793	0.499	0.372	0.126	0
ZINC04464527_60	Trypsin_3.sq	794	0.499	0.379	0.119	0
ZINC03857694_60	Trypsin_3.sq	795	0.499	0.379	0.119	0
ZINC03838695_155	Trypsin_3.sq	796	0.499	0.367	0.131	0
ZINC04400050_19	Trypsin_3.sq	797	0.499	0.372	0.127	0
ZINC01124510_94	Trypsin_3.sq	798	0.499	0.355	0.143	0
ZINC03914355_43	Trypsin_3.sq	799	0.498	0.408	0.090	0
ZINC03841635_1	Trypsin_3.sq	800	0.498	0.396	0.102	0
ZINC04464286_177	Trypsin_3.sq	801	0.498	0.372	0.126	0
ZINC03857293_177	Trypsin_3.sq	802	0.498	0.372	0.126	0
ZINC00882604_144	Trypsin_3.sq	803	0.498	0.377	0.121	0
ZINC03796166_74	Trypsin_3.sq	804	0.498	0.372	0.126	0
ZINC03941637_144	Trypsin_3.sq	805	0.498	0.415	0.083	0
ZINC00602703_14	Trypsin_3.sq	806	0.498	0.366	0.132	0
ZINC03343938_97	Trypsin_3.sq	807	0.498	0.417	0.081	0
ZINC03820048_11	Trypsin_3.sq	808	0.498	0.347	0.151	0
ZINC03819383_92	Trypsin_3.sq	809	0.498	0.360	0.138	0
ZINC02203888_117	Trypsin_3.sq	810	0.498	0.382	0.115	0
ZINC03829686_170	Trypsin_3.sq	811	0.498	0.353	0.145	0
ZINC01909195_191	Trypsin_3.sq	812	0.498	0.442	0.055	0
ZINC03925788_111	Trypsin_3.sq	813	0.498	0.332	0.166	0
ZINC00818706_165	Trypsin_3.sq	814	0.498	0.353	0.145	0
ZINC01911468_91	Trypsin_3.sq	815	0.497	0.334	0.163	0
ZINC02964505_140	Trypsin_3.sq	816	0.497	0.389	0.109	0
ZINC03421500_51	Trypsin_3.sq	817	0.497	0.330	0.168	0
ZINC00975901_194	Trypsin_3.sq	818	0.497	0.332	0.165	0
ZINC03840253_103	Trypsin_3.sq	819	0.497	0.374	0.123	0
ZINC01534350_129	Trypsin_3.sq	820	0.497	0.364	0.133	0
ZINC02964624_190	Trypsin_3.sq	821	0.497	0.386	0.110	0
ZINC00818706_74	Trypsin_3.sq	822	0.497	0.352	0.145	0
ZINC04161144_28	Trypsin_3.sq	823	0.497	0.378	0.119	0
ZINC00962264_198	Trypsin_3.sq	824	0.497	0.365	0.132	0
ZINC03633212_66	Trypsin_3.sq	825	0.497	0.391	0.106	0
ZINC00764212_2	Trypsin_3.sq	826	0.497	0.397	0.099	0
ZINC03838808_112	Trypsin_3.sq	827	0.497	0.356	0.140	0
ZINC03867337_101	Trypsin_3.sq	828	0.497	0.392	0.105	0
ZINC04382511_88	Trypsin_3.sq	829	0.496	0.432	0.064	0
ZINC01483726_119	Trypsin_3.sq	830	0.496	0.355	0.142	0
ZINC03991702_33	Trypsin_3.sq	831	0.496	0.396	0.100	0
ZINC02221826_194	Trypsin_3.sq	832	0.496	0.397	0.099	0
ZINC04619145_85	Trypsin_3.sq	833	0.496	0.375	0.121	0
ZINC01760987_146	Trypsin_3.sq	834	0.496	0.376	0.120	0
ZINC04464262_21	Trypsin_3.sq	835	0.496	0.373	0.123	0
ZINC03857266_21	Trypsin_3.sq	836	0.496	0.373	0.123	0
ZINC03840215_111	Trypsin_3.sq	837	0.496	0.395	0.101	0
ZINC04522097_139	Trypsin_3.sq	838	0.496	0.374	0.122	0
ZINC02700313_197	Trypsin_3.sq	839	0.496	0.378	0.118	0
ZINC03325420_151	Trypsin_3.sq	840	0.496	0.400	0.096	0
ZINC03325703_177	Trypsin_3.sq	841	0.496	0.361	0.134	0
ZINC00921352_55	Trypsin_3.sq	842	0.496	0.379	0.117	0
ZINC01882071_133	Trypsin_3.sq	843	0.496	0.399	0.096	0
ZINC03832371_72	Trypsin_3.sq	844	0.495	0.379	0.116	1
ZINC04103307_63	Trypsin_3.sq	845	0.495	0.357	0.139	0
ZINC03819919_177	Trypsin_3.sq	846	0.495	0.414	0.082	0
ZINC00762710_199	Trypsin_3.sq	847	0.495	0.379	0.117	0
ZINC04236675_146	Trypsin_3.sq	848	0.495	0.402	0.094	0
ZINC04388330_175	Trypsin_3.sq	849	0.495	0.386	0.109	0
ZINC03840084_199	Trypsin_3.sq	850	0.495	0.389	0.106	0
ZINC02846329_122	Trypsin_3.sq	851	0.495	0.359	0.137	0
ZINC03973000_149	Trypsin_3.sq	852	0.495	0.375	0.120	0
ZINC03817609_95	Trypsin_3.sq	853	0.495	0.383	0.112	0
ZINC03517672_192	Trypsin_3.sq	854	0.495	0.396	0.099	0
ZINC02002121_189	Trypsin_3.sq	855	0.495	0.354	0.141	0
ZINC01534671_160	Trypsin_3.sq	856	0.495	0.373	0.122	0
ZINC02415381_156	Trypsin_3.sq	857	0.495	0.391	0.103	0
ZINC02700304_103	Trypsin_3.sq	858	0.495	0.361	0.134	0
ZINC00902651_130	Trypsin_3.sq	859	0.495	0.403	0.092	0
ZINC03105220_114	Trypsin_3.sq	860	0.495	0.369	0.125	0
ZINC03807318_160	Trypsin_3.sq	861	0.495	0.350	0.145	0
ZINC03274648_131	Trypsin_3.sq	862	0.495	0.392	0.102	0
ZINC00974236_192	Trypsin_3.sq	863	0.495	0.347	0.148	0
ZINC02384342_82	Trypsin_3.sq	864	0.494	0.407	0.088	0
ZINC00902612_44	Trypsin_3.sq	865	0.494	0.385	0.110	0
ZINC04003611_188	Trypsin_3.sq	866	0.494	0.416	0.079	0
ZINC02586497_33	Trypsin_3.sq	867	0.494	0.376	0.118	0
ZINC00787127_50	Trypsin_3.sq	868	0.494	0.391	0.103	0
ZINC00767720_89	Trypsin_3.sq	869	0.494	0.371	0.123	0
ZINC04004342_140	Trypsin_3.sq	870	0.494	0.394	0.100	0
ZINC03342986_75	Trypsin_3.sq	871	0.494	0.411	0.083	0
ZINC03820960_73	Trypsin_3.sq	872	0.494	0.373	0.121	0
ZINC04355470_110	Trypsin_3.sq	873	0.494	0.399	0.094	0
ZINC00602703_14	Trypsin_3.sq	874	0.494	0.367	0.127	0
ZINC02967871_174	Trypsin_3.sq	875	0.494	0.389	0.104	0
ZINC03891128_153	Trypsin_3.sq	876	0.494	0.386	0.108	0
ZINC03511243_172	Trypsin_3.sq	877	0.494	0.362	0.131	0
ZINC01551643_23	Trypsin_3.sq	878	0.494	0.334	0.160	0
ZINC01536785_194	Trypsin_3.sq	879	0.494	0.402	0.091	0
ZINC02700316_92	Trypsin_3.sq	880	0.494	0.369	0.124	0
ZINC03558425_189	Trypsin_3.sq	881	0.494	0.399	0.094	0
ZINC03959476_98	Trypsin_3.sq	882	0.494	0.344	0.150	0
ZINC04464516_189	Trypsin_3.sq	883	0.494	0.369	0.125	0
ZINC03992818_189	Trypsin_3.sq	884	0.494	0.369	0.125	0
ZINC03834180_167	Trypsin_3.sq	885	0.493	0.369	0.124	1
ZINC03270022_168	Trypsin_3.sq	886	0.493	0.383	0.111	0
ZINC03944062_195	Trypsin_3.sq	887	0.493	0.388	0.105	0
ZINC03871842_160	Trypsin_3.sq	888	0.493	0.318	0.175	0
ZINC04188516_95	Trypsin_3.sq	889	0.493	0.395	0.098	0
ZINC02964627_24	Trypsin_3.sq	890	0.493	0.370	0.123	0
ZINC03552652_95	Trypsin_3.sq	891	0.493	0.352	0.141	0
ZINC03356245_10	Trypsin_3.sq	892	0.493	0.393	0.100	0
ZINC03939269_75	Trypsin_3.sq	893	0.493	0.373	0.120	0
ZINC03827742_105	Trypsin_3.sq	894	0.493	0.336	0.157	0
ZINC01882072_154	Trypsin_3.sq	895	0.493	0.392	0.101	0
ZINC03977400_60	Trypsin_3.sq	896	0.493	0.361	0.132	0
ZINC03269986_94	Trypsin_3.sq	897	0.493	0.405	0.087	0
ZINC03993045_197	Trypsin_3.sq	898	0.493	0.342	0.151	0
ZINC00588956_10	Trypsin_3.sq	899	0.493	0.372	0.121	0
ZINC02432904_187	Trypsin_3.sq	900	0.493	0.379	0.114	0
ZINC03820286_173	Trypsin_3.sq	901	0.493	0.374	0.118	0
ZINC02970930_59	Trypsin_3.sq	902	0.492	0.362	0.130	0
ZINC03840254_137	Trypsin_3.sq	903	0.492	0.343	0.149	0
ZINC03346129_31	Trypsin_3.sq	904	0.492	0.388	0.104	0
ZINC03500184_21	Trypsin_3.sq	905	0.492	0.384	0.108	0
ZINC03838487_99	Trypsin_3.sq	906	0.492	0.374	0.118	0
ZINC03993149_152	Trypsin_3.sq	907	0.492	0.345	0.147	0
ZINC03990230_33	Trypsin_3.sq	908	0.492	0.402	0.090	0
ZINC03987619_170	Trypsin_3.sq	909	0.492	0.389	0.103	0
ZINC03338441_83	Trypsin_3.sq	910	0.492	0.365	0.127	0
ZINC03811853_122	Trypsin_3.sq	911	0.492	0.400	0.092	0
ZINC04215208_2	Trypsin_3.sq	912	0.492	0.402	0.090	0
ZINC03933550_126	Trypsin_3.sq	913	0.492	0.407	0.085	0
ZINC03914448_175	Trypsin_3.sq	914	0.491	0.327	0.164	0
ZINC03271184_148	Trypsin_3.sq	915	0.491	0.387	0.105	0
ZINC01838798_43	Trypsin_3.sq	916	0.491	0.387	0.104	0
ZINC02285344_143	Trypsin_3.sq	917	0.491	0.392	0.099	0
ZINC03840223_187	Trypsin_3.sq	918	0.491	0.347	0.144	0
ZINC02939779_66	Trypsin_3.sq	919	0.491	0.370	0.121	0
ZINC04200773_32	Trypsin_3.sq	920	0.491	0.374	0.117	0
ZINC03294945_137	Trypsin_3.sq	921	0.491	0.307	0.184	0
ZINC03923780_47	Trypsin_3.sq	922	0.491	0.388	0.104	0
ZINC03825315_112	Trypsin_3.sq	923	0.491	0.353	0.138	0
ZINC03987062_37	Trypsin_3.sq	924	0.491	0.372	0.119	0
ZINC03936845_141	Trypsin_3.sq	925	0.491	0.352	0.139	0
ZINC03311920_82	Trypsin_3.sq	926	0.491	0.358	0.132	0
ZINC02516126_68	Trypsin_3.sq	927	0.491	0.429	0.062	0
ZINC02618783_185	Trypsin_3.sq	928	0.491	0.355	0.136	0
ZINC02973482_15	Trypsin_3.sq	929	0.491	0.337	0.154	0
ZINC04213700_155	Trypsin_3.sq	930	0.491	0.362	0.128	0
ZINC04619441_161	Trypsin_3.sq	931	0.490	0.395	0.096	0
ZINC04619155_68	Trypsin_3.sq	932	0.490	0.377	0.113	0
ZINC03800681_0	Trypsin_3.sq	933	0.490	0.322	0.169	0
ZINC02946022_188	Trypsin_3.sq	934	0.490	0.388	0.102	0
ZINC03933859_70	Trypsin_3.sq	935	0.490	0.425	0.065	0
ZINC02388022_146	Trypsin_3.sq	936	0.490	0.340	0.150	0
ZINC01549835_199	Trypsin_3.sq	937	0.490	0.427	0.063	0
ZINC03974958_101	Trypsin_3.sq	938	0.490	0.370	0.120	0
ZINC03530553_158	Trypsin_3.sq	939	0.490	0.383	0.107	0
ZINC03821284_48	Trypsin_3.sq	940	0.490	0.356	0.134	0
ZINC04217907_46	Trypsin_3.sq	941	0.490	0.372	0.118	0
ZINC03992943_189	Trypsin_3.sq	942	0.490	0.366	0.124	0
ZINC03840225_71	Trypsin_3.sq	943	0.490	0.391	0.098	0
ZINC04383614_10	Trypsin_3.sq	944	0.490	0.384	0.106	0
ZINC03993078_131	Trypsin_3.sq	945	0.490	0.361	0.129	0
ZINC00970330_196	Trypsin_3.sq	946	0.490	0.374	0.115	0
ZINC03406067_177	Trypsin_3.sq	947	0.489	0.384	0.106	0
ZINC02686580_136	Trypsin_3.sq	948	0.489	0.350	0.139	0
ZINC03819918_118	Trypsin_3.sq	949	0.489	0.396	0.093	0
ZINC00594557_26	Trypsin_3.sq	950	0.489	0.360	0.129	0
ZINC03367635_24	Trypsin_3.sq	951	0.489	0.329	0.160	0
ZINC02929230_111	Trypsin_3.sq	952	0.489	0.379	0.110	0
ZINC04468426_131	Trypsin_3.sq	953	0.489	0.399	0.090	0
ZINC03859006_131	Trypsin_3.sq	954	0.489	0.399	0.090	0
ZINC03612068_26	Trypsin_3.sq	955	0.489	0.385	0.104	0
ZINC03367645_6	Trypsin_3.sq	956	0.489	0.342	0.147	0
ZINC00902641_118	Trypsin_3.sq	957	0.489	0.427	0.062	0
ZINC03980048_167	Trypsin_3.sq	958	0.489	0.393	0.096	0
ZINC01728479_13	Trypsin_3.sq	959	0.489	0.404	0.085	0
ZINC01549768_144	Trypsin_3.sq	960	0.489	0.372	0.117	0
ZINC03987019_59	Trypsin_3.sq	961	0.489	0.372	0.117	0
ZINC00596374_119	Trypsin_3.sq	962	0.489	0.373	0.116	0
ZINC04340537_135	Trypsin_3.sq	963	0.489	0.392	0.097	0
ZINC03406335_28	Trypsin_3.sq	964	0.489	0.384	0.105	0
ZINC01838799_111	Trypsin_3.sq	965	0.489	0.389	0.100	0
ZINC03022380_191	Trypsin_3.sq	966	0.488	0.399	0.090	0
ZINC03522031_190	Trypsin_3.sq	967	0.488	0.379	0.109	0
ZINC03510040_64	Trypsin_3.sq	968	0.488	0.384	0.105	0
ZINC03867781_195	Trypsin_3.sq	969	0.488	0.357	0.131	0
ZINC03804979_146	Trypsin_3.sq	970	0.488	0.362	0.126	0
ZINC03974617_162	Trypsin_3.sq	971	0.488	0.373	0.116	0
ZINC03976355_159	Trypsin_3.sq	972	0.488	0.370	0.118	0
ZINC03449603_22	Trypsin_3.sq	973	0.488	0.312	0.176	0
ZINC03446683_31	Trypsin_3.sq	974	0.488	0.360	0.128	0
ZINC02252933_119	Trypsin_3.sq	975	0.488	0.396	0.092	0
ZINC03319105_3	Trypsin_3.sq	976	0.488	0.355	0.133	0
ZINC00902610_106	Trypsin_3.sq	977	0.488	0.339	0.149	0
ZINC00974317_145	Trypsin_3.sq	978	0.488	0.376	0.112	0
ZINC03524549_103	Trypsin_3.sq	979	0.488	0.387	0.101	0
ZINC03812795_116	Trypsin_3.sq	980	0.488	0.369	0.119	0
ZINC00906167_55	Trypsin_3.sq	981	0.488	0.409	0.079	0
ZINC03915830_111	Trypsin_3.sq	982	0.488	0.351	0.136	0
ZINC00761819_110	Trypsin_3.sq	983	0.488	0.354	0.134	0
ZINC03990238_139	Trypsin_3.sq	984	0.488	0.403	0.085	0
ZINC04619469_105	Trypsin_3.sq	985	0.488	0.383	0.105	0
ZINC01551243_50	Trypsin_3.sq	986	0.487	0.341	0.147	0
ZINC03606133_169	Trypsin_3.sq	987	0.487	0.389	0.098	0
ZINC03415536_74	Trypsin_3.sq	988	0.487	0.306	0.181	0
ZINC03784889_134	Trypsin_3.sq	989	0.487	0.369	0.118	0
ZINC03633199_147	Trypsin_3.sq	990	0.487	0.399	0.088	0
ZINC03391415_149	Trypsin_3.sq	991	0.487	0.366	0.121	0
ZINC03780338_13	Trypsin_3.sq	992	0.487	0.350	0.137	0
ZINC03840236_185	Trypsin_3.sq	993	0.487	0.394	0.094	0
ZINC03840227_62	Trypsin_3.sq	994	0.487	0.359	0.128	0
ZINC03350269_74	Trypsin_3.sq	995	0.487	0.405	0.082	0
ZINC04619253_75	Trypsin_3.sq	996	0.487	0.393	0.094	0
ZINC02967870_161	Trypsin_3.sq	997	0.487	0.347	0.140	0
ZINC00588652_114	Trypsin_3.sq	998	0.487	0.374	0.113	0
ZINC04287505_187	Trypsin_3.sq	999	0.487	0.371	0.116	0
ZINC03377880_96	Trypsin_3.sq	1000	0.487	0.355	0.132	0
ZINC03867359_194	Trypsin_3.sq	1001	0.487	0.333	0.154	0
ZINC02971927_91	Trypsin_3.sq	1002	0.487	0.380	0.107	0
ZINC03416473_67	Trypsin_3.sq	1003	0.487	0.373	0.114	0
ZINC03304882_185	Trypsin_3.sq	1004	0.487	0.351	0.135	0
ZINC04359876_141	Trypsin_3.sq	1005	0.487	0.380	0.106	0
ZINC03552654_17	Trypsin_3.sq	1006	0.487	0.329	0.157	0
ZINC03838230_100	Trypsin_3.sq	1007	0.486	0.371	0.115	0
ZINC03842254_140	Trypsin_3.sq	1008	0.486	0.407	0.079	0
ZINC02488182_97	Trypsin_3.sq	1009	0.486	0.375	0.111	0
ZINC00902638_50	Trypsin_3.sq	1010	0.486	0.381	0.105	0
ZINC03840215_112	Trypsin_3.sq	1011	0.486	0.402	0.084	0
ZINC02616762_1	Trypsin_3.sq	1012	0.486	0.349	0.138	0
ZINC02199684_102	Trypsin_3.sq	1013	0.486	0.361	0.125	0
ZINC01107131_186	Trypsin_3.sq	1014	0.486	0.377	0.109	0
ZINC00974236_135	Trypsin_3.sq	1015	0.486	0.299	0.187	0
ZINC04522026_14	Trypsin_3.sq	1016	0.486	0.377	0.109	0
ZINC03855457_176	Trypsin_3.sq	1017	0.486	0.384	0.102	0
ZINC03426730_198	Trypsin_3.sq	1018	0.486	0.341	0.145	0
ZINC02203296_128	Trypsin_3.sq	1019	0.486	0.411	0.075	0
ZINC03670334_72	Trypsin_3.sq	1020	0.486	0.383	0.103	0
ZINC03244776_173	Trypsin_3.sq	1021	0.486	0.375	0.111	0
ZINC03944257_66	Trypsin_3.sq	1022	0.486	0.358	0.128	0
ZINC03990230_72	Trypsin_3.sq	1023	0.486	0.371	0.114	0
ZINC03346847_95	Trypsin_3.sq	1024	0.486	0.373	0.113	0
ZINC02124510_78	Trypsin_3.sq	1025	0.485	0.366	0.120	0
ZINC03010371_6	Trypsin_3.sq	1026	0.485	0.391	0.095	0
ZINC00902581_84	Trypsin_3.sq	1027	0.485	0.383	0.103	0
ZINC00770809_84	Trypsin_3.sq	1028	0.485	0.352	0.133	0
ZINC03936343_34	Trypsin_3.sq	1029	0.485	0.335	0.150	0
ZINC03584472_53	Trypsin_3.sq	1030	0.485	0.389	0.097	0
ZINC04522150_156	Trypsin_3.sq	1031	0.485	0.356	0.130	0
ZINC02618307_159	Trypsin_3.sq	1032	0.485	0.407	0.078	0
ZINC02939761_55	Trypsin_3.sq	1033	0.485	0.366	0.119	0
ZINC03271207_79	Trypsin_3.sq	1034	0.485	0.386	0.099	0
ZINC04465649_93	Trypsin_3.sq	1035	0.485	0.349	0.137	0
ZINC03867594_93	Trypsin_3.sq	1036	0.485	0.349	0.137	0
ZINC04056952_196	Trypsin_3.sq	1037	0.485	0.357	0.128	0
ZINC01483810_156	Trypsin_3.sq	1038	0.485	0.389	0.095	0
ZINC04191513_176	Trypsin_3.sq	1039	0.485	0.366	0.118	0
ZINC04013834_52	Trypsin_3.sq	1040	0.485	0.375	0.110	0
ZINC03977400_113	Trypsin_3.sq	1041	0.485	0.357	0.128	0
ZINC02218504_63	Trypsin_3.sq	1042	0.485	0.353	0.131	0
ZINC04529429_131	Trypsin_3.sq	1043	0.485	0.390	0.094	0
ZINC03966737_153	Trypsin_3.sq	1044	0.485	0.403	0.081	0
ZINC00921218_101	Trypsin_3.sq	1045	0.484	0.331	0.153	0
ZINC02204440_33	Trypsin_3.sq	1046	0.484	0.402	0.082	0
ZINC03368272_126	Trypsin_3.sq	1047	0.484	0.376	0.108	0
ZINC02616929_96	Trypsin_3.sq	1048	0.484	0.369	0.116	0
ZINC03438914_198	Trypsin_3.sq	1049	0.484	0.374	0.110	0
ZINC04619462_42	Trypsin_3.sq	1050	0.484	0.387	0.097	0
ZINC00902597_159	Trypsin_3.sq	1051	0.484	0.354	0.131	0
ZINC00599269_38	Trypsin_3.sq	1052	0.484	0.343	0.141	0
ZINC04529203_172	Trypsin_3.sq	1053	0.484	0.354	0.130	0
ZINC02578005_194	Trypsin_3.sq	1054	0.484	0.396	0.088	0
ZINC03439320_33	Trypsin_3.sq	1055	0.484	0.375	0.109	0
ZINC03959472_79	Trypsin_3.sq	1056	0.484	0.323	0.161	0
ZINC03801571_59	Trypsin_3.sq	1057	0.484	0.366	0.118	0
ZINC03980048_48	Trypsin_3.sq	1058	0.484	0.398	0.086	0
ZINC01821508_122	Trypsin_3.sq	1059	0.484	0.371	0.113	0
ZINC03820640_169	Trypsin_3.sq	1060	0.484	0.339	0.145	0
ZINC04619443_1	Trypsin_3.sq	1061	0.484	0.375	0.109	0
ZINC03858746_141	Trypsin_3.sq	1062	0.484	0.339	0.145	0
ZINC01893381_25	Trypsin_3.sq	1063	0.484	0.389	0.094	0
ZINC00921220_176	Trypsin_3.sq	1064	0.484	0.330	0.153	0
ZINC00762664_69	Trypsin_3.sq	1065	0.484	0.382	0.101	0
ZINC03990241_90	Trypsin_3.sq	1066	0.483	0.347	0.136	0
ZINC03891139_83	Trypsin_3.sq	1067	0.483	0.336	0.148	0
ZINC04248905_194	Trypsin_3.sq	1068	0.483	0.373	0.110	0
ZINC02651721_7	Trypsin_3.sq	1069	0.483	0.355	0.128	0
ZINC01541499_170	Trypsin_3.sq	1070	0.483	0.377	0.106	0
ZINC04619211_52	Trypsin_3.sq	1071	0.483	0.370	0.113	0
ZINC01814861_146	Trypsin_3.sq	1072	0.483	0.368	0.115	0
ZINC02928669_50	Trypsin_3.sq	1073	0.483	0.372	0.111	0
ZINC02693579_19	Trypsin_3.sq	1074	0.483	0.288	0.194	0
ZINC00902591_77	Trypsin_3.sq	1075	0.483	0.374	0.108	0
ZINC01826420_184	Trypsin_3.sq	1076	0.483	0.372	0.111	0
ZINC01911463_124	Trypsin_3.sq	1077	0.483	0.343	0.140	0
ZINC03818549_141	Trypsin_3.sq	1078	0.483	0.346	0.136	0
ZINC03977175_62	Trypsin_3.sq	1079	0.483	0.404	0.079	0
ZINC03840233_28	Trypsin_3.sq	1080	0.483	0.346	0.137	0
ZINC03449087_124	Trypsin_3.sq	1081	0.483	0.363	0.120	0
ZINC02491745_75	Trypsin_3.sq	1082	0.483	0.357	0.126	0
ZINC03834181_55	Trypsin_3.sq	1083	0.482	0.362	0.121	1
ZINC00921665_115	Trypsin_3.sq	1084	0.482	0.363	0.120	0
ZINC03304761_34	Trypsin_3.sq	1085	0.482	0.395	0.087	0
ZINC02964626_17	Trypsin_3.sq	1086	0.482	0.380	0.103	0
ZINC01886806_126	Trypsin_3.sq	1087	0.482	0.358	0.125	0
ZINC03892228_168	Trypsin_3.sq	1088	0.482	0.352	0.130	0
ZINC02656851_18	Trypsin_3.sq	1089	0.482	0.381	0.101	0
ZINC04388344_109	Trypsin_3.sq	1090	0.482	0.412	0.070	0
ZINC01546188_30	Trypsin_3.sq	1091	0.482	0.361	0.121	0
ZINC03980156_184	Trypsin_3.sq	1092	0.482	0.334	0.148	0
ZINC03977131_12	Trypsin_3.sq	1093	0.482	0.411	0.071	0
ZINC03944241_124	Trypsin_3.sq	1094	0.482	0.371	0.111	0
ZINC03818515_150	Trypsin_3.sq	1095	0.482	0.387	0.095	0
ZINC01124508_173	Trypsin_3.sq	1096	0.482	0.374	0.108	0
ZINC01425983_174	Trypsin_3.sq	1097	0.482	0.347	0.135	0
ZINC04080451_67	Trypsin_3.sq	1098	0.482	0.378	0.104	0
ZINC03867781_59	Trypsin_3.sq	1099	0.482	0.371	0.111	0
ZINC04191683_75	Trypsin_3.sq	1100	0.481	0.381	0.100	0
ZINC00902660_101	Trypsin_3.sq	1101	0.481	0.367	0.115	0
ZINC03874559_171	Trypsin_3.sq	1102	0.481	0.350	0.131	0
ZINC00718798_188	Trypsin_3.sq	1103	0.481	0.376	0.106	0
ZINC00902649_102	Trypsin_3.sq	1104	0.481	0.372	0.109	0
ZINC03812787_49	Trypsin_3.sq	1105	0.481	0.323	0.158	0
ZINC02975581_75	Trypsin_3.sq	1106	0.481	0.391	0.091	0
ZINC02712542_142	Trypsin_3.sq	1107	0.481	0.390	0.091	0
ZINC02960156_159	Trypsin_3.sq	1108	0.481	0.347	0.134	0
ZINC03643930_5	Trypsin_3.sq	1109	0.481	0.406	0.075	0
ZINC03990238_137	Trypsin_3.sq	1110	0.481	0.345	0.136	0
ZINC03408831_190	Trypsin_3.sq	1111	0.481	0.374	0.107	0
ZINC02952022_17	Trypsin_3.sq	1112	0.481	0.357	0.124	0
ZINC03867341_29	Trypsin_3.sq	1113	0.481	0.406	0.075	0
ZINC03810496_1	Trypsin_3.sq	1114	0.481	0.338	0.142	0
ZINC03790144_56	Trypsin_3.sq	1115	0.481	0.353	0.127	0
ZINC00902614_177	Trypsin_3.sq	1116	0.480	0.336	0.144	0
ZINC03981618_168	Trypsin_3.sq	1117	0.480	0.399	0.082	0
ZINC03990230_143	Trypsin_3.sq	1118	0.480	0.373	0.107	0
ZINC02654203_7	Trypsin_3.sq	1119	0.480	0.353	0.127	0
ZINC03416471_133	Trypsin_3.sq	1120	0.480	0.352	0.128	0
ZINC03972587_5	Trypsin_3.sq	1121	0.480	0.386	0.094	0
ZINC03816461_183	Trypsin_3.sq	1122	0.480	0.401	0.079	0
ZINC03867662_154	Trypsin_3.sq	1123	0.480	0.345	0.135	0
ZINC03665811_50	Trypsin_3.sq	1124	0.480	0.369	0.111	0
ZINC01125455_99	Trypsin_3.sq	1125	0.480	0.407	0.073	0
