Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC01076218_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	873	0.483	0.348	0.135	1.57	1.181	0.389	0.501	0.331	0.171	-4.729	1891.263		0
ZINC04112540_188	1G3E.pdb_1GHZ.pdb_1QB6.pdb	871	0.483	0.333	0.15	1.538	1.146	0.392	0.514	0.319	0.195	-5.41	1827.354		0
ZINC00921243_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	875	0.483	0.369	0.114	1.314	1.033	0.281	0.526	0.364	0.162	-4.507	2093.519		0
ZINC03977400_140	1G3E.pdb_1GHZ.pdb_1QB6.pdb	876	0.483	0.368	0.114	1.523	1.181	0.342	0.495	0.349	0.147	-4.06	1996.406		0
ZINC04004468_156	1G3E.pdb_1GHZ.pdb_1QB6.pdb	878	0.483	0.356	0.126	1.649	1.295	0.354	0.494	0.33	0.164	-4.55	1883.346		0
ZINC03338441_44	1G3E.pdb_1GHZ.pdb_1QB6.pdb	870	0.483	0.34	0.143	1.762	1.321	0.442	0.489	0.314	0.175	-4.827	1792.525		0
ZINC01838799_81	1G3E.pdb_1GHZ.pdb_1QB6.pdb	877	0.483	0.386	0.097	1.516	1.237	0.279	0.489	0.359	0.13	-3.587	2055.165		0
ZINC03426727_108	1G3E.pdb_1GHZ.pdb_1QB6.pdb	869	0.483	0.349	0.134	1.622	1.228	0.394	0.497	0.327	0.17	-4.687	1871.611		0
ZINC03990227_176	1G3E.pdb_1GHZ.pdb_1QB6.pdb	874	0.483	0.354	0.129	1.527	1.183	0.344	0.506	0.336	0.171	-4.742	1920.576		0
ZINC02388022_12	1G3E.pdb_1GHZ.pdb_1QB6.pdb	884	0.482	0.343	0.139	1.4	1.08	0.32	0.532	0.335	0.197	-5.517	1918.878		0
ZINC03993078_88	1G3E.pdb_1GHZ.pdb_1QB6.pdb	882	0.482	0.343	0.139	1.533	1.147	0.385	0.507	0.329	0.179	-4.949	1881.924		0
ZINC02025209_70	1G3E.pdb_1GHZ.pdb_1QB6.pdb	883	0.482	0.38	0.102	1.396	1.119	0.278	0.503	0.365	0.138	-3.833	2095.753		0
ZINC02646948_166	1G3E.pdb_1GHZ.pdb_1QB6.pdb	891	0.482	0.336	0.146	1.719	1.27	0.449	0.491	0.314	0.178	-4.906	1791.7		0
ZINC03838485_164	1G3E.pdb_1GHZ.pdb_1QB6.pdb	888	0.482	0.329	0.153	1.56	1.161	0.399	0.513	0.315	0.198	-5.5	1799.037		0
ZINC00974236_78	1G3E.pdb_1GHZ.pdb_1QB6.pdb	887	0.482	0.286	0.196	1.429	0.957	0.472	0.54	0.29	0.251	-6.966	1660.071		0
ZINC03558425_47	1G3E.pdb_1GHZ.pdb_1QB6.pdb	890	0.482	0.355	0.127	1.541	1.189	0.351	0.503	0.336	0.166	-4.609	1924.131		0
ZINC02616929_123	1G3E.pdb_1GHZ.pdb_1QB6.pdb	889	0.482	0.359	0.123	1.572	1.193	0.378	0.493	0.34	0.154	-4.244	1943.313		0
ZINC03977400_127	1G3E.pdb_1GHZ.pdb_1QB6.pdb	886	0.482	0.367	0.115	1.52	1.177	0.343	0.495	0.348	0.147	-4.072	1992.592		0
ZINC04287479_104	1G3E.pdb_1GHZ.pdb_1QB6.pdb	885	0.482	0.334	0.148	1.637	1.214	0.423	0.501	0.315	0.186	-5.146	1802.562		0
ZINC02193601_145	1G3E.pdb_1GHZ.pdb_1QB6.pdb	880	0.482	0.381	0.101	1.58	1.28	0.3	0.484	0.352	0.132	-3.645	2013.269		0
ZINC03808675_49	1G3E.pdb_1GHZ.pdb_1QB6.pdb	881	0.482	0.368	0.115	1.538	1.213	0.325	0.496	0.345	0.151	-4.17	1976.726		0
ZINC03800699_197	1G3E.pdb_1GHZ.pdb_1QB6.pdb	892	0.481	0.313	0.167	1.632	1.126	0.505	0.503	0.302	0.2	-5.53	1729.313		0
ZINC03352883_131	1G3E.pdb_1GHZ.pdb_1QB6.pdb	894	0.481	0.366	0.115	1.493	1.183	0.309	0.5	0.346	0.154	-4.276	1982.959		0
ZINC03355253_31	1G3E.pdb_1GHZ.pdb_1QB6.pdb	893	0.481	0.333	0.148	1.606	1.184	0.423	0.502	0.316	0.186	-5.146	1807.904		0
ZINC03867359_191	1G3E.pdb_1GHZ.pdb_1QB6.pdb	896	0.481	0.347	0.134	1.458	1.13	0.328	0.518	0.333	0.185	-5.154	1908.584		0
ZINC02002121_159	1G3E.pdb_1GHZ.pdb_1QB6.pdb	899	0.481	0.336	0.145	1.407	1.098	0.309	0.541	0.326	0.215	-6.029	1865.659		0
ZINC04354832_141	1G3E.pdb_1GHZ.pdb_1QB6.pdb	900	0.481	0.352	0.128	1.48	1.152	0.328	0.511	0.337	0.174	-4.84	1928.555		0
ZINC00718797_47	1G3E.pdb_1GHZ.pdb_1QB6.pdb	898	0.481	0.343	0.138	1.49	1.118	0.372	0.512	0.331	0.181	-5.009	1895.237		0
ZINC00921219_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	897	0.481	0.387	0.095	1.338	1.081	0.256	0.506	0.376	0.13	-3.622	2158.506		0
ZINC01062173_145	1G3E.pdb_1GHZ.pdb_1QB6.pdb	895	0.481	0.364	0.118	1.571	1.238	0.333	0.494	0.34	0.154	-4.27	1944.215		0
ZINC00602703_14	1G3E.pdb_1GHZ.pdb_1QB6.pdb	901	0.481	0.384	0.097	1.496	1.216	0.279	0.489	0.36	0.129	-3.587	2058.619		0
ZINC03987620_46	1G3E.pdb_1GHZ.pdb_1QB6.pdb	903	0.481	0.378	0.104	1.339	1.087	0.251	0.517	0.366	0.15	-4.188	2102.71		0
ZINC02693697_116	1G3E.pdb_1GHZ.pdb_1QB6.pdb	902	0.481	0.348	0.133	1.511	1.163	0.349	0.509	0.331	0.177	-4.927	1896.825		0
ZINC03969853_167	1G3E.pdb_1GHZ.pdb_1QB6.pdb	904	0.481	0.392	0.089	1.572	1.315	0.257	0.477	0.358	0.119	-3.296	2050.315		0
ZINC02726431_138	1G3E.pdb_1GHZ.pdb_1QB6.pdb	906	0.48	0.337	0.143	1.644	1.202	0.442	0.494	0.319	0.175	-4.83	1822.19		0
ZINC00814142_118	1G3E.pdb_1GHZ.pdb_1QB6.pdb	907	0.48	0.365	0.115	1.454	1.144	0.31	0.503	0.349	0.154	-4.273	1998.975		0
ZINC03990230_196	1G3E.pdb_1GHZ.pdb_1QB6.pdb	905	0.48	0.369	0.111	1.52	1.218	0.302	0.496	0.346	0.15	-4.159	1978.229		0
ZINC02700313_140	1G3E.pdb_1GHZ.pdb_1QB6.pdb	919	0.48	0.382	0.098	1.451	1.181	0.269	0.495	0.36	0.134	-3.721	2064.951		0
ZINC03992722_151	1G3E.pdb_1GHZ.pdb_1QB6.pdb	918	0.48	0.375	0.105	1.484	1.197	0.287	0.496	0.353	0.143	-3.962	2020.882		0
ZINC03987013_41	1G3E.pdb_1GHZ.pdb_1QB6.pdb	921	0.48	0.389	0.091	1.509	1.246	0.263	0.483	0.362	0.122	-3.372	2069.989		0
ZINC03838775_113	1G3E.pdb_1GHZ.pdb_1QB6.pdb	920	0.48	0.345	0.135	1.445	1.102	0.343	0.516	0.335	0.182	-5.055	1916.597		0
ZINC04142153_78	1G3E.pdb_1GHZ.pdb_1QB6.pdb	915	0.48	0.372	0.107	1.638	1.273	0.365	0.477	0.345	0.132	-3.638	1972.511		0
ZINC01889282_101	1G3E.pdb_1GHZ.pdb_1QB6.pdb	914	0.48	0.379	0.102	1.446	1.154	0.292	0.496	0.361	0.135	-3.743	2066.285		0
ZINC03643930_193	1G3E.pdb_1GHZ.pdb_1QB6.pdb	908	0.48	0.355	0.125	1.542	1.173	0.369	0.496	0.337	0.159	-4.398	1931.058		0
ZINC04383614_11	1G3E.pdb_1GHZ.pdb_1QB6.pdb	909	0.48	0.304	0.176	1.393	0.943	0.45	0.533	0.31	0.224	-6.211	1775.863		0
ZINC03972102_132	1G3E.pdb_1GHZ.pdb_1QB6.pdb	912	0.48	0.317	0.163	1.378	0.989	0.389	0.538	0.318	0.219	-6.111	1824.866		0
ZINC03963793_97	1G3E.pdb_1GHZ.pdb_1QB6.pdb	913	0.48	0.355	0.125	1.352	1.053	0.299	0.526	0.348	0.178	-4.964	1998.393		0
ZINC04619211_31	1G3E.pdb_1GHZ.pdb_1QB6.pdb	910	0.48	0.385	0.095	1.487	1.226	0.261	0.489	0.359	0.13	-3.599	2057.681		0
ZINC03838486_98	1G3E.pdb_1GHZ.pdb_1QB6.pdb	911	0.48	0.35	0.13	1.566	1.22	0.347	0.502	0.329	0.172	-4.777	1883.557		0
ZINC03990241_172	1G3E.pdb_1GHZ.pdb_1QB6.pdb	916	0.48	0.391	0.089	1.374	1.138	0.236	0.498	0.373	0.125	-3.474	2139.776		0
ZINC03294945_192	1G3E.pdb_1GHZ.pdb_1QB6.pdb	917	0.48	0.352	0.129	1.638	1.218	0.42	0.487	0.331	0.157	-4.315	1891.655		0
ZINC03446998_26	1G3E.pdb_1GHZ.pdb_1QB6.pdb	923	0.479	0.369	0.11	1.707	1.335	0.372	0.472	0.338	0.135	-3.708	1930.086		0
ZINC03990230_137	1G3E.pdb_1GHZ.pdb_1QB6.pdb	922	0.479	0.392	0.087	1.524	1.272	0.252	0.478	0.362	0.117	-3.234	2069.569		0
ZINC03841305_84	1G3E.pdb_1GHZ.pdb_1QB6.pdb	935	0.479	0.337	0.142	1.5	1.086	0.415	0.506	0.328	0.178	-4.929	1878.826		0
ZINC01854025_79	1G3E.pdb_1GHZ.pdb_1QB6.pdb	934	0.479	0.328	0.151	1.42	1.084	0.335	0.535	0.32	0.215	-6.006	1833.033		0
ZINC03980070_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	937	0.479	0.397	0.082	1.302	1.099	0.203	0.504	0.383	0.121	-3.382	2198.836		0
ZINC02964623_25	1G3E.pdb_1GHZ.pdb_1QB6.pdb	936	0.479	0.388	0.091	1.447	1.183	0.264	0.489	0.366	0.123	-3.394	2098.073		0
ZINC03342650_167	1G3E.pdb_1GHZ.pdb_1QB6.pdb	931	0.479	0.335	0.144	1.701	1.256	0.445	0.49	0.313	0.176	-4.864	1790.532		0
ZINC03867408_182	1G3E.pdb_1GHZ.pdb_1QB6.pdb	930	0.479	0.351	0.128	1.558	1.2	0.359	0.498	0.331	0.166	-4.608	1895.142		0
ZINC02578005_186	1G3E.pdb_1GHZ.pdb_1QB6.pdb	924	0.479	0.355	0.124	1.519	1.171	0.348	0.499	0.337	0.161	-4.469	1931.35		0
ZINC04176349_141	1G3E.pdb_1GHZ.pdb_1QB6.pdb	925	0.479	0.386	0.094	1.412	1.154	0.258	0.495	0.367	0.128	-3.559	2101.909		0
ZINC02445827_38	1G3E.pdb_1GHZ.pdb_1QB6.pdb	928	0.479	0.368	0.111	1.406	1.142	0.264	0.513	0.352	0.16	-4.479	2018.132		0
ZINC04191683_180	1G3E.pdb_1GHZ.pdb_1QB6.pdb	929	0.479	0.345	0.134	1.595	1.222	0.372	0.497	0.325	0.172	-4.776	1858.371		0
ZINC01483810_140	1G3E.pdb_1GHZ.pdb_1QB6.pdb	926	0.479	0.371	0.107	1.493	1.201	0.292	0.495	0.35	0.145	-4.03	2001.149		0
ZINC00818706_198	1G3E.pdb_1GHZ.pdb_1QB6.pdb	927	0.479	0.367	0.112	1.441	1.151	0.291	0.504	0.35	0.154	-4.285	2004.02		0
ZINC03858746_33	1G3E.pdb_1GHZ.pdb_1QB6.pdb	932	0.479	0.406	0.073	1.465	1.259	0.205	0.476	0.374	0.102	-2.829	2143.618		0
ZINC03969679_60	1G3E.pdb_1GHZ.pdb_1QB6.pdb	933	0.479	0.363	0.116	1.623	1.277	0.346	0.485	0.336	0.149	-4.11	1922.112		0
ZINC03891132_112	1G3E.pdb_1GHZ.pdb_1QB6.pdb	939	0.478	0.381	0.096	1.425	1.193	0.232	0.5	0.359	0.141	-3.939	2058.353		0
ZINC02495809_156	1G3E.pdb_1GHZ.pdb_1QB6.pdb	938	0.478	0.35	0.129	1.458	1.143	0.316	0.513	0.335	0.178	-4.965	1918.417		0
ZINC03987020_85	1G3E.pdb_1GHZ.pdb_1QB6.pdb	951	0.478	0.395	0.083	1.465	1.234	0.231	0.482	0.368	0.115	-3.186	2105.415		0
ZINC02846329_145	1G3E.pdb_1GHZ.pdb_1QB6.pdb	952	0.478	0.369	0.109	1.618	1.255	0.363	0.478	0.343	0.135	-3.72	1962.802		0
ZINC02712483_41	1G3E.pdb_1GHZ.pdb_1QB6.pdb	953	0.478	0.318	0.16	1.478	1.062	0.415	0.518	0.312	0.206	-5.726	1787.126		0
ZINC03857694_13	1G3E.pdb_1GHZ.pdb_1QB6.pdb	954	0.478	0.376	0.102	1.422	1.143	0.28	0.498	0.359	0.139	-3.857	2058.865		0
ZINC02516126_86	1G3E.pdb_1GHZ.pdb_1QB6.pdb	943	0.478	0.329	0.149	1.564	1.173	0.391	0.508	0.314	0.194	-5.384	1794.938		0
ZINC03962388_135	1G3E.pdb_1GHZ.pdb_1QB6.pdb	946	0.478	0.355	0.124	1.591	1.224	0.367	0.491	0.333	0.158	-4.36	1904.042		0
ZINC04464507_53	1G3E.pdb_1GHZ.pdb_1QB6.pdb	945	0.478	0.382	0.096	1.426	1.172	0.254	0.496	0.361	0.135	-3.743	2070.813		0
ZINC01549839_0	1G3E.pdb_1GHZ.pdb_1QB6.pdb	944	0.478	0.349	0.129	1.442	1.097	0.345	0.51	0.339	0.171	-4.755	1940.402		0
ZINC03808436_5	1G3E.pdb_1GHZ.pdb_1QB6.pdb	949	0.478	0.304	0.175	1.518	1.048	0.469	0.517	0.3	0.218	-6.026	1714.664		0
ZINC03810496_2	1G3E.pdb_1GHZ.pdb_1QB6.pdb	950	0.478	0.378	0.1	1.606	1.318	0.288	0.48	0.346	0.134	-3.703	1979.039		0
ZINC03841656_24	1G3E.pdb_1GHZ.pdb_1QB6.pdb	948	0.478	0.376	0.102	1.376	1.129	0.248	0.509	0.361	0.148	-4.129	2068.722		0
ZINC04464527_13	1G3E.pdb_1GHZ.pdb_1QB6.pdb	947	0.478	0.376	0.102	1.422	1.143	0.28	0.498	0.359	0.139	-3.857	2058.865		0
ZINC03928139_126	1G3E.pdb_1GHZ.pdb_1QB6.pdb	941	0.478	0.369	0.109	1.603	1.306	0.296	0.487	0.339	0.148	-4.094	1938.65		0
ZINC03818898_36	1G3E.pdb_1GHZ.pdb_1QB6.pdb	942	0.478	0.382	0.096	1.563	1.285	0.278	0.481	0.352	0.129	-3.563	2013.112		0
ZINC04161213_148	1G3E.pdb_1GHZ.pdb_1QB6.pdb	940	0.478	0.382	0.096	1.579	1.315	0.263	0.481	0.35	0.131	-3.627	2002.384		0
ZINC03937550_136	1G3E.pdb_1GHZ.pdb_1QB6.pdb	967	0.477	0.375	0.101	1.398	1.143	0.255	0.502	0.359	0.144	-4.001	2055.444		0
ZINC04016693_3	1G3E.pdb_1GHZ.pdb_1QB6.pdb	964	0.477	0.38	0.098	1.284	1.045	0.239	0.516	0.374	0.142	-3.966	2146.081		0
ZINC03270022_56	1G3E.pdb_1GHZ.pdb_1QB6.pdb	965	0.477	0.334	0.142	1.466	1.078	0.388	0.51	0.326	0.183	-5.085	1869.959		0
ZINC03665811_77	1G3E.pdb_1GHZ.pdb_1QB6.pdb	966	0.477	0.34	0.137	1.679	1.254	0.425	0.486	0.318	0.168	-4.644	1816.673		0
ZINC03533360_125	1G3E.pdb_1GHZ.pdb_1QB6.pdb	955	0.477	0.353	0.123	1.509	1.144	0.365	0.495	0.338	0.157	-4.343	1937.458		0
ZINC03796166_114	1G3E.pdb_1GHZ.pdb_1QB6.pdb	959	0.477	0.369	0.108	1.416	1.108	0.309	0.499	0.356	0.143	-3.961	2040.837		0
ZINC04004342_182	1G3E.pdb_1GHZ.pdb_1QB6.pdb	958	0.477	0.367	0.111	1.423	1.159	0.264	0.509	0.349	0.16	-4.479	1999.372		0
ZINC03228417_95	1G3E.pdb_1GHZ.pdb_1QB6.pdb	957	0.477	0.393	0.084	1.69	1.4	0.291	0.459	0.354	0.105	-2.9	2020.364		0
ZINC03533361_46	1G3E.pdb_1GHZ.pdb_1QB6.pdb	956	0.477	0.353	0.123	1.508	1.144	0.365	0.495	0.338	0.157	-4.346	1936.351		0
ZINC04161186_138	1G3E.pdb_1GHZ.pdb_1QB6.pdb	960	0.477	0.361	0.115	1.589	1.277	0.312	0.49	0.335	0.155	-4.299	1915.07		0
ZINC03500184_98	1G3E.pdb_1GHZ.pdb_1QB6.pdb	961	0.477	0.372	0.105	1.593	1.264	0.329	0.479	0.345	0.134	-3.687	1974.702		0
ZINC03519423_105	1G3E.pdb_1GHZ.pdb_1QB6.pdb	962	0.477	0.317	0.16	1.585	1.106	0.479	0.502	0.307	0.194	-5.368	1757.411		0
ZINC03977175_43	1G3E.pdb_1GHZ.pdb_1QB6.pdb	963	0.477	0.394	0.084	1.482	1.225	0.257	0.478	0.367	0.11	-3.051	2103.222		0
ZINC04222431_34	1G3E.pdb_1GHZ.pdb_1QB6.pdb	981	0.476	0.366	0.111	1.453	1.176	0.276	0.502	0.347	0.156	-4.342	1984.39		0
ZINC02656475_160	1G3E.pdb_1GHZ.pdb_1QB6.pdb	980	0.476	0.363	0.113	1.56	1.227	0.334	0.487	0.34	0.147	-4.059	1944.145		0
ZINC03558424_61	1G3E.pdb_1GHZ.pdb_1QB6.pdb	974	0.476	0.37	0.106	1.523	1.224	0.299	0.488	0.346	0.141	-3.921	1980.426		0
ZINC02939218_187	1G3E.pdb_1GHZ.pdb_1QB6.pdb	975	0.476	0.368	0.108	1.569	1.261	0.308	0.484	0.342	0.143	-3.95	1954.332		0
ZINC03977131_121	1G3E.pdb_1GHZ.pdb_1QB6.pdb	971	0.476	0.386	0.089	1.455	1.196	0.259	0.483	0.363	0.12	-3.33	2080.275		0
ZINC02022408_24	1G3E.pdb_1GHZ.pdb_1QB6.pdb	970	0.476	0.352	0.124	1.54	1.193	0.348	0.494	0.333	0.161	-4.461	1905.207		0
ZINC02964626_170	1G3E.pdb_1GHZ.pdb_1QB6.pdb	969	0.476	0.393	0.083	1.437	1.196	0.241	0.481	0.369	0.112	-3.1	2117.059		0
ZINC03775827_14	1G3E.pdb_1GHZ.pdb_1QB6.pdb	968	0.476	0.372	0.105	1.518	1.245	0.274	0.491	0.346	0.145	-4.033	1981.241		0
ZINC02651203_172	1G3E.pdb_1GHZ.pdb_1QB6.pdb	973	0.476	0.337	0.139	1.638	1.231	0.407	0.492	0.317	0.175	-4.842	1809.677		0
ZINC03870517_6	1G3E.pdb_1GHZ.pdb_1QB6.pdb	972	0.476	0.326	0.15	1.615	1.164	0.451	0.495	0.311	0.183	-5.055	1780.941		0
ZINC03933860_175	1G3E.pdb_1GHZ.pdb_1QB6.pdb	978	0.476	0.358	0.118	1.484	1.179	0.305	0.502	0.34	0.162	-4.499	1944.572		0
ZINC03944210_154	1G3E.pdb_1GHZ.pdb_1QB6.pdb	979	0.476	0.315	0.161	1.492	1.074	0.417	0.516	0.309	0.207	-5.753	1766.145		0
ZINC01541278_66	1G3E.pdb_1GHZ.pdb_1QB6.pdb	976	0.476	0.311	0.165	1.644	1.173	0.472	0.5	0.297	0.203	-5.609	1697.559		0
ZINC03980156_133	1G3E.pdb_1GHZ.pdb_1QB6.pdb	977	0.476	0.331	0.145	1.556	1.175	0.381	0.505	0.316	0.19	-5.261	1805.392		0
ZINC01549764_6	1G3E.pdb_1GHZ.pdb_1QB6.pdb	990	0.475	0.341	0.134	1.439	1.099	0.341	0.511	0.331	0.181	-5.018	1894.884		0
ZINC03577404_34	1G3E.pdb_1GHZ.pdb_1QB6.pdb	991	0.475	0.35	0.125	1.676	1.291	0.385	0.481	0.324	0.157	-4.322	1853.783		0
ZINC03817868_14	1G3E.pdb_1GHZ.pdb_1QB6.pdb	996	0.475	0.388	0.087	1.512	1.26	0.252	0.476	0.359	0.117	-3.237	2057.217		0
ZINC03351333_139	1G3E.pdb_1GHZ.pdb_1QB6.pdb	989	0.475	0.362	0.113	1.601	1.243	0.358	0.48	0.338	0.142	-3.912	1934.719		0
ZINC03818515_137	1G3E.pdb_1GHZ.pdb_1QB6.pdb	983	0.475	0.349	0.125	1.52	1.127	0.393	0.492	0.336	0.156	-4.292	1925.641		0
ZINC03980156_106	1G3E.pdb_1GHZ.pdb_1QB6.pdb	982	0.475	0.321	0.154	1.553	1.151	0.402	0.508	0.308	0.2	-5.547	1763.011		0
ZINC02002151_198	1G3E.pdb_1GHZ.pdb_1QB6.pdb	986	0.475	0.327	0.148	1.496	1.067	0.429	0.505	0.321	0.185	-5.102	1836.518		0
ZINC02967870_176	1G3E.pdb_1GHZ.pdb_1QB6.pdb	987	0.475	0.356	0.119	1.399	1.079	0.32	0.506	0.347	0.159	-4.41	1991.909		0
ZINC00588956_26	1G3E.pdb_1GHZ.pdb_1QB6.pdb	985	0.475	0.39	0.085	1.533	1.257	0.277	0.471	0.361	0.11	-3.027	2068.058		0
ZINC04619225_165	1G3E.pdb_1GHZ.pdb_1QB6.pdb	984	0.475	0.361	0.114	1.478	1.169	0.309	0.496	0.343	0.153	-4.259	1962.009		0
ZINC00720212_151	1G3E.pdb_1GHZ.pdb_1QB6.pdb	988	0.475	0.366	0.109	1.367	1.09	0.277	0.508	0.355	0.153	-4.25	2035.989		0
ZINC01551243_190	1G3E.pdb_1GHZ.pdb_1QB6.pdb	993	0.475	0.358	0.118	1.667	1.297	0.37	0.477	0.331	0.147	-4.053	1888.692		0
ZINC02129855_85	1G3E.pdb_1GHZ.pdb_1QB6.pdb	994	0.475	0.349	0.126	1.333	1.014	0.319	0.52	0.347	0.173	-4.807	1994.033		0
ZINC03960678_59	1G3E.pdb_1GHZ.pdb_1QB6.pdb	995	0.475	0.373	0.102	1.405	1.157	0.247	0.503	0.355	0.148	-4.119	2034.01		0
ZINC04619174_182	1G3E.pdb_1GHZ.pdb_1QB6.pdb	992	0.475	0.349	0.126	1.477	1.123	0.354	0.5	0.336	0.164	-4.552	1923.996		0
ZINC03944034_198	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1005	0.474	0.392	0.082	1.534	1.266	0.267	0.468	0.362	0.106	-2.924	2073.922		0
ZINC04222439_38	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1006	0.474	0.366	0.109	1.4	1.138	0.263	0.507	0.35	0.157	-4.372	2006.351		0
ZINC04147161_181	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1007	0.474	0.354	0.121	1.321	1.033	0.288	0.522	0.35	0.172	-4.795	2006.779		0
ZINC03990241_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1012	0.474	0.387	0.086	1.35	1.13	0.22	0.495	0.371	0.124	-3.454	2127.346		0
ZINC01551979_55	1G3E.pdb_1GHZ.pdb_1QB6.pdb	997	0.474	0.315	0.159	1.538	1.081	0.457	0.504	0.307	0.197	-5.433	1758.44		0
ZINC03785220_140	1G3E.pdb_1GHZ.pdb_1QB6.pdb	999	0.474	0.37	0.104	1.38	1.12	0.261	0.503	0.356	0.147	-4.095	2039.395		0
ZINC03923950_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	998	0.474	0.396	0.079	1.451	1.231	0.22	0.478	0.368	0.11	-3.043	2109.082		0
ZINC03962394_36	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1002	0.474	0.361	0.113	1.546	1.226	0.32	0.487	0.339	0.148	-4.112	1936.984		0
ZINC04392565_57	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1001	0.474	0.406	0.067	1.495	1.285	0.21	0.463	0.373	0.09	-2.492	2133.922		0
ZINC03923780_7	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1003	0.474	0.356	0.117	1.423	1.092	0.332	0.5	0.346	0.154	-4.258	1984.096		0
ZINC03972100_88	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1000	0.474	0.311	0.163	1.373	0.984	0.389	0.532	0.313	0.219	-6.111	1793.263		0
ZINC00602703_14	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1004	0.474	0.39	0.084	1.475	1.23	0.245	0.477	0.364	0.114	-3.147	2081.94		0
ZINC02645276_194	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1009	0.474	0.304	0.17	1.683	1.172	0.511	0.494	0.291	0.203	-5.589	1664.059		0
ZINC02117747_126	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1010	0.474	0.349	0.125	1.608	1.239	0.369	0.486	0.327	0.159	-4.391	1868.368		0
ZINC03963792_82	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1011	0.474	0.406	0.069	1.349	1.177	0.172	0.485	0.382	0.102	-2.86	2192.742		0
ZINC03438219_10	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1008	0.474	0.347	0.127	1.656	1.26	0.396	0.481	0.324	0.157	-4.336	1849.21		0
ZINC01539714_82	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1025	0.473	0.358	0.116	1.413	1.114	0.299	0.504	0.345	0.158	-4.406	1977.541		0
ZINC01909188_137	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1024	0.473	0.39	0.084	1.296	1.102	0.193	0.504	0.376	0.128	-3.591	2159.277		0
ZINC03925788_52	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1026	0.473	0.374	0.099	1.283	1.033	0.25	0.51	0.37	0.141	-3.922	2123.605		0
ZINC00906167_163	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1027	0.473	0.385	0.089	1.327	1.085	0.242	0.496	0.373	0.123	-3.417	2143.619		0
ZINC03987625_87	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1013	0.473	0.374	0.099	1.288	1.062	0.226	0.515	0.366	0.15	-4.189	2100.268		0
ZINC02965440_28	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1015	0.473	0.379	0.094	1.468	1.183	0.285	0.481	0.358	0.123	-3.394	2051.883		0
ZINC01728479_35	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1014	0.473	0.385	0.088	1.483	1.227	0.256	0.478	0.359	0.119	-3.288	2055.931		0
ZINC03427469_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1018	0.473	0.323	0.15	1.633	1.141	0.492	0.489	0.311	0.178	-4.904	1776.805		0
ZINC03944062_32	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1017	0.473	0.388	0.085	1.508	1.273	0.235	0.475	0.358	0.117	-3.246	2049.592		0
ZINC03823293_77	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1019	0.473	0.342	0.132	1.641	1.203	0.437	0.481	0.323	0.158	-4.363	1846.673		0
ZINC03356249_80	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1016	0.473	0.33	0.143	1.657	1.241	0.417	0.489	0.31	0.179	-4.951	1770.223		0
ZINC01109894_126	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1023	0.473	0.387	0.086	1.516	1.253	0.263	0.472	0.359	0.113	-3.122	2056.635		0
ZINC02234225_188	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1021	0.473	0.344	0.129	1.495	1.14	0.355	0.498	0.33	0.168	-4.657	1888.729		0
ZINC03829686_131	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1020	0.473	0.362	0.111	1.427	1.14	0.288	0.499	0.347	0.153	-4.243	1986.586		0
ZINC02349468_0	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1022	0.473	0.362	0.111	1.417	1.154	0.264	0.506	0.346	0.16	-4.474	1979.38		0
