Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC03652389_120	1GJ6.pdb_1H4W.pdb_1QBN.pdb	898	0.468	0.322	0.146	1.561	1.14	0.42	0.492	0.31	0.182	-4.544	1674.579		0
ZINC00761819_23	1GJ6.pdb_1H4W.pdb_1QBN.pdb	895	0.468	0.375	0.093	1.465	1.185	0.281	0.476	0.354	0.122	-3.034	1919.408		0
ZINC04529203_29	1GJ6.pdb_1H4W.pdb_1QBN.pdb	886	0.468	0.304	0.164	1.451	1.056	0.395	0.518	0.299	0.219	-5.499	1618.827		0
ZINC03815827_105	1GJ6.pdb_1H4W.pdb_1QBN.pdb	884	0.468	0.364	0.104	1.256	1.0	0.256	0.513	0.364	0.149	-3.738	1978.16		1
ZINC03818515_37	1GJ6.pdb_1H4W.pdb_1QBN.pdb	885	0.468	0.36	0.108	1.435	1.112	0.323	0.487	0.347	0.14	-3.484	1881.73		0
ZINC03972587_4	1GJ6.pdb_1H4W.pdb_1QBN.pdb	899	0.467	0.355	0.113	1.22	0.956	0.264	0.524	0.36	0.164	-4.123	1960.73		0
ZINC04200773_139	1GJ6.pdb_1H4W.pdb_1QBN.pdb	900	0.467	0.37	0.097	1.337	1.074	0.263	0.494	0.36	0.133	-3.337	1956.034		0
ZINC03987224_26	1GJ6.pdb_1H4W.pdb_1QBN.pdb	901	0.467	0.353	0.114	1.414	1.111	0.303	0.495	0.341	0.154	-3.852	1849.824		0
ZINC02967871_197	1GJ6.pdb_1H4W.pdb_1QBN.pdb	902	0.467	0.362	0.105	1.325	1.055	0.27	0.502	0.355	0.147	-3.683	1925.969		0
ZINC04161152_165	1GJ6.pdb_1H4W.pdb_1QBN.pdb	905	0.467	0.377	0.09	1.513	1.268	0.245	0.473	0.349	0.124	-3.108	1889.133		0
ZINC00842632_5	1GJ6.pdb_1H4W.pdb_1QBN.pdb	906	0.467	0.403	0.064	1.448	1.261	0.187	0.46	0.372	0.088	-2.199	2014.678		0
ZINC03449603_158	1GJ6.pdb_1H4W.pdb_1QBN.pdb	910	0.467	0.377	0.09	1.447	1.178	0.269	0.476	0.356	0.119	-2.977	1929.93		0
ZINC02345452_68	1GJ6.pdb_1H4W.pdb_1QBN.pdb	909	0.467	0.342	0.125	1.326	1.035	0.291	0.519	0.338	0.18	-4.537	1834.489		0
ZINC04202240_191	1GJ6.pdb_1H4W.pdb_1QBN.pdb	908	0.467	0.319	0.148	1.487	1.103	0.384	0.504	0.309	0.195	-4.871	1673.773		0
ZINC03990227_71	1GJ6.pdb_1H4W.pdb_1QBN.pdb	907	0.467	0.34	0.127	1.442	1.108	0.335	0.499	0.329	0.17	-4.246	1783.255		0
ZINC03823293_162	1GJ6.pdb_1H4W.pdb_1QBN.pdb	914	0.467	0.357	0.11	1.551	1.2	0.351	0.475	0.337	0.139	-3.45	1822.074		0
ZINC02964627_62	1GJ6.pdb_1H4W.pdb_1QBN.pdb	913	0.467	0.37	0.097	1.367	1.104	0.263	0.491	0.358	0.133	-3.338	1940.267		0
ZINC04188463_84	1GJ6.pdb_1H4W.pdb_1QBN.pdb	912	0.467	0.362	0.105	1.591	1.294	0.297	0.474	0.335	0.14	-3.484	1809.765		0
ZINC04103307_62	1GJ6.pdb_1H4W.pdb_1QBN.pdb	911	0.467	0.387	0.08	1.269	1.096	0.173	0.504	0.374	0.13	-3.301	2031.696		0
ZINC03342986_102	1GJ6.pdb_1H4W.pdb_1QBN.pdb	903	0.467	0.383	0.083	1.319	1.124	0.194	0.495	0.368	0.127	-3.206	1995.246		0
ZINC03818583_89	1GJ6.pdb_1H4W.pdb_1QBN.pdb	904	0.467	0.343	0.124	1.359	1.032	0.327	0.506	0.34	0.166	-4.153	1842.056		0
ZINC02415381_124	1GJ6.pdb_1H4W.pdb_1QBN.pdb	921	0.466	0.361	0.104	1.367	1.1	0.267	0.496	0.35	0.146	-3.657	1897.493		0
ZINC03582941_58	1GJ6.pdb_1H4W.pdb_1QBN.pdb	920	0.466	0.369	0.097	1.545	1.254	0.292	0.47	0.344	0.126	-3.145	1859.232		0
ZINC01840042_33	1GJ6.pdb_1H4W.pdb_1QBN.pdb	915	0.466	0.394	0.071	1.392	1.194	0.198	0.471	0.37	0.101	-2.517	2007.161		0
ZINC02604896_33	1GJ6.pdb_1H4W.pdb_1QBN.pdb	919	0.466	0.349	0.117	1.352	1.098	0.254	0.517	0.339	0.179	-4.513	1836.277		0
ZINC00841069_169	1GJ6.pdb_1H4W.pdb_1QBN.pdb	925	0.466	0.333	0.133	1.362	1.012	0.349	0.509	0.332	0.178	-4.44	1799.262		0
ZINC02967870_66	1GJ6.pdb_1H4W.pdb_1QBN.pdb	922	0.466	0.35	0.115	1.322	1.029	0.293	0.507	0.347	0.16	-4.007	1881.741		0
ZINC04252070_105	1GJ6.pdb_1H4W.pdb_1QBN.pdb	926	0.466	0.356	0.11	1.576	1.226	0.35	0.472	0.334	0.138	-3.44	1806.388		0
ZINC03890067_196	1GJ6.pdb_1H4W.pdb_1QBN.pdb	927	0.466	0.327	0.138	1.382	1.052	0.33	0.514	0.322	0.192	-4.825	1745.178		0
ZINC03819552_35	1GJ6.pdb_1H4W.pdb_1QBN.pdb	929	0.466	0.326	0.14	1.424	1.103	0.321	0.515	0.316	0.198	-4.99	1712.937		0
ZINC03427469_108	1GJ6.pdb_1H4W.pdb_1QBN.pdb	928	0.466	0.365	0.101	1.53	1.207	0.323	0.471	0.344	0.128	-3.18	1859.677		0
ZINC03944241_67	1GJ6.pdb_1H4W.pdb_1QBN.pdb	930	0.466	0.373	0.092	1.315	1.064	0.251	0.492	0.365	0.127	-3.186	1982.18		0
ZINC03917353_182	1GJ6.pdb_1H4W.pdb_1QBN.pdb	931	0.466	0.335	0.132	1.413	1.068	0.345	0.503	0.328	0.175	-4.385	1775.07		0
ZINC00596915_61	1GJ6.pdb_1H4W.pdb_1QBN.pdb	932	0.466	0.374	0.092	1.373	1.167	0.206	0.497	0.355	0.143	-3.602	1921.193		0
ZINC02970965_58	1GJ6.pdb_1H4W.pdb_1QBN.pdb	933	0.466	0.359	0.107	1.385	1.098	0.286	0.493	0.348	0.145	-3.634	1886.863		0
ZINC03867367_89	1GJ6.pdb_1H4W.pdb_1QBN.pdb	923	0.466	0.326	0.14	1.394	1.061	0.334	0.515	0.32	0.194	-4.885	1734.497		0
ZINC03533361_60	1GJ6.pdb_1H4W.pdb_1QBN.pdb	916	0.466	0.365	0.101	1.418	1.131	0.286	0.485	0.35	0.135	-3.371	1897.134		0
ZINC04355175_13	1GJ6.pdb_1H4W.pdb_1QBN.pdb	917	0.466	0.347	0.119	1.417	1.115	0.302	0.499	0.335	0.164	-4.122	1812.213		0
ZINC00975901_71	1GJ6.pdb_1H4W.pdb_1QBN.pdb	918	0.466	0.314	0.152	1.42	1.047	0.374	0.513	0.309	0.204	-5.113	1675.765		0
ZINC01551643_139	1GJ6.pdb_1H4W.pdb_1QBN.pdb	924	0.466	0.359	0.106	1.408	1.123	0.285	0.49	0.346	0.145	-3.619	1873.584		0
ZINC03393907_113	1GJ6.pdb_1H4W.pdb_1QBN.pdb	934	0.465	0.334	0.131	1.488	1.11	0.377	0.491	0.323	0.168	-4.177	1748.766		0
ZINC00906589_137	1GJ6.pdb_1H4W.pdb_1QBN.pdb	941	0.465	0.36	0.104	1.378	1.097	0.281	0.492	0.349	0.143	-3.564	1893.759		0
ZINC02234225_169	1GJ6.pdb_1H4W.pdb_1QBN.pdb	938	0.465	0.356	0.109	1.417	1.13	0.287	0.491	0.342	0.149	-3.721	1854.871		0
ZINC01889282_111	1GJ6.pdb_1H4W.pdb_1QBN.pdb	942	0.465	0.358	0.107	1.356	1.069	0.286	0.495	0.35	0.145	-3.636	1897.564		0
ZINC01124510_140	1GJ6.pdb_1H4W.pdb_1QBN.pdb	943	0.465	0.36	0.105	1.438	1.145	0.293	0.486	0.345	0.141	-3.521	1866.353		0
ZINC03867337_145	1GJ6.pdb_1H4W.pdb_1QBN.pdb	945	0.465	0.352	0.113	1.329	1.042	0.287	0.504	0.347	0.156	-3.922	1884.095		0
ZINC03295881_63	1GJ6.pdb_1H4W.pdb_1QBN.pdb	944	0.465	0.348	0.116	1.708	1.34	0.367	0.465	0.32	0.145	-3.615	1728.07		0
ZINC03344415_99	1GJ6.pdb_1H4W.pdb_1QBN.pdb	946	0.465	0.349	0.116	1.555	1.197	0.359	0.476	0.33	0.146	-3.627	1786.588		0
ZINC03355027_50	1GJ6.pdb_1H4W.pdb_1QBN.pdb	947	0.465	0.362	0.103	1.465	1.173	0.292	0.481	0.344	0.137	-3.426	1862.58		0
ZINC03914448_167	1GJ6.pdb_1H4W.pdb_1QBN.pdb	948	0.465	0.377	0.088	1.43	1.218	0.212	0.485	0.353	0.131	-3.307	1911.455		0
ZINC03969853_35	1GJ6.pdb_1H4W.pdb_1QBN.pdb	949	0.465	0.336	0.129	1.49	1.134	0.356	0.491	0.324	0.167	-4.18	1751.351		0
ZINC03963793_77	1GJ6.pdb_1H4W.pdb_1QBN.pdb	936	0.465	0.343	0.121	1.274	1.0	0.274	0.523	0.344	0.179	-4.51	1868.857		0
ZINC01911605_130	1GJ6.pdb_1H4W.pdb_1QBN.pdb	937	0.465	0.361	0.104	1.405	1.137	0.268	0.492	0.346	0.146	-3.656	1875.208		0
ZINC02618783_5	1GJ6.pdb_1H4W.pdb_1QBN.pdb	940	0.465	0.303	0.162	1.437	1.0	0.437	0.509	0.303	0.205	-5.127	1642.463		0
ZINC02131330_25	1GJ6.pdb_1H4W.pdb_1QBN.pdb	939	0.465	0.355	0.109	1.257	1.0	0.257	0.514	0.354	0.16	-4.027	1924.714		0
ZINC03819383_176	1GJ6.pdb_1H4W.pdb_1QBN.pdb	935	0.465	0.368	0.096	1.29	1.041	0.25	0.499	0.363	0.136	-3.405	1971.686		0
ZINC01539779_170	1GJ6.pdb_1H4W.pdb_1QBN.pdb	968	0.464	0.327	0.137	1.291	0.963	0.328	0.522	0.331	0.191	-4.793	1799.446		0
ZINC02345452_56	1GJ6.pdb_1H4W.pdb_1QBN.pdb	975	0.464	0.342	0.121	1.319	1.035	0.283	0.514	0.338	0.175	-4.409	1835.6		0
ZINC03665811_172	1GJ6.pdb_1H4W.pdb_1QBN.pdb	974	0.464	0.325	0.139	1.574	1.17	0.403	0.485	0.31	0.175	-4.353	1676.313		0
ZINC01549910_36	1GJ6.pdb_1H4W.pdb_1QBN.pdb	967	0.464	0.399	0.064	1.301	1.144	0.158	0.478	0.38	0.098	-2.461	2064.069		0
ZINC03821284_46	1GJ6.pdb_1H4W.pdb_1QBN.pdb	957	0.464	0.34	0.124	1.448	1.121	0.327	0.494	0.328	0.166	-4.152	1776.036		0
ZINC03972824_1	1GJ6.pdb_1H4W.pdb_1QBN.pdb	969	0.464	0.336	0.129	1.359	1.049	0.31	0.511	0.33	0.18	-4.526	1791.558		0
ZINC03889849_192	1GJ6.pdb_1H4W.pdb_1QBN.pdb	970	0.464	0.362	0.102	1.458	1.152	0.306	0.478	0.346	0.133	-3.302	1871.722		0
ZINC03344380_49	1GJ6.pdb_1H4W.pdb_1QBN.pdb	971	0.464	0.363	0.101	1.496	1.198	0.298	0.475	0.342	0.132	-3.295	1853.535		0
ZINC03438219_3	1GJ6.pdb_1H4W.pdb_1QBN.pdb	972	0.464	0.351	0.113	1.564	1.229	0.335	0.475	0.33	0.145	-3.619	1783.183		0
ZINC04619258_134	1GJ6.pdb_1H4W.pdb_1QBN.pdb	973	0.464	0.385	0.08	1.315	1.107	0.209	0.485	0.371	0.114	-2.852	2012.196		0
ZINC04161179_147	1GJ6.pdb_1H4W.pdb_1QBN.pdb	950	0.464	0.348	0.116	1.563	1.253	0.309	0.482	0.325	0.157	-3.924	1755.083		0
ZINC00588956_25	1GJ6.pdb_1H4W.pdb_1QBN.pdb	966	0.464	0.388	0.076	1.442	1.208	0.233	0.465	0.364	0.101	-2.523	1969.161		0
ZINC00787856_166	1GJ6.pdb_1H4W.pdb_1QBN.pdb	965	0.464	0.35	0.114	1.308	1.029	0.279	0.508	0.346	0.162	-4.07	1878.752		0
ZINC04161215_163	1GJ6.pdb_1H4W.pdb_1QBN.pdb	964	0.464	0.36	0.104	1.497	1.216	0.281	0.48	0.338	0.142	-3.564	1828.627		0
ZINC03293582_25	1GJ6.pdb_1H4W.pdb_1QBN.pdb	963	0.464	0.352	0.113	1.468	1.139	0.329	0.484	0.337	0.146	-3.64	1827.55		0
ZINC03815878_13	1GJ6.pdb_1H4W.pdb_1QBN.pdb	962	0.464	0.363	0.102	1.348	1.086	0.262	0.495	0.352	0.142	-3.571	1911.591		0
ZINC04110642_5	1GJ6.pdb_1H4W.pdb_1QBN.pdb	961	0.464	0.372	0.092	1.398	1.158	0.24	0.484	0.354	0.131	-3.273	1917.187		0
ZINC04056952_165	1GJ6.pdb_1H4W.pdb_1QBN.pdb	960	0.464	0.368	0.096	1.417	1.171	0.246	0.486	0.349	0.136	-3.423	1891.216		0
ZINC03325417_161	1GJ6.pdb_1H4W.pdb_1QBN.pdb	959	0.464	0.356	0.107	1.449	1.15	0.299	0.484	0.34	0.144	-3.592	1842.763		0
ZINC02561004_65	1GJ6.pdb_1H4W.pdb_1QBN.pdb	958	0.464	0.386	0.077	1.601	1.388	0.213	0.457	0.349	0.108	-2.702	1884.274		0
ZINC03524553_160	1GJ6.pdb_1H4W.pdb_1QBN.pdb	953	0.464	0.364	0.1	1.342	1.096	0.245	0.498	0.352	0.145	-3.653	1910.937		0
ZINC03405782_147	1GJ6.pdb_1H4W.pdb_1QBN.pdb	956	0.464	0.355	0.109	1.461	1.154	0.307	0.483	0.339	0.144	-3.602	1834.479		0
ZINC03405581_8	1GJ6.pdb_1H4W.pdb_1QBN.pdb	955	0.464	0.345	0.119	1.521	1.169	0.351	0.481	0.328	0.152	-3.79	1777.212		0
ZINC03941621_58	1GJ6.pdb_1H4W.pdb_1QBN.pdb	954	0.464	0.326	0.137	1.358	1.015	0.343	0.511	0.324	0.187	-4.678	1759.318		0
ZINC04375303_71	1GJ6.pdb_1H4W.pdb_1QBN.pdb	951	0.464	0.353	0.111	1.349	1.077	0.272	0.502	0.344	0.158	-3.962	1865.718		0
ZINC03838230_141	1GJ6.pdb_1H4W.pdb_1QBN.pdb	952	0.464	0.332	0.132	1.291	0.985	0.305	0.522	0.334	0.189	-4.753	1810.825		0
ZINC02516126_98	1GJ6.pdb_1H4W.pdb_1QBN.pdb	976	0.463	0.375	0.088	1.476	1.247	0.229	0.474	0.349	0.125	-3.129	1887.613		0
ZINC03927446_36	1GJ6.pdb_1H4W.pdb_1QBN.pdb	995	0.463	0.384	0.079	1.36	1.152	0.208	0.479	0.365	0.114	-2.849	1981.182		0
ZINC02160725_162	1GJ6.pdb_1H4W.pdb_1QBN.pdb	996	0.463	0.343	0.12	1.279	1.0	0.279	0.516	0.343	0.173	-4.36	1862.101		0
ZINC00973902_104	1GJ6.pdb_1H4W.pdb_1QBN.pdb	993	0.463	0.338	0.125	1.389	1.093	0.296	0.507	0.328	0.179	-4.497	1778.177		0
ZINC03927446_40	1GJ6.pdb_1H4W.pdb_1QBN.pdb	994	0.463	0.333	0.13	1.363	1.038	0.326	0.507	0.329	0.177	-4.448	1785.527		0
ZINC02221826_136	1GJ6.pdb_1H4W.pdb_1QBN.pdb	992	0.463	0.34	0.123	1.326	1.029	0.297	0.51	0.337	0.173	-4.355	1827.653		0
ZINC03990227_185	1GJ6.pdb_1H4W.pdb_1QBN.pdb	991	0.463	0.35	0.113	1.42	1.131	0.289	0.493	0.336	0.157	-3.943	1819.001		0
ZINC02618782_85	1GJ6.pdb_1H4W.pdb_1QBN.pdb	989	0.463	0.366	0.098	1.425	1.147	0.278	0.48	0.349	0.131	-3.264	1892.374		0
ZINC03500143_69	1GJ6.pdb_1H4W.pdb_1QBN.pdb	990	0.463	0.354	0.109	1.571	1.23	0.341	0.47	0.332	0.139	-3.447	1794.212		0
ZINC03817609_173	1GJ6.pdb_1H4W.pdb_1QBN.pdb	986	0.463	0.321	0.141	1.352	0.965	0.387	0.507	0.325	0.182	-4.547	1763.381		0
ZINC04004468_86	1GJ6.pdb_1H4W.pdb_1QBN.pdb	985	0.463	0.334	0.129	1.53	1.191	0.339	0.489	0.317	0.172	-4.296	1714.286		0
ZINC03969854_182	1GJ6.pdb_1H4W.pdb_1QBN.pdb	978	0.463	0.35	0.112	1.484	1.168	0.316	0.482	0.333	0.149	-3.708	1804.448		0
ZINC03428022_83	1GJ6.pdb_1H4W.pdb_1QBN.pdb	977	0.463	0.385	0.077	1.339	1.126	0.213	0.478	0.37	0.108	-2.701	2004.587		0
ZINC03426727_150	1GJ6.pdb_1H4W.pdb_1QBN.pdb	981	0.463	0.339	0.124	1.506	1.162	0.345	0.486	0.324	0.162	-4.05	1752.225		0
ZINC03304882_140	1GJ6.pdb_1H4W.pdb_1QBN.pdb	980	0.463	0.36	0.103	1.438	1.164	0.274	0.484	0.343	0.142	-3.549	1854.92		0
ZINC03344389_161	1GJ6.pdb_1H4W.pdb_1QBN.pdb	982	0.463	0.352	0.111	1.426	1.133	0.293	0.49	0.338	0.152	-3.807	1831.362		0
ZINC00761797_81	1GJ6.pdb_1H4W.pdb_1QBN.pdb	979	0.463	0.356	0.106	1.421	1.103	0.318	0.483	0.345	0.138	-3.437	1869.24		0
ZINC04034843_195	1GJ6.pdb_1H4W.pdb_1QBN.pdb	984	0.463	0.302	0.162	1.383	0.97	0.413	0.515	0.304	0.21	-5.258	1649.879		0
ZINC04161158_131	1GJ6.pdb_1H4W.pdb_1QBN.pdb	983	0.463	0.345	0.118	1.525	1.211	0.315	0.485	0.325	0.16	-3.993	1759.088		0
ZINC04388330_42	1GJ6.pdb_1H4W.pdb_1QBN.pdb	988	0.463	0.376	0.087	1.356	1.145	0.211	0.489	0.359	0.13	-3.274	1943.264		0
ZINC04633452_195	1GJ6.pdb_1H4W.pdb_1QBN.pdb	987	0.463	0.327	0.137	1.427	1.051	0.376	0.498	0.322	0.177	-4.413	1742.565		0
ZINC02126770_85	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1011	0.462	0.351	0.111	1.312	1.051	0.262	0.507	0.345	0.162	-4.085	1872.333		0
ZINC02939218_187	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1008	0.462	0.345	0.118	1.474	1.16	0.313	0.488	0.329	0.159	-3.976	1780.024		0
ZINC03962388_142	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1005	0.462	0.356	0.107	1.486	1.184	0.301	0.479	0.337	0.142	-3.54	1823.303		0
ZINC02932876_24	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1006	0.462	0.331	0.131	1.441	1.104	0.337	0.497	0.321	0.176	-4.411	1736.498		0
ZINC03304750_30	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1002	0.462	0.326	0.137	1.483	1.059	0.424	0.487	0.32	0.168	-4.168	1732.523		0
ZINC03818495_43	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1001	0.462	0.341	0.121	1.409	1.071	0.338	0.492	0.333	0.159	-3.972	1806.295		0
ZINC03825961_139	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1009	0.462	0.316	0.146	1.378	1.0	0.378	0.507	0.315	0.192	-4.809	1707.1		0
ZINC02939779_193	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1010	0.462	0.346	0.117	1.431	1.134	0.297	0.494	0.332	0.162	-4.049	1797.813		0
ZINC04388837_96	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1007	0.462	0.328	0.134	1.396	1.061	0.336	0.505	0.322	0.183	-4.579	1744.363		0
ZINC01911463_11	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1004	0.462	0.301	0.161	1.544	1.111	0.433	0.496	0.292	0.204	-5.091	1577.772		0
ZINC03919845_70	1GJ6.pdb_1H4W.pdb_1QBN.pdb	997	0.462	0.368	0.093	1.387	1.164	0.223	0.488	0.35	0.138	-3.474	1896.819		0
ZINC02586498_169	1GJ6.pdb_1H4W.pdb_1QBN.pdb	998	0.462	0.329	0.133	1.464	1.116	0.348	0.495	0.318	0.177	-4.419	1721.379		0
ZINC03815879_12	1GJ6.pdb_1H4W.pdb_1QBN.pdb	999	0.462	0.357	0.105	1.393	1.111	0.282	0.488	0.345	0.143	-3.577	1867.176		0
ZINC02656851_64	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1003	0.462	0.318	0.144	1.501	1.107	0.394	0.494	0.308	0.185	-4.626	1668.059		0
ZINC00769609_80	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1000	0.462	0.341	0.121	1.241	0.948	0.293	0.518	0.347	0.171	-4.294	1887.218		0
ZINC03992804_177	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1017	0.461	0.348	0.113	1.4	1.098	0.302	0.491	0.338	0.153	-3.833	1828.898		0
ZINC00842631_126	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1018	0.461	0.361	0.1	1.448	1.164	0.284	0.477	0.344	0.134	-3.334	1861.704		0
ZINC03993398_138	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1022	0.461	0.36	0.101	1.355	1.095	0.26	0.491	0.349	0.141	-3.545	1894.707		0
ZINC03815881_36	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1019	0.461	0.359	0.102	1.34	1.078	0.262	0.493	0.35	0.142	-3.571	1899.783		0
ZINC03105220_139	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1020	0.461	0.348	0.113	1.464	1.163	0.301	0.485	0.332	0.153	-3.82	1796.108		0
ZINC03822342_106	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1015	0.461	0.313	0.148	1.362	1.025	0.337	0.52	0.311	0.209	-5.249	1684.615		0
ZINC03924186_164	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1016	0.461	0.355	0.106	1.354	1.054	0.3	0.49	0.349	0.141	-3.526	1891.426		0
ZINC03838486_28	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1032	0.461	0.298	0.163	1.441	1.043	0.398	0.511	0.295	0.217	-5.432	1594.223		0
ZINC02432904_163	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1031	0.461	0.355	0.106	1.358	1.073	0.284	0.491	0.347	0.145	-3.616	1881.337		0
ZINC04112515_17	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1021	0.461	0.336	0.125	1.449	1.133	0.315	0.495	0.323	0.172	-4.304	1747.302		0
ZINC02652264_78	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1013	0.461	0.352	0.109	1.403	1.125	0.278	0.491	0.339	0.152	-3.8	1837.503		0
ZINC03992722_188	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1012	0.461	0.345	0.116	1.383	1.089	0.295	0.496	0.336	0.16	-4.022	1820.13		0
ZINC00787129_189	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1014	0.461	0.325	0.136	1.379	1.029	0.35	0.504	0.322	0.182	-4.549	1747.074		0
ZINC01539714_64	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1030	0.461	0.314	0.146	1.324	0.977	0.347	0.519	0.317	0.202	-5.076	1717.987		0
ZINC03838695_167	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1029	0.461	0.387	0.075	1.355	1.166	0.189	0.476	0.366	0.11	-2.759	1985.669		0
ZINC04619441_199	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1028	0.461	0.367	0.094	1.372	1.105	0.267	0.482	0.354	0.128	-3.187	1921.228		0
ZINC03989555_195	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1027	0.461	0.352	0.109	1.357	1.078	0.279	0.495	0.343	0.152	-3.817	1859.625		0
ZINC03980070_140	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1026	0.461	0.344	0.117	1.212	0.958	0.254	0.528	0.35	0.178	-4.511	1900.075		0
ZINC03855207_118	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1025	0.461	0.351	0.11	1.539	1.259	0.28	0.48	0.328	0.153	-3.826	1770.38		0
ZINC02638491_191	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1024	0.461	0.348	0.113	1.43	1.129	0.301	0.488	0.335	0.153	-3.82	1813.567		0
ZINC03941637_121	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1023	0.461	0.348	0.113	1.353	1.076	0.277	0.5	0.339	0.161	-4.046	1839.748		0
ZINC03818071_15	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1033	0.46	0.36	0.1	1.316	1.069	0.247	0.495	0.352	0.143	-3.601	1907.316		0
ZINC02250704_4	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1034	0.46	0.328	0.133	1.451	1.103	0.349	0.495	0.318	0.177	-4.422	1720.411		0
ZINC04210217_18	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1046	0.46	0.26	0.2	1.454	0.966	0.488	0.516	0.262	0.254	-6.355	1417.437		0
ZINC03800681_16	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1045	0.46	0.317	0.143	1.332	0.96	0.372	0.51	0.321	0.188	-4.714	1743.999		0
ZINC03867358_126	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1044	0.46	0.357	0.103	1.361	1.117	0.244	0.496	0.344	0.151	-3.811	1866.032		0
ZINC04101600_106	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1043	0.46	0.342	0.118	1.413	1.125	0.288	0.496	0.329	0.167	-4.199	1782.805		0
ZINC03997172_142	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1042	0.46	0.338	0.123	1.362	1.053	0.309	0.501	0.332	0.169	-4.227	1800.542		0
ZINC03980797_38	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1041	0.46	0.347	0.113	1.36	1.076	0.284	0.496	0.339	0.158	-3.952	1836.625		0
ZINC02003637_17	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1053	0.46	0.341	0.119	1.45	1.134	0.316	0.488	0.328	0.161	-4.017	1773.209		0
ZINC00761963_45	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1052	0.46	0.364	0.096	1.411	1.137	0.274	0.477	0.348	0.129	-3.217	1886.76		0
ZINC03838808_185	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1036	0.46	0.317	0.144	1.475	1.119	0.357	0.5	0.306	0.194	-4.864	1656.643		0
ZINC03858809_167	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1035	0.46	0.386	0.073	1.399	1.173	0.227	0.463	0.365	0.098	-2.444	1979.822		0
ZINC02700313_154	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1040	0.46	0.351	0.11	1.352	1.072	0.28	0.495	0.343	0.153	-3.825	1857.625		0
ZINC04619225_44	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1039	0.46	0.347	0.113	1.385	1.098	0.287	0.493	0.337	0.156	-3.919	1824.398		0
ZINC03990227_77	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1038	0.46	0.344	0.117	1.426	1.115	0.311	0.489	0.332	0.158	-3.945	1796.832		0
ZINC04619174_87	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1037	0.46	0.347	0.113	1.381	1.08	0.301	0.491	0.338	0.153	-3.82	1833.653		0
ZINC03368360_37	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1048	0.46	0.354	0.106	1.513	1.202	0.311	0.473	0.334	0.138	-3.447	1809.202		0
ZINC01483810_198	1GJ6.pdb_1H4W.pdb_1QBN.pdb	1049	0.46	0.339	0.121	1.39	1.085	0.305	0.497	0.33	0.166	-4.168	1790.133		0
